rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-02-09 16:51:27 4.0 ZF20170331 $0,ZF20170331,ZF,FV,2017-02-09 16:51:27,118.078125,2017-02-09 17:00:00,118.078125,0.0,0.0,Open,-1.0,0.0,10.0,-9.0
ib: 2017-02-09 14:15:15 2.0 ZS20170314 $0,ZS20170314,ZS,S,2017-02-09 14:15:15,1050.5,2017-02-09 14:20:00,1050.5,0.0,0.0,Open,1.0,0.0,5.0,-5.0
ib: 2017-02-09 16:52:06 2.0 EMD20170317 $20,EMD20170317,EMD,EMD,2017-02-09 16:52:06,1709.6,2017-02-09 17:00:00,1709.7,-5.84897935311e-05,5.84897935311e-05,Open,1.0,20.0,5.0,-8.0
ib: 2017-02-09 16:51:23 8.0 ZT20170331 $-125,ZT20170331,ZT,TU,2017-02-09 16:51:23,108.453125,2017-02-09 17:00:00,108.4609375,-7.20305409494e-05,7.20305409494e-05,Open,-1.0,-125.0,20.0,-9.0
ib: 2017-02-09 16:51:06 2.0 ES20170317 $25,ES20170317,ES,ES,2017-02-09 16:51:06,2304.0,2017-02-09 17:00:00,2304.25,-0.000108495171965,0.000108495171965,Open,1.0,25.0,5.0,-9.0
ib: 2017-02-09 16:51:39 2.0 ZN20170322 $-31,ZN20170322,ZN,TY,2017-02-09 16:51:39,124.90625,2017-02-09 17:00:00,124.921875,-0.000125078173859,0.000125078173859,Open,-1.0,-31.0,5.0,-9.0
ib: 2017-02-09 16:51:02 2.0 AUD20170313 $19,AUD20170313,AUD,AD,2017-02-09 16:51:02,0.7621,2017-02-09 17:00:00,0.7622,-0.000131199160325,0.000131199160325,Open,1.0,19.0,5.0,-9.0
ib: 2017-02-09 16:51:29 2.0 YM20170317 $30,YM20170317,YM,YM,2017-02-09 16:51:29,20133.0,2017-02-09 17:00:00,20136.0,-0.000148986889154,0.000148986889154,Open,1.0,30.0,5.0,-9.0
ib: 2017-02-09 16:51:09 2.0 EUR20170313 $49,EUR20170313,EUR,CU,2017-02-09 16:51:09,1.0668,2017-02-09 17:00:00,1.067,-0.000187441424555,0.000187441424555,Open,1.0,49.0,5.0,-9.0
ib: 2017-02-09 16:51:04 2.0 NIY20170309 $-44,NIY20170309,NIY,NIY,2017-02-09 16:51:04,19160.0,2017-02-09 17:00:00,19155.0,0.000261028452101,0.000261028452101,Open,1.0,-44.0,5.0,-9.0
ib: 2017-02-09 16:51:25 2.0 NQ20170317 $60,NQ20170317,NQ,NQ,2017-02-09 16:51:25,5210.75,2017-02-09 17:00:00,5212.25,-0.000287783586743,0.000287783586743,Open,1.0,60.0,5.0,-9.0
ib: 2017-02-09 14:15:17 4.0 ZL20170314 $24,ZL20170314,ZL,BO,2017-02-09 14:15:17,34.66,2017-02-09 14:20:00,34.67,-0.000288433804442,0.000288433804442,Open,1.0,24.0,10.0,-5.0
ib: 2017-02-09 16:51:35 2.0 ZB20170322 $125,ZB20170322,ZB,US,2017-02-09 16:51:35,152.25,2017-02-09 17:00:00,152.1875,0.00041067761807,0.00041067761807,Open,-1.0,125.0,5.0,-9.0
ib: 2017-02-09 16:52:44 2.0 HO20170228 $-75,HO20170228,HO,HO,2017-02-09 16:52:44,1.6424,2017-02-09 17:00:00,1.6415,0.000548279013098,0.000548279013098,Open,1.0,-75.0,5.0,-8.0
ib: 2017-02-09 16:51:33 2.0 CAD20170314 $89,CAD20170314,CAD,CD,2017-02-09 16:51:33,0.76095,2017-02-09 17:00:00,0.7614,-0.000591016548463,0.000591016548463,Open,1.0,89.0,5.0,-9.0
ib: 2017-02-09 14:15:19 2.0 ZM20170314 $39,ZM20170314,ZM,SM,2017-02-09 14:15:19,338.2,2017-02-09 14:20:00,338.4,-0.000591016548463,0.000591016548463,Open,1.0,39.0,5.0,-5.0
ib: 2017-02-09 14:15:21 6.0 ZC20170314 $75,ZC20170314,ZC,C,2017-02-09 14:15:21,369.25,2017-02-09 14:20:00,369.5,-0.000676589986468,0.000676589986468,Open,1.0,75.0,15.0,-5.0
ib: 2017-02-09 16:51:37 2.0 JPY20170313 $150,JPY20170313,JPY,JY,2017-02-09 16:51:37,0.88395,2017-02-09 17:00:00,0.88335,0.000679232467312,0.000679232467312,Open,-1.0,150.0,5.0,-9.0
ib: 2017-02-09 14:01:13 2.0 LE20170428 $-79,LE20170428,LE,LC,2017-02-09 14:01:13,114.925,2017-02-09 14:05:00,114.825,0.000870890485521,0.000870890485521,Open,1.0,-79.0,5.0,-4.0
ib: 2017-02-09 16:51:19 2.0 RB20170228 $-218,RB20170228,RB,RB,2017-02-09 16:51:19,1.5728,2017-02-09 17:00:00,1.5702,0.00165584002038,0.00165584002038,Open,1.0,-218.0,5.0,-9.0
ib: 2017-02-09 16:51:15 2.0 HG20170329 $-249,HG20170329,HG,HG,2017-02-09 16:51:15,265.85,2017-02-09 17:00:00,265.35,0.00188430374976,0.00188430374976,Open,1.0,-249.0,5.0,-9.0
ib: 2017-02-09 16:51:43 2.0 CL20170221 $-260,CL20170221,CL,CL,2017-02-09 16:51:43,53.13,2017-02-09 17:00:00,53.0,0.00245283018868,0.00245283018868,Open,1.0,-260.0,5.0,-9.0
