rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-05 16:50:05 1.0 ZB20170621 $0,ZB20170621,ZB,US,2017-05-05 16:50:05,151.8125,2017-05-05 17:00:00,151.8125,0.0,0.0,Open,1.0,0.0,2.5,-10.0
ib: 2017-05-05 14:01:29 1.0 LE20170630 $0,LE20170630,LE,LC,2017-05-05 14:01:29,128.3,2017-05-05 14:05:00,128.3,0.0,0.0,Open,1.0,0.0,2.5,-4.0
ib: 2017-05-05 14:01:27 1.0 GF20170831 $0,GF20170831,GF,FC,2017-05-05 14:01:27,153.425,2017-05-05 14:05:00,153.425,0.0,0.0,Open,1.0,0.0,2.5,-4.0
ib: 2017-05-05 16:50:29 2.0 ZF20170630 $-15,ZF20170630,ZF,FV,2017-05-05 16:50:29,118.1171875,2017-05-05 17:00:00,118.109375,6.61463156502e-05,6.61463156502e-05,Open,1.0,-15.0,5.0,-10.0
ib: 2017-05-05 16:50:48 1.0 NQ20170616 $15,NQ20170616,NQ,NQ,2017-05-05 16:50:48,5649.0,2017-05-05 17:00:00,5648.25,0.000132784490771,0.000132784490771,Open,-1.0,15.0,2.5,-10.0
ib: 2017-05-05 16:50:52 5.0 ZT20170630 $-156,ZT20170630,ZT,TU,2017-05-05 16:50:52,108.2265625,2017-05-05 17:00:00,108.2109375,0.000144393906577,0.000144393906577,Open,1.0,-156.0,12.5,-10.0
ib: 2017-05-05 16:50:46 1.0 ES20170616 $25,ES20170616,ES,ES,2017-05-05 16:50:46,2398.25,2017-05-05 17:00:00,2397.75,0.000208528829111,0.000208528829111,Open,-1.0,25.0,2.5,-10.0
ib: 2017-05-05 16:50:03 1.0 YM20170616 $25,YM20170616,YM,YM,2017-05-05 16:50:03,20959.0,2017-05-05 17:00:00,20954.0,0.000238617924979,0.000238617924979,Open,-1.0,25.0,2.5,-10.0
ib: 2017-05-05 16:50:13 1.0 ZN20170621 $-31,ZN20170621,ZN,TY,2017-05-05 16:50:13,125.25,2017-05-05 17:00:00,125.21875,0.000249563264287,0.000249563264287,Open,1.0,-31.0,2.5,-10.0
ib: 2017-05-05 16:50:09 1.0 CHF20170619 $-37,CHF20170619,CHF,SF,2017-05-05 16:50:09,1.0149,2017-05-05 17:00:00,1.0152,-0.000295508274232,0.000295508274232,Open,-1.0,-37.0,2.5,-10.0
ib: 2017-05-05 16:50:27 1.0 EMD20170616 $70,EMD20170616,EMD,EMD,2017-05-05 16:50:27,1737.8,2017-05-05 17:00:00,1737.1,0.000402970468021,0.000402970468021,Open,-1.0,70.0,2.5,-10.0
ib: 2017-05-05 16:50:43 1.0 GBP20170619 $43,GBP20170619,GBP,BP,2017-05-05 16:50:43,1.2995,2017-05-05 17:00:00,1.2988,0.000538959039113,0.000538959039113,Open,-1.0,43.0,2.5,-10.0
ib: 2017-05-05 16:50:41 1.0 EUR20170619 $74,EUR20170619,EUR,CU,2017-05-05 16:50:41,1.1017,2017-05-05 17:00:00,1.1011,0.000544909635819,0.000544909635819,Open,-1.0,74.0,2.5,-10.0
ib: 2017-05-05 14:01:31 1.0 HE20170614 $-19,HE20170614,HE,LH,2017-05-05 14:01:31,76.375,2017-05-05 14:05:00,76.325,0.000655093350802,0.000655093350802,Open,1.0,-19.0,2.5,-4.0
ib: 2017-05-05 16:50:25 1.0 AUD20170619 $49,AUD20170619,AUD,AD,2017-05-05 16:50:25,0.7413,2017-05-05 17:00:00,0.7408,0.00067494600432,0.00067494600432,Open,-1.0,49.0,2.5,-10.0
ib: 2017-05-05 16:50:11 1.0 PA20170628 $-59,PA20170628,PA,PA,2017-05-05 16:50:11,812.45,2017-05-05 17:00:00,813.05,-0.000737961994957,0.000737961994957,Open,-1.0,-59.0,2.5,-10.0
ib: 2017-05-05 16:50:17 1.0 GC20170628 $100,GC20170628,GC,GC,2017-05-05 16:50:17,1227.9,2017-05-05 17:00:00,1226.9,0.00081506235227,0.00081506235227,Open,-1.0,100.0,2.5,-10.0
ib: 2017-05-05 16:50:19 1.0 NZD20170619 $70,NZD20170619,NZD,NE,2017-05-05 16:50:19,0.6915,2017-05-05 17:00:00,0.6908,0.0010133178923,0.0010133178923,Open,-1.0,70.0,2.5,-10.0
ib: 2017-05-05 16:50:35 1.0 NIY20170608 $110,NIY20170608,NIY,NIY,2017-05-05 16:50:35,19730.0,2017-05-05 17:00:00,19705.0,0.00126871352449,0.00126871352449,Open,-1.0,110.0,2.5,-10.0
ib: 2017-05-05 16:50:07 1.0 JPY20170619 $-168,JPY20170619,JPY,JY,2017-05-05 16:50:07,0.88795,2017-05-05 17:00:00,0.8893,-0.00151804790284,0.00151804790284,Open,-1.0,-168.0,2.5,-10.0
ib: 2017-05-05 16:50:21 3.0 MXP20170619 $-120,MXP20170619,MXP,MP,2017-05-05 16:50:21,0.05227,2017-05-05 17:00:00,0.05235,-0.00152817574021,0.00152817574021,Open,-1.0,-120.0,7.5,-10.0
ib: 2017-05-05 16:50:23 1.0 NG20170526 $-80,NG20170526,NG,NG,2017-05-05 16:50:23,3.274,2017-05-05 17:00:00,3.266,0.00244947948561,0.00244947948561,Open,1.0,-80.0,2.5,-10.0
ib: 2017-05-05 16:50:44 2.0 CAD20170620 $419,CAD20170620,CAD,CD,2017-05-05 16:50:44,0.73325,2017-05-05 17:00:00,0.73115,0.00287218764959,0.00287218764959,Open,-1.0,419.0,5.0,-10.0
ib: 2017-05-05 16:50:33 1.0 HG20170727 $237,HG20170727,HG,HG,2017-05-05 16:50:33,253.8,2017-05-05 17:00:00,252.85,0.00375716828159,0.00375716828159,Open,-1.0,237.0,2.5,-10.0
ib: 2017-05-05 16:50:54 1.0 PL20170727 $189,PL20170727,PL,PL,2017-05-05 16:50:54,914.0,2017-05-05 17:00:00,910.2,0.00417490661393,0.00417490661393,Open,-1.0,189.0,2.5,-10.0
ib: 2017-05-05 16:50:31 1.0 SI20170727 $354,SI20170727,SI,SI,2017-05-05 16:50:31,1634.5,2017-05-05 17:00:00,1627.4,0.00436278726803,0.00436278726803,Open,-1.0,354.0,2.5,-10.0
ib: 2017-05-05 16:50:50 1.0 RB20170531 $285,RB20170531,RB,RB,2017-05-05 16:50:50,1.5114,2017-05-05 17:00:00,1.5046,0.00451947361425,0.00451947361425,Open,-1.0,285.0,2.5,-10.0
ib: 2017-05-05 16:50:15 1.0 CL20170522 $259,CL20170522,CL,CL,2017-05-05 16:50:15,46.48,2017-05-05 17:00:00,46.22,0.00562527044569,0.00562527044569,Open,-1.0,259.0,2.5,-10.0
ib: 2017-05-05 16:50:39 1.0 HO20170531 $461,HO20170531,HO,HO,2017-05-05 16:50:39,1.4476,2017-05-05 17:00:00,1.4366,0.00765696784073,0.00765696784073,Open,-1.0,461.0,2.5,-10.0
