rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-10 16:46:43 2.0 NIY20170907 $0,NIY20170907,NIY,NIY,2017-08-10 16:46:43,19355.0,2017-08-10 17:00:00,19355.0,0.0,0.0,Open,-1.0,0.0,5.0,-14.0
ib: 2017-08-10 16:46:32 18.0 ZT20170929 $-281,ZT20170929,ZT,TU,2017-08-10 16:46:32,108.2109375,2017-08-10 17:00:00,108.203125,7.2202166065e-05,7.2202166065e-05,Open,1.0,-281.0,45.0,-14.0
ib: 2017-08-10 16:46:28 2.0 GBP20170918 $37,GBP20170918,GBP,BP,2017-08-10 16:46:28,1.2992,2017-08-10 17:00:00,1.2995,-0.000230858022316,0.000230858022316,Open,1.0,37.0,5.0,-14.0
ib: 2017-08-10 14:12:56 4.0 ZL20171214 $47,ZL20171214,ZL,BO,2017-08-10 14:12:56,34.14,2017-08-10 14:20:00,34.16,-0.000585480093677,0.000585480093677,Open,1.0,47.0,10.0,-8.0
ib: 2017-08-10 14:12:58 4.0 ZC20171214 $50,ZC20171214,ZC,C,2017-08-10 14:12:58,370.75,2017-08-10 14:20:00,371.0,-0.000673854447439,0.000673854447439,Open,1.0,50.0,10.0,-8.0
ib: 2017-08-10 14:00:45 2.0 LE20171031 $-59,LE20171031,LE,LC,2017-08-10 14:00:45,106.525,2017-08-10 14:05:00,106.6,-0.000703564727955,0.000703564727955,Open,-1.0,-59.0,5.0,-5.0
ib: 2017-08-10 16:46:34 4.0 ZN20170920 $-375,ZN20170920,ZN,TY,2017-08-10 16:46:34,126.65625,2017-08-10 17:00:00,126.5625,0.000740740740741,0.000740740740741,Open,1.0,-375.0,10.0,-14.0
ib: 2017-08-10 16:46:47 2.0 ES20170915 $200,ES20170915,ES,ES,2017-08-10 16:46:47,2435.5,2017-08-10 17:00:00,2437.5,-0.000820512820513,0.000820512820513,Open,1.0,200.0,5.0,-14.0
ib: 2017-08-10 14:00:43 2.0 GF20170928 $-124,GF20170928,GF,FC,2017-08-10 14:00:43,141.175,2017-08-10 14:05:00,141.3,-0.000884642604388,0.000884642604388,Open,-1.0,-124.0,5.0,-5.0
ib: 2017-08-10 16:46:39 2.0 HO20170831 $126,HO20170831,HO,HO,2017-08-10 16:46:39,1.6298,2017-08-10 17:00:00,1.6313,-0.000919512045608,0.000919512045608,Open,1.0,126.0,5.0,-14.0
ib: 2017-08-10 14:13:02 2.0 ZS20171114 $-100,ZS20171114,ZS,S,2017-08-10 14:13:02,941.25,2017-08-10 14:20:00,940.25,0.00106354692901,0.00106354692901,Open,1.0,-100.0,5.0,-7.0
ib: 2017-08-10 16:46:26 2.0 ZB20170920 $-375,ZB20170920,ZB,US,2017-08-10 16:46:26,155.53125,2017-08-10 17:00:00,155.34375,0.0012070006035,0.0012070006035,Open,1.0,-375.0,5.0,-14.0
ib: 2017-08-10 16:46:49 2.0 PA20170927 $220,PA20170927,PA,PA,2017-08-10 16:46:49,898.15,2017-08-10 17:00:00,897.05,0.00122624156959,0.00122624156959,Open,-1.0,220.0,5.0,-14.0
ib: 2017-08-10 16:46:24 2.0 EMD20170915 $-459,EMD20170915,EMD,EMD,2017-08-10 16:46:24,1704.2,2017-08-10 17:00:00,1706.5,-0.00134778786991,0.00134778786991,Open,-1.0,-459.0,5.0,-14.0
ib: 2017-08-10 16:46:36 2.0 GC20171227 $-420,GC20171227,GC,GC,2017-08-10 16:46:36,1292.2,2017-08-10 17:00:00,1290.1,0.00162778079219,0.00162778079219,Open,1.0,-420.0,5.0,-14.0
ib: 2017-08-10 16:46:41 2.0 CL20170822 $160,CL20170822,CL,CL,2017-08-10 16:46:41,48.51,2017-08-10 17:00:00,48.59,-0.00164642930644,0.00164642930644,Open,1.0,160.0,5.0,-14.0
ib: 2017-08-10 14:13:04 2.0 ZM20171214 $100,ZM20171214,ZM,SM,2017-08-10 14:13:04,300.7,2017-08-10 14:20:00,300.2,0.0016655562958,0.0016655562958,Open,-1.0,100.0,5.0,-7.0
ib: 2017-08-10 16:46:30 2.0 AUD20170918 $319,AUD20170918,AUD,AD,2017-08-10 16:46:30,0.7871,2017-08-10 17:00:00,0.7887,-0.00202865474832,0.00202865474832,Open,1.0,319.0,5.0,-14.0
ib: 2017-08-10 16:46:45 2.0 NQ20170915 $520,NQ20170915,NQ,NQ,2017-08-10 16:46:45,5776.75,2017-08-10 17:00:00,5789.75,-0.00224534738115,0.00224534738115,Open,1.0,520.0,5.0,-14.0
