rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-07-27 16:46:31 1 @ESU7 $0,@ESU7,2017-07-27 16:46:31,2472.0,2017-07-27 17:00:00,2472.0,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:46:31.000000000,-14.0
ctwo opened: 2017-07-27 16:46:33 1 QNGU7 $-9,QNGU7,2017-07-27 16:46:33,2.966,2017-07-27 17:00:00,2.967,-0.000337040781935,0.000337040781935,Open,-1.0,-9.0,2.5,-1 days +23:46:33.000000000,-14.0
ctwo opened: 2017-07-27 16:46:34 1 @TYU7 $93,@TYU7,2017-07-27 16:46:34,125.73438,2017-07-27 17:00:00,125.828125,-0.000745024214578,0.000745024214578,Open,1.0,93.0,2.5,-1 days +23:46:34.000000000,-14.0
ctwo opened: 2017-07-27 16:46:32 1 QHGU7 $-275,QHGU7,2017-07-27 16:46:32,286.65,2017-07-27 17:00:00,287.75,-0.00382276281494,0.00382276281494,Open,-1.0,-275.0,2.5,-1 days +23:46:32.000000000,-14.0
