rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-06-05 16:46:51 2.0 NZD20170619 $-19,NZD20170619,NZD,NE,2017-06-05 16:46:51,0.7137,2017-06-05 17:00:00,0.7138,-0.00014009526478,0.00014009526478,Open,-1.0,-19.0,5.0,-14.0
ib: 2017-06-05 16:46:43 2.0 JPY20170619 $-62,JPY20170619,JPY,JY,2017-06-05 16:46:43,0.9059,2017-06-05 17:00:00,0.90565,0.00027604482968,0.00027604482968,Open,1.0,-62.0,5.0,-14.0
ib: 2017-06-05 16:46:47 12.0 ZT20170929 $750,ZT20170929,ZT,TU,2017-06-05 16:46:47,108.1875,2017-06-05 17:00:00,108.21875,-0.000288766965059,0.000288766965059,Open,1.0,750.0,30.0,-14.0
ib: 2017-06-05 16:46:57 2.0 SI20170727 $-100,SI20170727,SI,SI,2017-06-05 16:46:57,1753.5,2017-06-05 17:00:00,1752.5,0.000570613409415,0.000570613409415,Open,1.0,-100.0,5.0,-14.0
ib: 2017-06-05 16:47:13 2.0 NQ20170616 $-140,NQ20170616,NQ,NQ,2017-06-05 16:47:13,5882.5,2017-06-05 17:00:00,5886.0,-0.000594631328576,0.000594631328576,Open,-1.0,-140.0,5.0,-13.0
ib: 2017-06-05 16:47:03 8.0 ZF20170929 $812,ZF20170929,ZF,FV,2017-06-05 16:47:03,118.3671875,2017-06-05 17:00:00,118.46875,-0.000857293590082,0.000857293590082,Open,1.0,812.0,20.0,-13.0
ib: 2017-06-05 16:46:39 2.0 YM20170616 $-190,YM20170616,YM,YM,2017-06-05 16:46:39,21184.0,2017-06-05 17:00:00,21203.0,-0.000896099608546,0.000896099608546,Open,-1.0,-190.0,5.0,-14.0
ib: 2017-06-05 14:14:52 6.0 ZL20170714 $-107,ZL20170714,ZL,BO,2017-06-05 14:14:52,31.28,2017-06-05 14:20:00,31.31,-0.000958160332162,0.000958160332162,Open,-1.0,-107.0,15.0,-6.0
ib: 2017-06-05 14:14:57 4.0 ZM20170714 $-120,ZM20170714,ZM,SM,2017-06-05 14:14:57,300.3,2017-06-05 14:20:00,300.6,-0.000998003992016,0.000998003992016,Open,-1.0,-120.0,10.0,-6.0
ib: 2017-06-05 16:47:11 2.0 ES20170616 $-250,ES20170616,ES,ES,2017-06-05 16:47:11,2435.25,2017-06-05 17:00:00,2437.75,-0.00102553584248,0.00102553584248,Open,-1.0,-250.0,5.0,-13.0
