rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-20 04:15:19 ctwo:157.85 csi:157.85 @KCZ6,@KCZ6,2016-10-20 04:15:19,157.85,2016-10-19 20:00:00,157.85,0.0,0.0,Open,0 days 08:15:19.000000000,0.343969907407
2016-10-20 04:15:11 ctwo:157.85 csi:157.85 @KCZ6,@KCZ6,2016-10-20 04:15:11,157.85,2016-10-19 20:00:00,157.85,0.0,0.0,Close,0 days 08:15:11.000000000,0.343877314815
2016-10-20 00:11:29 ctwo:97.95 csi:97.94 @DXZ6,@DXZ6,2016-10-20 00:11:29,97.95,2016-10-19 20:00:00,97.94,0.000102103328569,0.000102103328569,Close,0 days 04:11:29.000000000,0.174641203704
2016-10-20 00:11:33 ctwo:130.28125 csi:130.265625 @TYZ6,@TYZ6,2016-10-20 00:11:33,130.28125,2016-10-19 20:00:00,130.265625,0.000119947223222,0.000119947223222,Open,0 days 04:11:33.000000000,0.1746875
2016-10-20 00:11:32 ctwo:151.91 csi:151.89 BBZ6,BBZ6,2016-10-20 00:11:32,151.91,2016-10-19 20:00:00,151.89,0.000131674237935,0.000131674237935,Open,0 days 04:11:32.000000000,0.174675925926
2016-10-20 00:11:31 ctwo:151.91 csi:151.89 BBZ6,BBZ6,2016-10-20 00:11:31,151.91,2016-10-19 20:00:00,151.89,0.000131674237935,0.000131674237935,Close,0 days 04:11:31.000000000,0.174664351852
2016-10-20 00:11:30 ctwo:917.7 csi:917.9 @MMEZ6,@MMEZ6,2016-10-20 00:11:30,917.7,2016-10-19 20:00:00,917.9,-0.000217888658895,0.000217888658895,Close,0 days 04:11:30.000000000,0.174652777778
2016-10-20 00:11:32 ctwo:130.296875 csi:130.265625 @TYZ6,@TYZ6,2016-10-20 00:11:32,130.296875,2016-10-19 20:00:00,130.265625,0.000239894446444,0.000239894446444,Close,0 days 04:11:32.000000000,0.174675925926
2016-10-20 04:20:47 ctwo:2723.0 csi:2724.0 @CCZ6,@CCZ6,2016-10-20 04:20:47,2723.0,2016-10-19 20:00:00,2724.0,-0.000367107195301,0.000367107195301,Close,0 days 08:20:47.000000000,0.347766203704
2016-10-20 00:11:28 ctwo:7117.0 csi:7110.0 @CTZ6,@CTZ6,2016-10-20 00:11:28,7117.0,2016-10-19 20:00:00,7110.0,0.00098452883263,0.00098452883263,Open,0 days 04:11:28.000000000,0.17462962963
2016-10-20 00:11:28 ctwo:7120.0 csi:7110.0 @CTZ6,@CTZ6,2016-10-20 00:11:28,7120.0,2016-10-19 20:00:00,7110.0,0.0014064697609,0.0014064697609,Close,0 days 04:11:28.000000000,0.17462962963
2016-10-20 00:11:29 ctwo:2142.25 csi:2138.0 @ESZ6,@ESZ6,2016-10-20 00:11:29,2142.25,2016-10-19 20:00:00,2138.0,0.00198783910196,0.00198783910196,Open,0 days 04:11:29.000000000,0.174641203704
2016-10-20 00:11:33 ctwo:421.25 csi:420.25 @WZ6,@WZ6,2016-10-20 00:11:33,421.25,2016-10-19 20:00:00,420.25,0.00237953599048,0.00237953599048,Open,0 days 04:11:33.000000000,0.1746875
2016-10-20 03:30:07 ctwo:22.89 csi:22.95 @SBH7,@SBH7,2016-10-20 03:30:07,22.89,2016-10-19 20:00:00,22.95,-0.00261437908497,0.00261437908497,Open,0 days 07:30:07.000000000,0.312581018519
2016-10-20 00:11:27 ctwo:51.64 csi:51.82 QCLZ6,QCLZ6,2016-10-20 00:11:27,51.64,2016-10-19 20:00:00,51.82,-0.00347356233115,0.00347356233115,Close,0 days 04:11:27.000000000,0.174618055556
2016-10-20 00:11:26 ctwo:35.57 csi:35.4 @BOZ6,@BOZ6,2016-10-20 00:11:26,35.57,2016-10-19 20:00:00,35.4,0.00480225988701,0.00480225988701,Open,0 days 04:11:26.000000000,0.174606481481
