rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-10-31 16:48:44 2.0 EMD20171215 $0,EMD20171215,EMD,EMD,2017-10-31 16:48:44,1833.9,2017-10-31 17:00:00,1833.9,0.0,0.0,Open,-1.0,0.0,5.0,-12.0
ib: 2017-10-31 14:14:01 4.0 ZW20171214 $0,ZW20171214,ZW,W,2017-10-31 14:14:01,418.5,2017-10-31 14:20:00,418.5,0.0,0.0,Open,1.0,0.0,10.0,-6.0
ib: 2017-10-31 16:48:06 2.0 NIY20171207 $0,NIY20171207,NIY,NIY,2017-10-31 16:48:06,22210.0,2017-10-31 17:00:00,22210.0,0.0,0.0,Open,-1.0,0.0,5.0,-12.0
ib: 2017-10-31 16:48:26 2.0 AUD20171218 $0,AUD20171218,AUD,AD,2017-10-31 16:48:26,0.7652,2017-10-31 17:00:00,0.7652,0.0,0.0,Open,1.0,0.0,5.0,-12.0
ib: 2017-10-31 16:47:54 14.0 ZT20171229 $0,ZT20171229,ZT,TU,2017-10-31 16:47:54,107.6796875,2017-10-31 17:00:00,107.6796875,0.0,0.0,Open,1.0,0.0,35.0,-13.0
ib: 2017-10-31 16:47:46 2.0 GBP20171218 $12,GBP20171218,GBP,BP,2017-10-31 16:47:46,1.33,2017-10-31 17:00:00,1.3301,-7.5182317119e-05,7.5182317119e-05,Open,1.0,12.0,5.0,-13.0
ib: 2017-10-31 16:48:22 2.0 ES20171215 $-25,ES20171215,ES,ES,2017-10-31 16:48:22,2572.5,2017-10-31 17:00:00,2572.75,-9.71722864639e-05,9.71722864639e-05,Open,-1.0,-25.0,5.0,-12.0
ib: 2017-10-31 16:48:16 4.0 ZN20171219 $62,ZN20171219,ZN,TY,2017-10-31 16:48:16,124.921875,2017-10-31 17:00:00,124.9375,-0.000125062531266,0.000125062531266,Open,1.0,62.0,10.0,-12.0
ib: 2017-10-31 16:47:50 8.0 ZF20171229 $125,ZF20171229,ZF,FV,2017-10-31 16:47:50,117.171875,2017-10-31 17:00:00,117.1875,-0.000133333333333,0.000133333333333,Open,1.0,125.0,20.0,-13.0
ib: 2017-10-31 16:48:18 2.0 ZB20171219 $-62,ZB20171219,ZB,US,2017-10-31 16:48:18,152.4375,2017-10-31 17:00:00,152.46875,-0.000204960032794,0.000204960032794,Open,-1.0,-62.0,5.0,-12.0
ib: 2017-10-31 16:48:24 2.0 JPY20171218 $-62,JPY20171218,JPY,JY,2017-10-31 16:48:24,0.8816,2017-10-31 17:00:00,0.88135,0.000283655755375,0.000283655755375,Open,1.0,-62.0,5.0,-12.0
ib: 2017-10-31 14:14:03 6.0 ZL20171214 $-35,ZL20171214,ZL,BO,2017-10-31 14:14:03,34.74,2017-10-31 14:20:00,34.75,-0.000287769784173,0.000287769784173,Open,-1.0,-35.0,15.0,-6.0
ib: 2017-10-31 16:48:12 2.0 CHF20171218 $-74,CHF20171218,CHF,SF,2017-10-31 16:48:12,1.0054,2017-10-31 17:00:00,1.0051,0.000298477763407,0.000298477763407,Open,1.0,-74.0,5.0,-12.0
ib: 2017-10-31 16:48:28 2.0 EUR20171218 $99,EUR20171218,EUR,CU,2017-10-31 16:48:28,1.1677,2017-10-31 17:00:00,1.1681,-0.000342436435237,0.000342436435237,Open,1.0,99.0,5.0,-12.0
ib: 2017-10-31 16:48:20 2.0 NQ20171215 $100,NQ20171215,NQ,NQ,2017-10-31 16:48:20,6252.25,2017-10-31 17:00:00,6249.75,0.00040001600064,0.00040001600064,Open,-1.0,100.0,5.0,-12.0
ib: 2017-10-31 16:47:44 2.0 YM20171215 $110,YM20171215,YM,YM,2017-10-31 16:47:44,23336.0,2017-10-31 17:00:00,23325.0,0.000471596998928,0.000471596998928,Open,-1.0,110.0,5.0,-13.0
ib: 2017-10-31 16:47:52 4.0 CAD20171219 $-159,CAD20171219,CAD,CD,2017-10-31 16:47:52,0.77615,2017-10-31 17:00:00,0.77575,0.00051563003545,0.00051563003545,Open,1.0,-159.0,10.0,-13.0
ib: 2017-10-31 14:00:31 2.0 HE20171214 $39,HE20171214,HE,LH,2017-10-31 14:00:31,67.95,2017-10-31 14:05:00,68.0,-0.000735294117647,0.000735294117647,Open,1.0,39.0,5.0,-5.0
ib: 2017-10-31 16:48:00 6.0 MXP20171218 $-119,MXP20171218,MXP,MP,2017-10-31 16:48:00,0.05176,2017-10-31 17:00:00,0.0518,-0.000772200772201,0.000772200772201,Open,-1.0,-119.0,15.0,-12.0
ib: 2017-10-31 16:50:35 2.0 PA20171227 $-159,PA20171227,PA,PA,2017-10-31 16:50:35,978.35,2017-10-31 17:00:00,979.15,-0.000817035183578,0.000817035183578,Open,-1.0,-159.0,5.0,-10.0
ib: 2017-10-31 14:00:27 2.0 GF20180125 $174,GF20180125,GF,FC,2017-10-31 14:00:27,159.4,2017-10-31 14:05:00,159.575,-0.00109666301112,0.00109666301112,Open,1.0,174.0,5.0,-5.0
ib: 2017-10-31 16:47:56 2.0 GC20171227 $-300,GC20171227,GC,GC,2017-10-31 16:47:56,1272.0,2017-10-31 17:00:00,1270.5,0.00118063754427,0.00118063754427,Open,1.0,-300.0,5.0,-13.0
ib: 2017-10-31 16:47:58 2.0 SI20171227 $220,SI20171227,SI,SI,2017-10-31 16:47:58,1671.5,2017-10-31 17:00:00,1669.3,0.00131791769005,0.00131791769005,Open,-1.0,220.0,5.0,-13.0
ib: 2017-10-31 14:00:29 2.0 LE20171229 $139,LE20171229,LE,LC,2017-10-31 14:00:29,125.45,2017-10-31 14:05:00,125.625,-0.00139303482587,0.00139303482587,Open,1.0,139.0,5.0,-5.0
ib: 2017-10-31 16:48:14 2.0 PL20180129 $160,PL20180129,PL,PL,2017-10-31 16:48:14,921.2,2017-10-31 17:00:00,919.6,0.00173988690735,0.00173988690735,Open,-1.0,160.0,5.0,-12.0
ib: 2017-10-31 16:47:40 2.0 HO20171130 $-520,HO20171130,HO,HO,2017-10-31 16:47:40,1.8867,2017-10-31 17:00:00,1.8805,0.00329699547993,0.00329699547993,Open,1.0,-520.0,5.0,-13.0
ib: 2017-10-31 16:48:04 2.0 HG20171227 $599,HG20171227,HG,HG,2017-10-31 16:48:04,311.3,2017-10-31 17:00:00,310.1,0.00386971944534,0.00386971944534,Open,-1.0,599.0,5.0,-12.0
ib: 2017-10-31 16:48:08 2.0 NG20171128 $-259,NG20171128,NG,NG,2017-10-31 16:48:08,2.909,2017-10-31 17:00:00,2.896,0.00448895027624,0.00448895027624,Open,1.0,-259.0,5.0,-12.0
ib: 2017-10-31 16:47:48 2.0 CL20171120 $-599,CL20171120,CL,CL,2017-10-31 16:47:48,54.68,2017-10-31 17:00:00,54.38,0.00551673409342,0.00551673409342,Open,1.0,-599.0,5.0,-13.0
ib: 2017-10-31 16:48:02 2.0 RB20171130 $-1276,RB20171130,RB,RB,2017-10-31 16:48:02,1.7477,2017-10-31 17:00:00,1.7325,0.00877344877345,0.00877344877345,Open,1.0,-1276.0,5.0,-12.0
