symbol,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,trade_id,underlying
USDCHF,17,1458300956,,,0.96826,,forex,short,2016-03-18 07:35:56,1458300956,open,2016-03-18 07:35:52,0.96829,10000,,0,15,,,101340738,
EURUSD,14,1458300943,,,1.12797,,forex,long,2016-03-18 07:35:43,1458300943,open,2016-03-18 07:35:40,1.12798,10000,,0,15,,,101340728,
USDCAD,385,1458295525,,,1.30079,,forex,short,2016-03-18 06:05:25,1458295525,open,2016-03-18 06:01:30,1.30135,10000,,0,15,,,101339189,
EURJPY,-42,1458300661,,,125.72000,,forex,long,2016-03-18 07:31:01,1458300661,open,2016-03-18 07:30:57,125.71600,10000,,0,15,,,101340576,
USDJPY,-62,1458300675,,,111.45500,,forex,long,2016-03-18 07:31:15,1458300675,open,2016-03-18 07:31:11,111.45600,10000,,0,15,,,101340585,
AUDUSD,-137,1458299184,,,0.76265,,forex,short,2016-03-18 07:06:24,1458299184,open,2016-03-18 07:06:21,0.76265,10000,,0,15,,,101340116,
GBPUSD,258,1458295005,,,1.44429,,forex,long,2016-03-18 05:56:45,1458295005,open,2016-03-18 05:56:42,1.44427,10000,,0,15,,,101339103,
