rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-04-27 16:43:52 2.0 ZN20170621 $0,ZN20170621,ZN,TY,2017-04-27 16:43:52,125.640625,2017-04-27 17:00:00,125.640625,0.0,0.0,Open,1.0,0.0,5.0,-17.0
ib: 2017-04-27 16:44:14 2.0 GBP20170619 $24,GBP20170619,GBP,BP,2017-04-27 16:44:14,1.2922,2017-04-27 17:00:00,1.2924,-0.00015475085113,0.00015475085113,Open,1.0,24.0,5.0,-16.0
ib: 2017-04-27 16:44:16 2.0 ES20170616 $-50,ES20170616,ES,ES,2017-04-27 16:44:16,2386.5,2017-04-27 17:00:00,2386.0,0.000209555741827,0.000209555741827,Open,1.0,-50.0,5.0,-16.0
ib: 2017-04-27 16:43:56 2.0 NZD20170619 $-39,NZD20170619,NZD,NE,2017-04-27 16:43:56,0.6867,2017-04-27 17:00:00,0.6869,-0.000291163196972,0.000291163196972,Open,-1.0,-39.0,5.0,-17.0
ib: 2017-04-27 16:43:45 2.0 YM20170616 $-70,YM20170616,YM,YM,2017-04-27 16:43:45,20905.0,2017-04-27 17:00:00,20898.0,0.000334960283281,0.000334960283281,Open,1.0,-70.0,5.0,-17.0
ib: 2017-04-27 16:44:06 2.0 NIY20170608 $-89,NIY20170608,NIY,NIY,2017-04-27 16:44:06,19245.0,2017-04-27 17:00:00,19235.0,0.000519885625162,0.000519885625162,Open,1.0,-89.0,5.0,-16.0
ib: 2017-04-27 16:43:58 3.0 AUD20170619 $-149,AUD20170619,AUD,AD,2017-04-27 16:43:58,0.7459,2017-04-27 17:00:00,0.7464,-0.00066988210075,0.00066988210075,Open,-1.0,-149.0,7.5,-17.0
ib: 2017-04-27 16:44:18 2.0 NQ20170616 $150,NQ20170616,NQ,NQ,2017-04-27 16:44:18,5587.25,2017-04-27 17:00:00,5591.0,-0.000670720801288,0.000670720801288,Open,1.0,150.0,5.0,-16.0
ib: 2017-04-27 16:44:08 4.0 CAD20170620 $-220,CAD20170620,CAD,CD,2017-04-27 16:44:08,0.73425,2017-04-27 17:00:00,0.7348,-0.000748502994012,0.000748502994012,Open,-1.0,-220.0,10.0,-16.0
ib: 2017-04-27 16:43:48 2.0 CHF20170619 $200,CHF20170619,CHF,SF,2017-04-27 16:43:48,1.0088,2017-04-27 17:00:00,1.0096,-0.000792393026941,0.000792393026941,Open,1.0,200.0,5.0,-17.0
ib: 2017-04-27 14:15:16 4.0 ZM20170714 $-120,ZM20170714,ZM,SM,2017-04-27 14:15:16,314.5,2017-04-27 14:20:00,314.8,-0.000952986022872,0.000952986022872,Open,-1.0,-120.0,10.0,-5.0
ib: 2017-04-27 16:44:12 2.0 EUR20170619 $300,EUR20170619,EUR,CU,2017-04-27 16:44:12,1.08965,2017-04-27 17:00:00,1.09085,-0.00110005958656,0.00110005958656,Open,1.0,300.0,5.0,-16.0
ib: 2017-04-27 16:44:00 2.0 EMD20170616 $-419,EMD20170616,EMD,EMD,2017-04-27 16:44:00,1749.8,2017-04-27 17:00:00,1747.7,0.0012015792184,0.0012015792184,Open,1.0,-419.0,5.0,-16.0
ib: 2017-04-27 16:44:04 2.0 HG20170727 $-199,HG20170727,HG,HG,2017-04-27 16:44:04,259.7,2017-04-27 17:00:00,259.3,0.00154261473197,0.00154261473197,Open,1.0,-199.0,5.0,-16.0
ib: 2017-04-27 16:46:57 2.0 PA20170628 $-259,PA20170628,PA,PA,2017-04-27 16:46:57,814.3,2017-04-27 17:00:00,813.0,0.00159901599016,0.00159901599016,Open,1.0,-259.0,5.0,-14.0
ib: 2017-04-27 14:15:14 6.0 ZC20170714 $-225,ZC20170714,ZC,C,2017-04-27 14:15:14,368.5,2017-04-27 14:20:00,369.25,-0.00203114421124,0.00203114421124,Open,-1.0,-225.0,15.0,-5.0
ib: 2017-04-27 16:44:02 2.0 SI20170727 $-540,SI20170727,SI,SI,2017-04-27 16:44:02,1728.0,2017-04-27 17:00:00,1733.4,-0.00311526479751,0.00311526479751,Open,-1.0,-540.0,5.0,-16.0
ib: 2017-04-27 16:44:33 2.0 HO20170531 $428,HO20170531,HO,HO,2017-04-27 16:44:33,1.5167,2017-04-27 17:00:00,1.5116,0.00337390844139,0.00337390844139,Open,-1.0,428.0,5.0,-16.0
ib: 2017-04-27 16:44:21 2.0 RB20170531 $604,RB20170531,RB,RB,2017-04-27 16:44:21,1.5615,2017-04-27 17:00:00,1.5543,0.00463231036479,0.00463231036479,Open,-1.0,604.0,5.0,-16.0
ib: 2017-04-27 16:43:54 2.0 CL20170522 $519,CL20170522,CL,CL,2017-04-27 16:43:54,49.23,2017-04-27 17:00:00,48.97,0.00530937308556,0.00530937308556,Open,-1.0,519.0,5.0,-17.0
