rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-09-27 16:48:02 1 @ESZ7 $0,@ESZ7,2017-09-27 16:48:02,2504.5,2017-09-27 17:00:00,2504.5,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:48:02.000000000,-12.0
ctwo opened: 2017-09-27 14:01:16 1 @LEZ7 $-9,@LEZ7,2017-09-27 14:01:16,114.925,2017-09-27 14:05:00,114.9,0.000217580504787,0.000217580504787,Open,1.0,-9.0,2.5,-1 days +23:56:16.000000000,-4.0
ctwo opened: 2017-09-27 14:13:32 1 @SMZ7 $10,@SMZ7,2017-09-27 14:13:32,313.2,2017-09-27 14:20:00,313.3,-0.000319182891797,0.000319182891797,Open,1.0,10.0,2.5,-1 days +23:53:32.000000000,-7.0
ctwo opened: 2017-09-27 14:01:15 1 @GFX7 $25,@GFX7,2017-09-27 14:01:15,154.475,2017-09-27 14:05:00,154.525,-0.000323572237502,0.000323572237502,Open,1.0,25.0,2.5,-1 days +23:56:15.000000000,-4.0
ctwo opened: 2017-09-27 16:48:04 1 QHGZ7 $49,QHGZ7,2017-09-27 16:48:04,292.75,2017-09-27 17:00:00,292.95,-0.00068271036013,0.00068271036013,Open,1.0,49.0,2.5,-1 days +23:48:04.000000000,-12.0
ctwo opened: 2017-09-27 14:13:30 3 @CZ7 $37,@CZ7,2017-09-27 14:13:30,353.75,2017-09-27 14:20:00,354.0,-0.000706214689266,0.000706214689266,Open,1.0,37.0,7.5,-1 days +23:53:30.000000000,-7.0
ctwo opened: 2017-09-27 16:48:06 1 @SFZ7 $-99,@SFZ7,2017-09-27 16:48:06,1.0343,2017-09-27 17:00:00,1.0351,-0.000772872186262,0.000772872186262,Open,-1.0,-99.0,2.5,-1 days +23:48:06.000000000,-12.0
ctwo opened: 2017-09-27 14:13:31 1 @SX7 $-37,@SX7,2017-09-27 14:13:31,966.25,2017-09-27 14:20:00,965.5,0.000776799585707,0.000776799585707,Open,1.0,-37.0,2.5,-1 days +23:53:31.000000000,-7.0
ctwo opened: 2017-09-27 16:48:01 1 @EUZ7 $-150,@EUZ7,2017-09-27 16:48:01,1.1799,2017-09-27 17:00:00,1.1811,-0.001016002032,0.001016002032,Open,-1.0,-150.0,2.5,-1 days +23:48:01.000000000,-12.0
ctwo opened: 2017-09-27 16:47:58 1 @CDZ7 $-95,@CDZ7,2017-09-27 16:47:58,0.8018,2017-09-27 17:00:00,0.80275,-0.00118343195266,0.00118343195266,Open,-1.0,-95.0,2.5,-1 days +23:47:58.000000000,-13.0
ctwo opened: 2017-09-27 16:48:00 1 QCLX7 $109,QCLX7,2017-09-27 16:48:00,52.03,2017-09-27 17:00:00,52.14,-0.00210970464135,0.00210970464135,Open,1.0,109.0,2.5,-1 days +23:48:00.000000000,-12.0
ctwo opened: 2017-09-27 16:48:04 1 QPLF8 $-105,QPLF8,2017-09-27 16:48:04,923.4,2017-09-27 17:00:00,925.5,-0.00226904376013,0.00226904376013,Open,-1.0,-105.0,2.5,-1 days +23:48:04.000000000,-12.0
ctwo opened: 2017-09-27 16:48:05 1 QRBX7 $-659,QRBX7,2017-09-27 16:48:05,1.6063,2017-09-27 17:00:00,1.622,-0.0096794081381,0.0096794081381,Open,-1.0,-659.0,2.5,-1 days +23:48:05.000000000,-12.0
