rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-02-07 14:16:58 2.0 ZL20170314 $0,ZL20170314,ZL,BO,2017-02-07 14:16:58,34.3,2017-02-07 14:20:00,34.3,0.0,0.0,Open,1.0,0.0,5.0,-4.0
ib: 2017-02-07 16:52:23 4.0 ZT20170331 $0,ZT20170331,ZT,TU,2017-02-07 16:52:23,108.484375,2017-02-07 17:00:00,108.484375,0.0,0.0,Open,-1.0,0.0,10.0,-8.0
ib: 2017-02-07 16:52:25 1.0 NQ20170317 $35,NQ20170317,NQ,NQ,2017-02-07 16:52:25,5175.0,2017-02-07 17:00:00,5176.75,-0.000338049934805,0.000338049934805,Open,1.0,35.0,2.5,-8.0
ib: 2017-02-07 14:04:16 2.0 HE20170417 $19,HE20170417,HE,LH,2017-02-07 14:04:16,72.15,2017-02-07 14:05:00,72.175,-0.000346380325597,0.000346380325597,Open,1.0,19.0,5.0,-1.0
ib: 2017-02-07 14:04:14 2.0 GF20170330 $49,GF20170330,GF,FC,2017-02-07 14:04:14,124.175,2017-02-07 14:05:00,124.225,-0.000402495471926,0.000402495471926,Open,1.0,49.0,5.0,-1.0
ib: 2017-02-07 16:52:36 1.0 ZB20170322 $62,ZB20170322,ZB,US,2017-02-07 16:52:36,152.125,2017-02-07 17:00:00,152.1875,-0.00041067761807,0.00041067761807,Open,1.0,62.0,2.5,-8.0
ib: 2017-02-07 16:52:40 2.0 EMD20170317 $139,EMD20170317,EMD,EMD,2017-02-07 16:52:40,1691.9,2017-02-07 17:00:00,1692.6,-0.000413564929694,0.000413564929694,Open,1.0,139.0,5.0,-8.0
ib: 2017-02-07 16:52:28 2.0 YM20170317 $130,YM20170317,YM,YM,2017-02-07 16:52:28,20005.0,2017-02-07 17:00:00,20018.0,-0.000649415526027,0.000649415526027,Open,1.0,130.0,5.0,-8.0
ib: 2017-02-07 14:17:01 6.0 ZC20170314 $-75,ZC20170314,ZC,C,2017-02-07 14:17:01,368.75,2017-02-07 14:20:00,368.5,0.00067842605156,0.00067842605156,Open,1.0,-75.0,15.0,-3.0
ib: 2017-02-07 16:52:21 2.0 GC20170426 $-179,GC20170426,GC,GC,2017-02-07 16:52:21,1235.2,2017-02-07 17:00:00,1236.1,-0.000728096432327,0.000728096432327,Open,-1.0,-179.0,5.0,-8.0
ib: 2017-02-07 16:52:11 2.0 MXP20170313 $-39,MXP20170313,MXP,MP,2017-02-07 16:52:11,0.0483,2017-02-07 17:00:00,0.04834,-0.000827472072818,0.000827472072818,Open,-1.0,-39.0,5.0,-8.0
ib: 2017-02-07 16:52:07 1.0 ES20170317 $-100,ES20170317,ES,ES,2017-02-07 16:52:07,2286.5,2017-02-07 17:00:00,2288.5,-0.000873934891851,0.000873934891851,Open,-1.0,-100.0,2.5,-8.0
ib: 2017-02-07 16:52:30 2.0 GBP20170313 $137,GBP20170313,GBP,BP,2017-02-07 16:52:30,1.2514,2017-02-07 17:00:00,1.2525,-0.000878243512974,0.000878243512974,Open,1.0,137.0,5.0,-8.0
ib: 2017-02-07 14:16:59 2.0 ZW20170314 $-50,ZW20170314,ZW,W,2017-02-07 14:16:59,430.25,2017-02-07 14:20:00,430.75,-0.00116076610563,0.00116076610563,Open,-1.0,-50.0,5.0,-4.0
ib: 2017-02-07 14:16:53 2.0 ZS20170314 $125,ZS20170314,ZS,S,2017-02-07 14:16:53,1041.5,2017-02-07 14:20:00,1042.75,-0.00119875329657,0.00119875329657,Open,1.0,125.0,5.0,-4.0
ib: 2017-02-07 16:52:09 1.0 EUR20170313 $200,EUR20170313,EUR,CU,2017-02-07 16:52:09,1.06925,2017-02-07 17:00:00,1.07085,-0.00149414016902,0.00149414016902,Open,1.0,200.0,2.5,-8.0
