rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-03-28 14:10:25 1 @SK7 $0,@SK7,2017-03-28 14:10:25,972.0,2017-03-28 14:20:00,972.0,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:50:25.000000000,-10.0
ctwo opened: 2017-03-28 14:10:26 2 @WK7 $0,@WK7,2017-03-28 14:10:26,424.5,2017-03-28 14:20:00,424.5,0.0,0.0,Open,1.0,0.0,5.0,-1 days +23:50:26.000000000,-10.0
ctwo opened: 2017-03-28 16:34:51 5 @TUM7 $-78,@TUM7,2017-03-28 16:34:51,108.14063,2017-03-28 17:00:00,108.1484375,-7.21924438344e-05,7.21924438344e-05,Open,-1.0,-78.0,12.5,-1 days +23:34:51.000000000,-26.0
ctwo opened: 2017-03-28 16:34:43 1 @ESM7 $-25,@ESM7,2017-03-28 16:34:43,2352.0,2017-03-28 17:00:00,2351.5,0.00021263023602,0.00021263023602,Open,1.0,-25.0,2.5,-1 days +23:34:43.000000000,-26.0
ctwo opened: 2017-03-28 16:34:44 3 @FVM7 $-117,@FVM7,2017-03-28 16:34:44,117.49219,2017-03-28 17:00:00,117.53125,-0.000332337144377,0.000332337144377,Open,-1.0,-117.0,7.5,-1 days +23:34:44.000000000,-26.0
ctwo opened: 2017-03-28 16:34:52 2 @TYM7 $-156,@TYM7,2017-03-28 16:34:52,124.28125,2017-03-28 17:00:00,124.359375,-0.000628219625581,0.000628219625581,Open,-1.0,-156.0,5.0,-1 days +23:34:52.000000000,-26.0
ctwo opened: 2017-03-28 14:10:24 4 @CK7 $50,@CK7,2017-03-28 14:10:24,357.5,2017-03-28 14:20:00,357.75,-0.000698812019567,0.000698812019567,Open,1.0,50.0,10.0,-1 days +23:50:24.000000000,-10.0
ctwo opened: 2017-03-28 13:58:27 1 @LEM7 $39,@LEM7,2017-03-28 13:58:27,111.5,2017-03-28 14:05:00,111.6,-0.00089605734767,0.00089605734767,Open,1.0,39.0,2.5,-1 days +23:53:27.000000000,-7.0
ctwo opened: 2017-03-28 14:10:23 2 @BOK7 $-36,@BOK7,2017-03-28 14:10:23,32.5,2017-03-28 14:20:00,32.47,0.000923929781337,0.000923929781337,Open,1.0,-36.0,5.0,-1 days +23:50:23.000000000,-10.0
ctwo opened: 2017-03-28 16:34:42 1 @EMDM7 $200,@EMDM7,2017-03-28 16:34:42,1702.1,2017-03-28 17:00:00,1704.1,-0.0011736400446,0.0011736400446,Open,1.0,200.0,2.5,-1 days +23:34:42.000000000,-26.0
ctwo opened: 2017-03-28 16:34:48 1 QPAM7 $155,QPAM7,2017-03-28 16:34:48,791.05,2017-03-28 17:00:00,792.6,-0.0019555892001,0.0019555892001,Open,1.0,155.0,2.5,-1 days +23:34:48.000000000,-26.0
ctwo opened: 2017-03-28 16:34:46 1 QHGK7 $175,QHGK7,2017-03-28 16:34:46,266.9,2017-03-28 17:00:00,267.6,-0.0026158445441,0.0026158445441,Open,1.0,175.0,2.5,-1 days +23:34:46.000000000,-26.0
ctwo opened: 2017-03-28 16:34:49 1 QPLN7 $-155,QPLN7,2017-03-28 16:34:49,957.6,2017-03-28 17:00:00,960.7,-0.00322681378162,0.00322681378162,Open,-1.0,-155.0,2.5,-1 days +23:34:49.000000000,-26.0
ctwo opened: 2017-03-28 16:34:50 1 QSIK7 $-310,QSIK7,2017-03-28 16:34:50,18.19,2017-03-28 17:00:00,18.252,-0.00339688801227,0.00339688801227,Open,-1.0,-310.0,2.5,-1 days +23:34:50.000000000,-26.0
ctwo opened: 2017-03-28 16:34:45 1 QGCM7 $-459,QGCM7,2017-03-28 16:34:45,1254.2,2017-03-28 17:00:00,1258.8,-0.00365427391166,0.00365427391166,Open,-1.0,-459.0,2.5,-1 days +23:34:45.000000000,-26.0
