rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-05-31 16:44:52 1 @TUU7 $46,@TUU7,2017-05-31 16:44:52,108.21875,2017-05-31 17:00:00,108.2421875,-0.000216528329123,0.000216528329123,Open,1.0,46.0,2.5,-1 days +23:44:52.000000000,-16.0
ctwo opened: 2017-05-31 14:18:32 1 @WN7 $-12,@WN7,2017-05-31 14:18:32,429.5,2017-05-31 14:20:00,429.25,0.000582411182295,0.000582411182295,Open,1.0,-12.0,2.5,-1 days +23:58:32.000000000,-2.0
ctwo opened: 2017-05-31 16:44:52 1 @TYU7 $78,@TYU7,2017-05-31 16:44:52,126.21875,2017-05-31 17:00:00,126.296875,-0.000618582209576,0.000618582209576,Open,1.0,78.0,2.5,-1 days +23:44:52.000000000,-16.0
ctwo opened: 2017-05-31 16:44:48 1 @EUM7 $87,@EUM7,2017-05-31 16:44:48,1.1249,2017-05-31 17:00:00,1.1256,-0.000621890547264,0.000621890547264,Open,1.0,87.0,2.5,-1 days +23:44:48.000000000,-16.0
ctwo opened: 2017-05-31 14:18:31 1 @CN7 $12,@CN7,2017-05-31 14:18:31,371.75,2017-05-31 14:20:00,372.0,-0.000672043010753,0.000672043010753,Open,1.0,12.0,2.5,-1 days +23:58:31.000000000,-2.0
ctwo opened: 2017-05-31 16:44:51 1 @JYM7 $149,@JYM7,2017-05-31 16:44:51,0.00904,2017-05-31 17:00:00,0.009052,-0.00132567388422,0.00132567388422,Open,1.0,149.0,2.5,-1 days +23:44:51.000000000,-16.0
ctwo opened: 2017-05-31 16:44:50 1 @ESM7 $-162,@ESM7,2017-05-31 16:44:50,2414.25,2017-05-31 17:00:00,2411.0,0.00134798838656,0.00134798838656,Open,1.0,-162.0,2.5,-1 days +23:44:50.000000000,-16.0
ctwo opened: 2017-05-31 16:44:51 1 QHGN7 $-99,QHGN7,2017-05-31 16:44:51,258.4,2017-05-31 17:00:00,258.0,0.0015503875969,0.0015503875969,Open,1.0,-99.0,2.5,-1 days +23:44:51.000000000,-16.0
ctwo opened: 2017-05-31 16:44:49 1 @EMDM7 $-359,@EMDM7,2017-05-31 16:44:49,1723.6,2017-05-31 17:00:00,1720.0,0.00209302325581,0.00209302325581,Open,1.0,-359.0,2.5,-1 days +23:44:49.000000000,-16.0
ctwo opened: 2017-05-31 16:44:47 1 QCLN7 $409,QCLN7,2017-05-31 16:44:47,48.73,2017-05-31 17:00:00,48.32,0.00848509933775,0.00848509933775,Open,-1.0,409.0,2.5,-1 days +23:44:47.000000000,-16.0
