rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-10-30 16:46:27 1 @YMZ7 $15,@YMZ7,2017-10-30 16:46:27,23288.0,2017-10-30 17:00:00,23291.0,-0.000128805117857,0.000128805117857,Open,1.0,15.0,2.5,-1 days +23:46:27.000000000,-14.0
ctwo opened: 2017-10-30 14:02:02 1 @HEZ7 $10,@HEZ7,2017-10-30 14:02:02,65.2,2017-10-30 14:05:00,65.175,0.000383582662064,0.000383582662064,Open,-1.0,10.0,2.5,-1 days +23:57:02.000000000,-3.0
ctwo opened: 2017-10-30 16:46:25 1 @NQZ7 $60,@NQZ7,2017-10-30 16:46:25,6221.25,2017-10-30 17:00:00,6224.25,-0.000481985781419,0.000481985781419,Open,1.0,60.0,2.5,-1 days +23:46:25.000000000,-14.0
ctwo opened: 2017-10-30 14:13:37 1 @SF8 $-24,@SF8,2017-10-30 14:13:37,985.0,2017-10-30 14:20:00,984.5,0.000507872016252,0.000507872016252,Open,1.0,-24.0,2.5,-1 days +23:53:37.000000000,-7.0
ctwo opened: 2017-10-30 16:46:21 1 QCLZ7 $-30,QCLZ7,2017-10-30 16:46:21,54.12,2017-10-30 17:00:00,54.15,-0.000554016620499,0.000554016620499,Open,-1.0,-30.0,2.5,-1 days +23:46:21.000000000,-14.0
ctwo opened: 2017-10-30 16:46:24 1 @NEZ7 $-40,@NEZ7,2017-10-30 16:46:24,0.6872,2017-10-30 17:00:00,0.6868,0.000582411182295,0.000582411182295,Open,1.0,-40.0,2.5,-1 days +23:46:24.000000000,-14.0
ctwo opened: 2017-10-30 14:13:38 2 @WZ7 $25,@WZ7,2017-10-30 14:13:38,425.0,2017-10-30 14:20:00,424.75,0.00058858151854,0.00058858151854,Open,-1.0,25.0,5.0,-1 days +23:53:38.000000000,-7.0
ctwo opened: 2017-10-30 16:46:26 1 @USZ7 $93,@USZ7,2017-10-30 16:46:26,152.28125,2017-10-30 17:00:00,152.375,-0.000615258408532,0.000615258408532,Open,1.0,93.0,2.5,-1 days +23:46:26.000000000,-14.0
ctwo opened: 2017-10-30 14:02:00 1 @GFF8 $-75,@GFF8,2017-10-30 14:02:00,157.2,2017-10-30 14:05:00,157.35,-0.000953288846521,0.000953288846521,Open,-1.0,-75.0,2.5,-1 days +23:57:00.000000000,-3.0
ctwo opened: 2017-10-30 16:46:22 1 QHOZ7 $-79,QHOZ7,2017-10-30 16:46:22,1.8743,2017-10-30 17:00:00,1.8762,-0.0010126852148,0.0010126852148,Open,-1.0,-79.0,2.5,-1 days +23:46:22.000000000,-14.0
ctwo opened: 2017-10-30 16:46:21 1 @EUZ7 $187,@EUZ7,2017-10-30 16:46:21,1.1684,2017-10-30 17:00:00,1.1669,0.00128545719428,0.00128545719428,Open,-1.0,187.0,2.5,-1 days +23:46:21.000000000,-14.0
ctwo opened: 2017-10-30 16:46:23 3 @PXZ7 $-104,@PXZ7,2017-10-30 16:46:23,0.05154,2017-10-30 17:00:00,0.05147,0.00136001554303,0.00136001554303,Open,1.0,-104.0,7.5,-1 days +23:46:23.000000000,-14.0
ctwo opened: 2017-10-30 14:02:01 1 @LEZ7 $-70,@LEZ7,2017-10-30 14:02:01,123.225,2017-10-30 14:05:00,123.4,-0.00141815235008,0.00141815235008,Open,-1.0,-70.0,2.5,-1 days +23:57:01.000000000,-3.0
ctwo opened: 2017-10-30 16:46:24 1 QNGZ7 $209,QNGZ7,2017-10-30 16:46:24,2.987,2017-10-30 17:00:00,2.966,0.00708024275118,0.00708024275118,Open,-1.0,209.0,2.5,-1 days +23:46:24.000000000,-14.0
