rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-02-08 16:51:01 1 @ESH7 $12,@ESH7,2017-02-08 16:51:01,2290.5,2017-02-08 17:00:00,2290.25,0.000109158388822,0.000109158388822,Open,-1.0,12.0,2.5,-1 days +23:51:01.000000000,-9.0
ctwo closed: 2017-02-08 16:51:02 1.0 QNGH7 $140,QNGH7,2017-02-08 16:51:02,3.14,2017-02-08 17:00:00,3.126,0.00447856685861,0.00447856685861,Close,-1.0,140.0,2.5,-1 days +23:51:02.000000000,-9.0
