rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-11-10 16:50:16 2.0 CHF20171218 $0,CHF20171218,CHF,SF,2017-11-10 16:50:16,1.0064,2017-11-10 17:00:00,1.0064,0.0,0.0,Open,1.0,0.0,5.0,-10.0
ib: 2017-11-10 14:14:25 5.0 ZM20171214 $0,ZM20171214,ZM,SM,2017-11-10 14:14:25,314.5,2017-11-10 14:20:00,314.5,0.0,0.0,Open,-1.0,0.0,12.5,-6.0
ib: 2017-11-10 16:50:03 8.0 ZF20171229 $-62,ZF20171229,ZF,FV,2017-11-10 16:50:03,117.0078125,2017-11-10 17:00:00,117.0,6.67735042735e-05,6.67735042735e-05,Open,1.0,-62.0,20.0,-10.0
ib: 2017-11-10 16:50:07 14.0 ZT20171229 $-437,ZT20171229,ZT,TU,2017-11-10 16:50:07,107.6015625,2017-11-10 17:00:00,107.5859375,0.000145232735459,0.000145232735459,Open,1.0,-437.0,35.0,-10.0
ib: 2017-11-10 14:14:22 4.0 ZS20180112 $-50,ZS20180112,ZS,S,2017-11-10 14:14:22,986.75,2017-11-10 14:20:00,987.0,-0.000253292806484,0.000253292806484,Open,-1.0,-50.0,10.0,-6.0
ib: 2017-11-10 16:50:09 2.0 SI20171227 $90,SI20171227,SI,SI,2017-11-10 16:50:09,1688.0,2017-11-10 17:00:00,1687.1,0.00053345978306,0.00053345978306,Open,-1.0,90.0,5.0,-10.0
ib: 2017-11-10 16:50:05 2.0 CAD20171219 $90,CAD20171219,CAD,CD,2017-11-10 16:50:05,0.78845,2017-11-10 17:00:00,0.7889,-0.000570414501204,0.000570414501204,Open,1.0,90.0,5.0,-10.0
ib: 2017-11-10 14:14:20 10.0 ZC20171214 $-125,ZC20171214,ZC,C,2017-11-10 14:14:20,343.25,2017-11-10 14:20:00,343.5,-0.000727802037846,0.000727802037846,Open,-1.0,-125.0,25.0,-6.0
ib: 2017-11-10 16:50:18 2.0 JPY20171218 $-187,JPY20171218,JPY,JY,2017-11-10 16:50:18,0.8824,2017-11-10 17:00:00,0.88165,0.000850677706573,0.000850677706573,Open,1.0,-187.0,5.0,-10.0
ib: 2017-11-10 16:49:59 2.0 NZD20171218 $-120,NZD20171218,NZD,NE,2017-11-10 16:49:59,0.6926,2017-11-10 17:00:00,0.692,0.000867052023121,0.000867052023121,Open,1.0,-120.0,5.0,-11.0
ib: 2017-11-10 16:50:11 6.0 MXP20171218 $-329,MXP20171218,MXP,MP,2017-11-10 16:50:11,0.05207,2017-11-10 17:00:00,0.05196,0.00211701308699,0.00211701308699,Open,1.0,-329.0,15.0,-10.0
