rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-04-04 16:49:11 1 QNGK7 $0,QNGK7,2017-04-04 16:49:11,3.293,2017-04-04 17:00:00,3.293,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:49:11.000000000,-11.0
ctwo opened: 2017-04-04 16:49:07 1 QGCM7 $10,QGCM7,2017-04-04 16:49:07,1258.3,2017-04-04 17:00:00,1258.4,-7.9465988557e-05,7.9465988557e-05,Open,1.0,10.0,2.5,-1 days +23:49:07.000000000,-11.0
ctwo opened: 2017-04-04 16:49:15 1 QSIK7 $-9,QSIK7,2017-04-04 16:49:15,18.325,2017-04-04 17:00:00,18.323,0.00010915243137,0.00010915243137,Open,1.0,-9.0,2.5,-1 days +23:49:15.000000000,-11.0
ctwo opened: 2017-04-04 16:49:14 1 @SFM7 $24,@SFM7,2017-04-04 16:49:14,1.0027,2017-04-04 17:00:00,1.0025,0.000199501246883,0.000199501246883,Open,-1.0,24.0,2.5,-1 days +23:49:14.000000000,-11.0
ctwo opened: 2017-04-04 14:01:14 1 @LEM7 $-9,@LEM7,2017-04-04 14:01:14,109.275,2017-04-04 14:05:00,109.3,-0.000228728270814,0.000228728270814,Open,-1.0,-9.0,2.5,-1 days +23:56:14.000000000,-4.0
ctwo opened: 2017-04-04 16:49:09 1 @JYM7 $31,@JYM7,2017-04-04 16:49:09,0.00906,2017-04-04 17:00:00,0.0090625,-0.000275862068966,0.000275862068966,Open,1.0,31.0,2.5,-1 days +23:49:09.000000000,-11.0
ctwo opened: 2017-04-04 16:49:10 1 @NEM7 $-19,@NEM7,2017-04-04 16:49:10,0.6958,2017-04-04 17:00:00,0.696,-0.000287356321839,0.000287356321839,Open,-1.0,-19.0,2.5,-1 days +23:49:10.000000000,-11.0
ctwo opened: 2017-04-04 16:49:05 1 @BPM7 $-31,@BPM7,2017-04-04 16:49:05,1.2467,2017-04-04 17:00:00,1.2472,-0.000400898011546,0.000400898011546,Open,-1.0,-31.0,2.5,-1 days +23:49:05.000000000,-11.0
ctwo opened: 2017-04-04 16:49:04 1 @ADM7 $39,@ADM7,2017-04-04 16:49:04,0.7553,2017-04-04 17:00:00,0.7549,0.00052987150616,0.00052987150616,Open,-1.0,39.0,2.5,-1 days +23:49:04.000000000,-11.0
ctwo opened: 2017-04-04 16:49:11 1 @NQM7 $-65,@NQM7,2017-04-04 16:49:11,5447.25,2017-04-04 17:00:00,5444.0,0.000596987509184,0.000596987509184,Open,1.0,-65.0,2.5,-1 days +23:49:11.000000000,-11.0
ctwo opened: 2017-04-04 16:49:16 1 @YMM7 $-70,@YMM7,2017-04-04 16:49:16,20648.0,2017-04-04 17:00:00,20634.0,0.000678491809635,0.000678491809635,Open,1.0,-70.0,2.5,-1 days +23:49:16.000000000,-11.0
ctwo opened: 2017-04-04 16:49:12 1 QPAM7 $55,QPAM7,2017-04-04 16:49:12,806.4,2017-04-04 17:00:00,806.95,-0.000681578784311,0.000681578784311,Open,1.0,55.0,2.5,-1 days +23:49:12.000000000,-11.0
ctwo opened: 2017-04-04 16:49:13 1 QRBK7 $-54,QRBK7,2017-04-04 16:49:13,1.723,2017-04-04 17:00:00,1.7217,0.000755067665679,0.000755067665679,Open,1.0,-54.0,2.5,-1 days +23:49:13.000000000,-11.0
ctwo opened: 2017-04-04 14:01:15 1 @HEM7 $50,@HEM7,2017-04-04 14:01:15,72.1,2017-04-04 14:05:00,71.975,0.00173671413685,0.00173671413685,Open,-1.0,50.0,2.5,-1 days +23:56:15.000000000,-4.0
ctwo opened: 2017-04-04 16:49:08 1 QHOK7 $-130,QHOK7,2017-04-04 16:49:08,1.5954,2017-04-04 17:00:00,1.5923,0.00194686930855,0.00194686930855,Open,1.0,-130.0,2.5,-1 days +23:49:08.000000000,-11.0
ctwo opened: 2017-04-04 16:49:06 1 QCLK7 $-119,QCLK7,2017-04-04 16:49:06,51.15,2017-04-04 17:00:00,51.03,0.00235155790711,0.00235155790711,Open,1.0,-119.0,2.5,-1 days +23:49:06.000000000,-11.0
ctwo opened: 2017-04-04 16:49:07 1 QHGK7 $-174,QHGK7,2017-04-04 16:49:07,261.9,2017-04-04 17:00:00,261.2,0.00267993874426,0.00267993874426,Open,1.0,-174.0,2.5,-1 days +23:49:07.000000000,-11.0
