rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-24 21:32:22 ctwo:348.25 csi:348.25 @CZ6,@CZ6,2016-10-24 21:32:22,348.25,2016-10-24 20:00:00,348.25,0.0,0.0,Open,0 days 01:32:22.000000000,0.0641435185185
2016-10-24 21:32:26 ctwo:151.74 csi:151.76 BBZ6,BBZ6,2016-10-24 21:32:26,151.74,2016-10-24 20:00:00,151.76,-0.000131787032156,0.000131787032156,Close,0 days 01:32:26.000000000,0.0641898148148
2016-10-24 21:32:27 ctwo:130.125 csi:130.171875 @TYZ6,@TYZ6,2016-10-24 21:32:27,130.125,2016-10-24 20:00:00,130.171875,-0.000360100828232,0.000360100828232,Open,0 days 01:32:27.000000000,0.0642013888889
2016-10-24 21:32:25 ctwo:918.3 csi:918.7 @MMEZ6,@MMEZ6,2016-10-24 21:32:25,918.3,2016-10-24 20:00:00,918.7,-0.000435397844781,0.000435397844781,Close,0 days 01:32:25.000000000,0.0641782407407
2016-10-24 21:32:21 ctwo:348.5 csi:348.25 @CZ6,@CZ6,2016-10-24 21:32:21,348.5,2016-10-24 20:00:00,348.25,0.000717875089734,0.000717875089734,Close,0 days 01:32:21.000000000,0.0641319444444
2016-10-24 21:32:22 ctwo:50.45 csi:50.52 QCLZ6,QCLZ6,2016-10-24 21:32:22,50.45,2016-10-24 20:00:00,50.52,-0.0013855898654,0.0013855898654,Close,0 days 01:32:22.000000000,0.0641435185185
2016-10-24 21:32:23 ctwo:50.44 csi:50.52 QCLZ6,QCLZ6,2016-10-24 21:32:23,50.44,2016-10-24 20:00:00,50.52,-0.00158353127474,0.00158353127474,Open,0 days 01:32:23.000000000,0.0641550925926
2016-10-24 21:32:25 ctwo:916.1 csi:918.7 @MMEZ6,@MMEZ6,2016-10-24 21:32:25,916.1,2016-10-24 20:00:00,918.7,-0.00283008599107,0.00283008599107,Open,0 days 01:32:25.000000000,0.0641782407407
2016-10-24 21:32:24 ctwo:210.0 csi:209.3 QHGZ6,QHGZ6,2016-10-24 21:32:24,210.0,2016-10-24 20:00:00,209.3,0.00334448160535,0.00334448160535,Open,0 days 01:32:24.000000000,0.0641666666667
2016-10-24 21:32:23 ctwo:210.0 csi:209.3 QHGZ6,QHGZ6,2016-10-24 21:32:23,210.0,2016-10-24 20:00:00,209.3,0.00334448160535,0.00334448160535,Close,0 days 01:32:23.000000000,0.0641550925926
