rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-04-28 16:44:25 2.0 HG20170727 $0,HG20170727,HG,HG,2017-04-28 16:44:25,260.75,2017-04-28 17:00:00,260.75,0.0,0.0,Open,-1.0,0.0,5.0,-16.0
ib: 2017-04-28 16:44:35 2.0 NQ20170616 $10,NQ20170616,NQ,NQ,2017-04-28 16:44:35,5580.75,2017-04-28 17:00:00,5580.5,4.47988531494e-05,4.47988531494e-05,Open,-1.0,10.0,5.0,-16.0
ib: 2017-04-28 16:44:37 10.0 ZT20170630 $-156,ZT20170630,ZT,TU,2017-04-28 16:44:37,108.3125,2017-04-28 17:00:00,108.3046875,7.21344586309e-05,7.21344586309e-05,Open,1.0,-156.0,25.0,-16.0
ib: 2017-04-28 16:44:40 2.0 PL20170727 $10,PL20170727,PL,PL,2017-04-28 16:44:40,948.6,2017-04-28 17:00:00,948.7,-0.000105407399599,0.000105407399599,Open,1.0,10.0,5.0,-16.0
ib: 2017-04-28 16:44:09 2.0 YM20170616 $30,YM20170616,YM,YM,2017-04-28 16:44:09,20877.0,2017-04-28 17:00:00,20874.0,0.000143719459615,0.000143719459615,Open,-1.0,30.0,5.0,-16.0
ib: 2017-04-28 16:44:29 2.0 EUR20170619 $62,EUR20170619,EUR,CU,2017-04-28 16:44:29,1.09235,2017-04-28 17:00:00,1.0921,0.000228916765864,0.000228916765864,Open,-1.0,62.0,5.0,-16.0
ib: 2017-04-28 16:44:13 2.0 JPY20170619 $62,JPY20170619,JPY,JY,2017-04-28 16:44:13,0.89915,2017-04-28 17:00:00,0.8994,-0.000277963086502,0.000277963086502,Open,1.0,62.0,5.0,-16.0
ib: 2017-04-28 16:44:33 2.0 ES20170616 $-75,ES20170616,ES,ES,2017-04-28 16:44:33,2379.75,2017-04-28 17:00:00,2380.5,-0.000315059861374,0.000315059861374,Open,-1.0,-75.0,5.0,-16.0
ib: 2017-04-28 14:15:44 4.0 ZL20170714 $-24,ZL20170714,ZL,BO,2017-04-28 14:15:44,31.7,2017-04-28 14:20:00,31.71,-0.000315357931252,0.000315357931252,Open,-1.0,-24.0,10.0,-5.0
ib: 2017-04-28 16:44:21 2.0 EMD20170616 $-180,EMD20170616,EMD,EMD,2017-04-28 16:44:21,1729.1,2017-04-28 17:00:00,1730.0,-0.000520231213873,0.000520231213873,Open,-1.0,-180.0,5.0,-16.0
ib: 2017-04-28 16:44:27 2.0 NIY20170608 $89,NIY20170608,NIY,NIY,2017-04-28 16:44:27,19225.0,2017-04-28 17:00:00,19215.0,0.000520426749935,0.000520426749935,Open,-1.0,89.0,5.0,-16.0
ib: 2017-04-28 16:44:31 2.0 GBP20170619 $87,GBP20170619,GBP,BP,2017-04-28 16:44:31,1.2971,2017-04-28 17:00:00,1.2964,0.000539956803456,0.000539956803456,Open,-1.0,87.0,5.0,-16.0
ib: 2017-04-28 14:15:49 4.0 ZW20170714 $-50,ZW20170714,ZW,W,2017-04-28 14:15:49,432.0,2017-04-28 14:20:00,432.25,-0.000578368999422,0.000578368999422,Open,-1.0,-50.0,10.0,-5.0
ib: 2017-04-28 14:00:16 2.0 LE20170630 $59,LE20170630,LE,LC,2017-04-28 14:00:16,124.1,2017-04-28 14:05:00,124.025,0.000604716790969,0.000604716790969,Open,-1.0,59.0,5.0,-5.0
ib: 2017-04-28 16:44:11 2.0 ZB20170621 $187,ZB20170621,ZB,US,2017-04-28 16:44:11,152.875,2017-04-28 17:00:00,152.96875,-0.000612870275792,0.000612870275792,Open,1.0,187.0,5.0,-16.0
ib: 2017-04-28 14:00:14 2.0 GF20170831 $-99,GF20170831,GF,FC,2017-04-28 14:00:14,154.6,2017-04-28 14:05:00,154.7,-0.000646412411118,0.000646412411118,Open,-1.0,-99.0,5.0,-5.0
ib: 2017-04-28 16:44:15 2.0 CHF20170619 $-174,CHF20170619,CHF,SF,2017-04-28 16:44:15,1.0081,2017-04-28 17:00:00,1.0088,-0.000693893735131,0.000693893735131,Open,-1.0,-174.0,5.0,-16.0
ib: 2017-04-28 16:44:23 2.0 SI20170727 $120,SI20170727,SI,SI,2017-04-28 16:44:23,1725.0,2017-04-28 17:00:00,1726.2,-0.00069516857838,0.00069516857838,Open,1.0,120.0,5.0,-16.0
ib: 2017-04-28 16:44:19 2.0 GC20170628 $-220,GC20170628,GC,GC,2017-04-28 16:44:19,1269.4,2017-04-28 17:00:00,1268.3,0.000867302688638,0.000867302688638,Open,1.0,-220.0,5.0,-16.0
ib: 2017-04-28 14:15:47 2.0 ZS20170714 $-150,ZS20170714,ZS,S,2017-04-28 14:15:47,954.75,2017-04-28 14:20:00,956.25,-0.00156862745098,0.00156862745098,Open,-1.0,-150.0,5.0,-5.0
ib: 2017-04-28 16:44:17 2.0 PA20170628 $-400,PA20170628,PA,PA,2017-04-28 16:44:17,824.7,2017-04-28 17:00:00,826.7,-0.00241925728801,0.00241925728801,Open,-1.0,-400.0,5.0,-16.0
