rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-10-27 16:46:19 14.0 ZT20171229 $0,ZT20171229,ZT,TU,2017-10-27 16:46:19,107.6796875,2017-10-27 17:00:00,107.6796875,0.0,0.0,Open,-1.0,0.0,35.0,-14.0
ib: 2017-10-27 16:46:40 2.0 ES20171215 $0,ES20171215,ES,ES,2017-10-27 16:46:40,2578.5,2017-10-27 17:00:00,2578.5,0.0,0.0,Open,1.0,0.0,5.0,-14.0
ib: 2017-10-27 16:46:11 2.0 NZD20171218 $19,NZD20171218,NZD,NE,2017-10-27 16:46:11,0.6865,2017-10-27 17:00:00,0.6864,0.000145687645688,0.000145687645688,Open,-1.0,19.0,5.0,-14.0
ib: 2017-10-27 16:46:33 6.0 MXP20171218 $-30,MXP20171218,MXP,MP,2017-10-27 16:46:33,0.05173,2017-10-27 17:00:00,0.05174,-0.000193274062621,0.000193274062621,Open,-1.0,-30.0,15.0,-14.0
ib: 2017-10-27 16:46:15 8.0 ZF20171229 $312,ZF20171229,ZF,FV,2017-10-27 16:46:15,117.0703125,2017-10-27 17:00:00,117.03125,0.000333778371162,0.000333778371162,Open,-1.0,312.0,20.0,-14.0
ib: 2017-10-27 16:46:29 2.0 NIY20171207 $87,NIY20171207,NIY,NIY,2017-10-27 16:46:29,22040.0,2017-10-27 17:00:00,22050.0,-0.000453514739229,0.000453514739229,Open,1.0,87.0,5.0,-14.0
ib: 2017-10-27 16:46:31 2.0 EMD20171215 $-300,EMD20171215,EMD,EMD,2017-10-27 16:46:31,1839.1,2017-10-27 17:00:00,1837.6,0.000816282107096,0.000816282107096,Open,1.0,-300.0,5.0,-14.0
ib: 2017-10-27 16:46:38 4.0 ZN20171219 $437,ZN20171219,ZN,TY,2017-10-27 16:46:38,124.703125,2017-10-27 17:00:00,124.59375,0.000877853022323,0.000877853022323,Open,-1.0,437.0,10.0,-14.0
ib: 2017-10-27 16:46:42 2.0 JPY20171218 $212,JPY20171218,JPY,JY,2017-10-27 16:46:42,0.8815,2017-10-27 17:00:00,0.88065,0.000965196161926,0.000965196161926,Open,-1.0,212.0,5.0,-14.0
ib: 2017-10-27 14:13:41 2.0 ZS20180112 $125,ZS20180112,ZS,S,2017-10-27 14:13:41,987.75,2017-10-27 14:20:00,986.5,0.00126710593006,0.00126710593006,Open,-1.0,125.0,5.0,-7.0
ib: 2017-10-27 14:13:39 6.0 ZL20171214 $-179,ZL20171214,ZL,BO,2017-10-27 14:13:39,34.89,2017-10-27 14:20:00,34.84,0.00143513203215,0.00143513203215,Open,1.0,-179.0,15.0,-7.0
ib: 2017-10-27 16:46:44 2.0 AUD20171218 $219,AUD20171218,AUD,AD,2017-10-27 16:46:44,0.7673,2017-10-27 17:00:00,0.7662,0.00143565648656,0.00143565648656,Open,-1.0,219.0,5.0,-14.0
ib: 2017-10-27 16:46:36 2.0 CHF20171218 $375,CHF20171218,CHF,SF,2017-10-27 16:46:36,1.006,2017-10-27 17:00:00,1.0045,0.00149328023892,0.00149328023892,Open,-1.0,375.0,5.0,-14.0
ib: 2017-10-27 16:46:21 2.0 GC20171227 $440,GC20171227,GC,GC,2017-10-27 16:46:21,1274.0,2017-10-27 17:00:00,1271.8,0.00172983173455,0.00172983173455,Open,-1.0,440.0,5.0,-14.0
ib: 2017-10-27 16:46:27 2.0 RB20171130 $260,RB20171130,RB,RB,2017-10-27 16:46:27,1.7205,2017-10-27 17:00:00,1.7174,0.00180505415162,0.00180505415162,Open,-1.0,260.0,5.0,-14.0
ib: 2017-10-27 16:46:21 4.0 CAD20171219 $800,CAD20171219,CAD,CD,2017-10-27 16:46:21,0.78055,2017-10-27 17:00:00,0.77855,0.00256887804251,0.00256887804251,Open,-1.0,800.0,10.0,-14.0
ib: 2017-10-27 16:46:35 2.0 PL20180129 $-350,PL20180129,PL,PL,2017-10-27 16:46:35,918.1,2017-10-27 17:00:00,914.6,0.00382680953422,0.00382680953422,Open,1.0,-350.0,5.0,-14.0
ib: 2017-10-27 16:46:23 2.0 SI20171227 $980,SI20171227,SI,SI,2017-10-27 16:46:23,1685.0,2017-10-27 17:00:00,1675.2,0.00585004775549,0.00585004775549,Open,-1.0,980.0,5.0,-14.0
ib: 2017-10-27 16:52:44 2.0 PA20171227 $-1729,PA20171227,PA,PA,2017-10-27 16:52:44,966.9,2017-10-27 17:00:00,958.25,0.0090268719019,0.0090268719019,Open,1.0,-1729.0,5.0,-8.0
