rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-04-20 16:56:57 1 QPLN7 $0,QPLN7,2017-04-20 16:56:57,981.2,2017-04-20 17:00:00,981.2,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:56:57.000000000,-4.0
ctwo opened: 2017-04-20 16:56:48 2 @CDM7 $-9,@CDM7,2017-04-20 16:56:48,0.74285,2017-04-20 17:00:00,0.7428,6.73128702208e-05,6.73128702208e-05,Open,1.0,-9.0,5.0,-1 days +23:56:48.000000000,-4.0
ctwo opened: 2017-04-20 16:56:58 1 @YMM7 $-10,@YMM7,2017-04-20 16:56:58,20530.0,2017-04-20 17:00:00,20528.0,9.74279033515e-05,9.74279033515e-05,Open,1.0,-10.0,2.5,-1 days +23:56:58.000000000,-4.0
ctwo opened: 2017-04-20 14:02:25 1 @GFQ7 $12,@GFQ7,2017-04-20 14:02:25,142.475,2017-04-20 14:05:00,142.45,0.0001755001755,0.0001755001755,Open,-1.0,12.0,2.5,-1 days +23:57:25.000000000,-3.0
ctwo opened: 2017-04-20 16:56:49 1 @ESM7 $25,@ESM7,2017-04-20 16:56:49,2351.5,2017-04-20 17:00:00,2352.0,-0.000212585034014,0.000212585034014,Open,1.0,25.0,2.5,-1 days +23:56:49.000000000,-4.0
ctwo opened: 2017-04-20 14:02:27 1 @LEM7 $9,@LEM7,2017-04-20 14:02:27,116.45,2017-04-20 14:05:00,116.475,-0.000214638334406,0.000214638334406,Open,1.0,9.0,2.5,-1 days +23:57:27.000000000,-3.0
ctwo opened: 2017-04-20 16:56:45 1 @ADM7 $19,@ADM7,2017-04-20 16:56:45,0.7518,2017-04-20 17:00:00,0.752,-0.000265957446808,0.000265957446808,Open,1.0,19.0,2.5,-1 days +23:56:45.000000000,-4.0
ctwo opened: 2017-04-20 16:56:51 1 @JYM7 $31,@JYM7,2017-04-20 16:56:51,0.00917,2017-04-20 17:00:00,0.0091675,0.000272702481593,0.000272702481593,Open,-1.0,31.0,2.5,-1 days +23:56:51.000000000,-4.0
ctwo opened: 2017-04-20 16:56:52 2 @NEM7 $40,@NEM7,2017-04-20 16:56:52,0.7001,2017-04-20 17:00:00,0.7003,-0.00028559188919,0.00028559188919,Open,1.0,40.0,5.0,-1 days +23:56:52.000000000,-4.0
ctwo opened: 2017-04-20 16:56:51 3 @PXM7 $30,@PXM7,2017-04-20 16:56:51,0.05273,2017-04-20 17:00:00,0.05275,-0.000379146919431,0.000379146919431,Open,1.0,30.0,7.5,-1 days +23:56:51.000000000,-4.0
ctwo opened: 2017-04-20 16:56:57 1 QRBM7 $33,QRBM7,2017-04-20 16:56:57,1.6705,2017-04-20 17:00:00,1.6713,-0.000478669299348,0.000478669299348,Open,1.0,33.0,2.5,-1 days +23:56:57.000000000,-4.0
ctwo opened: 2017-04-20 14:16:01 1 @SN7 $-24,@SN7,2017-04-20 14:16:01,956.25,2017-04-20 14:20:00,956.75,-0.000522602560753,0.000522602560753,Open,-1.0,-24.0,2.5,-1 days +23:56:01.000000000,-4.0
ctwo opened: 2017-04-20 16:56:46 1 @BPM7 $50,@BPM7,2017-04-20 16:56:46,1.2829,2017-04-20 17:00:00,1.2837,-0.000623198566643,0.000623198566643,Open,1.0,50.0,2.5,-1 days +23:56:46.000000000,-4.0
ctwo opened: 2017-04-20 16:56:50 1 QHGN7 $-87,QHGN7,2017-04-20 16:56:50,256.05,2017-04-20 17:00:00,255.7,0.0013687915526,0.0013687915526,Open,1.0,-87.0,2.5,-1 days +23:56:50.000000000,-4.0
ctwo opened: 2017-04-20 16:56:53 1 QNGM7 $70,QNGM7,2017-04-20 16:56:53,3.257,2017-04-20 17:00:00,3.25,0.00215384615385,0.00215384615385,Open,-1.0,70.0,2.5,-1 days +23:56:53.000000000,-4.0
ctwo opened: 2017-04-20 16:56:55 1 QPAM7 $189,QPAM7,2017-04-20 16:56:55,801.0,2017-04-20 17:00:00,802.9,-0.00236642172126,0.00236642172126,Open,1.0,189.0,2.5,-1 days +23:56:55.000000000,-4.0
ctwo opened: 2017-04-20 16:56:54 1 @NKDM7 $-274,@NKDM7,2017-04-20 16:56:54,18630.0,2017-04-20 17:00:00,18570.0,0.0032310177706,0.0032310177706,Open,1.0,-274.0,2.5,-1 days +23:56:54.000000000,-4.0
