rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-11-10 14:14:01 2 @SF8 $0,@SF8,2017-11-10 14:14:01,987.0,2017-11-10 14:20:00,987.0,0.0,0.0,Open,-1.0,0.0,5.0,-1 days +23:54:01.000000000,-6.0
ctwo opened: 2017-11-10 14:14:00 5 @CZ7 $0,@CZ7,2017-11-10 14:14:00,343.5,2017-11-10 14:20:00,343.5,0.0,0.0,Open,-1.0,0.0,12.5,-1 days +23:54:00.000000000,-6.0
ctwo opened: 2017-11-10 16:49:26 4 @FVZ7 $0,@FVZ7,2017-11-10 16:49:26,117.0,2017-11-10 17:00:00,117.0,0.0,0.0,Open,1.0,0.0,10.0,-1 days +23:49:26.000000000,-11.0
ctwo opened: 2017-11-10 16:49:31 7 @TUZ7 $-109,@TUZ7,2017-11-10 16:49:31,107.59375,2017-11-10 17:00:00,107.5859375,7.26163677293e-05,7.26163677293e-05,Open,1.0,-109.0,17.5,-1 days +23:49:31.000000000,-11.0
ctwo opened: 2017-11-10 16:49:29 1 @SFZ7 $24,@SFZ7,2017-11-10 16:49:29,1.0062,2017-11-10 17:00:00,1.0064,-0.000198728139905,0.000198728139905,Open,1.0,24.0,2.5,-1 days +23:49:29.000000000,-11.0
ctwo opened: 2017-11-10 14:14:02 2 @SMZ7 $-20,@SMZ7,2017-11-10 14:14:02,314.4,2017-11-10 14:20:00,314.5,-0.000317965023847,0.000317965023847,Open,-1.0,-20.0,5.0,-1 days +23:54:02.000000000,-6.0
ctwo opened: 2017-11-10 16:49:27 1 @JYZ7 $-43,@JYZ7,2017-11-10 16:49:27,0.00882,2017-11-10 17:00:00,0.0088165,0.000396982929734,0.000396982929734,Open,1.0,-43.0,2.5,-1 days +23:49:27.000000000,-11.0
ctwo opened: 2017-11-10 16:49:25 1 @CDZ7 $40,@CDZ7,2017-11-10 16:49:25,0.7885,2017-11-10 17:00:00,0.7889,-0.000507035112182,0.000507035112182,Open,1.0,40.0,2.5,-1 days +23:49:25.000000000,-11.0
ctwo opened: 2017-11-10 16:49:28 1 @NEZ7 $-40,@NEZ7,2017-11-10 16:49:28,0.6924,2017-11-10 17:00:00,0.692,0.000578034682081,0.000578034682081,Open,1.0,-40.0,2.5,-1 days +23:49:28.000000000,-11.0
ctwo opened: 2017-11-10 16:49:30 1 QSIZ7 $70,QSIZ7,2017-11-10 16:49:30,16.885,2017-11-10 17:00:00,16.871,0.000829826329204,0.000829826329204,Open,-1.0,70.0,2.5,-1 days +23:49:30.000000000,-11.0
ctwo opened: 2017-11-10 16:49:28 1 QNGF8 $-40,QNGF8,2017-11-10 16:49:28,3.31,2017-11-10 17:00:00,3.306,0.00120992135511,0.00120992135511,Open,1.0,-40.0,2.5,-1 days +23:49:28.000000000,-11.0
ctwo opened: 2017-11-10 16:49:27 3 @PXZ7 $-150,@PXZ7,2017-11-10 16:49:27,0.05206,2017-11-10 17:00:00,0.05196,0.00192455735181,0.00192455735181,Open,1.0,-150.0,7.5,-1 days +23:49:27.000000000,-11.0
