rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-05-15 16:44:48 1 @EUM7 $-6,@EUM7,2017-05-15 16:44:48,1.0995,2017-05-15 17:00:00,1.09955,-4.54731481061e-05,4.54731481061e-05,Open,-1.0,-6.0,2.5,-1 days +23:44:48.000000000,-16.0
ctwo opened: 2017-05-15 16:44:49 1 @EMDM7 $-50,@EMDM7,2017-05-15 16:44:49,1729.0,2017-05-15 17:00:00,1729.5,-0.000289100896213,0.000289100896213,Open,-1.0,-50.0,2.5,-1 days +23:44:49.000000000,-16.0
ctwo opened: 2017-05-15 16:44:50 1 @ESM7 $37,@ESM7,2017-05-15 16:44:50,2399.25,2017-05-15 17:00:00,2398.5,0.000312695434647,0.000312695434647,Open,-1.0,37.0,2.5,-1 days +23:44:50.000000000,-16.0
ctwo opened: 2017-05-15 14:17:26 1 @SMN7 $-10,@SMN7,2017-05-15 14:17:26,312.4,2017-05-15 14:20:00,312.5,-0.00032,0.00032,Open,-1.0,-10.0,2.5,-1 days +23:57:26.000000000,-3.0
ctwo opened: 2017-05-15 16:44:54 1 @TYM7 $46,@TYM7,2017-05-15 16:44:54,125.40625,2017-05-15 17:00:00,125.453125,-0.000373645534936,0.000373645534936,Open,1.0,46.0,2.5,-1 days +23:44:54.000000000,-16.0
ctwo opened: 2017-05-15 16:44:51 1 QHGN7 $24,QHGN7,2017-05-15 16:44:51,254.0,2017-05-15 17:00:00,253.9,0.000393855848759,0.000393855848759,Open,-1.0,24.0,2.5,-1 days +23:44:51.000000000,-16.0
ctwo opened: 2017-05-15 14:17:25 1 @CN7 $-12,@CN7,2017-05-15 14:17:25,367.5,2017-05-15 14:20:00,367.75,-0.000679809653297,0.000679809653297,Open,-1.0,-12.0,2.5,-1 days +23:57:25.000000000,-3.0
ctwo opened: 2017-05-15 16:44:52 1 @JYM7 $99,@JYM7,2017-05-15 16:44:52,0.0088,2017-05-15 17:00:00,0.008808,-0.000908265213442,0.000908265213442,Open,1.0,99.0,2.5,-1 days +23:44:52.000000000,-16.0
ctwo opened: 2017-05-15 16:44:47 1 QCLN7 $-59,QCLN7,2017-05-15 16:44:47,49.1,2017-05-15 17:00:00,49.16,-0.00122050447518,0.00122050447518,Open,-1.0,-59.0,2.5,-1 days +23:44:47.000000000,-16.0
ctwo opened: 2017-05-15 16:44:53 1 QNGN7 $90,QNGN7,2017-05-15 16:44:53,3.438,2017-05-15 17:00:00,3.429,0.00262467191601,0.00262467191601,Open,-1.0,90.0,2.5,-1 days +23:44:53.000000000,-16.0
