rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-31 22:22:24 ctwo:98.31 csi:98.31 HTSZ6,HTSZ6,2016-10-31 22:22:24,98.31,2016-10-31 20:00:00,98.31,0.0,0.0,Close,0 days 02:22:24.000000000,0.0988888888889
2016-10-31 22:22:11 ctwo:1.0987 csi:1.0987 @EUZ6,@EUZ6,2016-10-31 22:22:11,1.0987,2016-10-31 20:00:00,1.0987,0.0,0.0,Open,0 days 02:22:11.000000000,0.0987384259259
2016-10-31 22:22:11 ctwo:1.09875 csi:1.0987 @EUZ6,@EUZ6,2016-10-31 22:22:11,1.09875,2016-10-31 20:00:00,1.0987,4.55083280239e-05,4.55083280239e-05,Close,0 days 02:22:11.000000000,0.0987384259259
2016-10-31 22:22:25 ctwo:97.68 csi:97.675 HXSZ6,HXSZ6,2016-10-31 22:22:25,97.68,2016-10-31 20:00:00,97.675,5.11901714872e-05,5.11901714872e-05,Close,0 days 02:22:25.000000000,0.098900462963
2016-10-31 22:22:11 ctwo:6885.0 csi:6886.0 @CTZ6,@CTZ6,2016-10-31 22:22:11,6885.0,2016-10-31 20:00:00,6886.0,-0.000145222189951,0.000145222189951,Close,0 days 02:22:11.000000000,0.0987384259259
2016-10-31 22:22:21 ctwo:522.383333333 csi:522.3 @RSF7,@RSF7,2016-10-31 22:22:21,522.383333333,2016-10-31 20:00:00,522.3,0.000159550705214,0.000159550705214,Close,0 days 02:22:21.000000000,0.0988541666667
2016-10-31 22:22:12 ctwo:98.395 csi:98.422 @DXZ6,@DXZ6,2016-10-31 22:22:12,98.395,2016-10-31 20:00:00,98.422,-0.000274328910203,0.000274328910203,Open,0 days 02:22:12.000000000,0.09875
2016-10-31 22:22:21 ctwo:522.1 csi:522.3 @RSF7,@RSF7,2016-10-31 22:22:21,522.1,2016-10-31 20:00:00,522.3,-0.000382921692514,0.000382921692514,Open,0 days 02:22:21.000000000,0.0988541666667
2016-10-31 22:22:23 ctwo:162.59375 csi:162.71875 @USZ6,@USZ6,2016-10-31 22:22:23,162.59375,2016-10-31 20:00:00,162.71875,-0.000768196658345,0.000768196658345,Close,0 days 02:22:23.000000000,0.0988773148148
2016-10-31 22:22:10 ctwo:0.74595 csi:0.74525 @CDZ6,@CDZ6,2016-10-31 22:22:10,0.74595,2016-10-31 20:00:00,0.74525,0.000939282120094,0.000939282120094,Open,0 days 02:22:10.000000000,0.0987268518519
2016-10-31 22:22:10 ctwo:0.74605 csi:0.74525 @CDZ6,@CDZ6,2016-10-31 22:22:10,0.74605,2016-10-31 20:00:00,0.74525,0.00107346528011,0.00107346528011,Close,0 days 02:22:10.000000000,0.0987268518519
