rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-31 22:22:48 ctwo:1.0987 csi:1.0987 @EUZ6,@EUZ6,2016-10-31 22:22:48,1.0987,2016-10-31 20:00:00,1.0987,0.0,0.0,Open,0 days 02:22:48.000000000,0.0991666666667
2016-10-31 22:22:48 ctwo:1.0988 csi:1.0987 @EUZ6,@EUZ6,2016-10-31 22:22:48,1.0988,2016-10-31 20:00:00,1.0987,9.1016656048e-05,9.1016656048e-05,Close,0 days 02:22:48.000000000,0.0991666666667
2016-10-31 22:22:50 ctwo:0.00956 csi:0.0095455 @JYZ6,@JYZ6,2016-10-31 22:22:50,0.00956,2016-10-31 20:00:00,0.0095455,0.00151904038552,0.00151904038552,Open,0 days 02:22:50.000000000,0.0991898148148
2016-10-31 22:22:50 ctwo:0.009561 csi:0.0095455 @JYZ6,@JYZ6,2016-10-31 22:22:50,0.009561,2016-10-31 20:00:00,0.0095455,0.00162380179142,0.00162380179142,Close,0 days 02:22:50.000000000,0.0991898148148
2016-10-31 22:22:52 ctwo:415.25 csi:416.25 @WZ6,@WZ6,2016-10-31 22:22:52,415.25,2016-10-31 20:00:00,416.25,-0.0024024024024,0.0024024024024,Open,0 days 02:22:52.000000000,0.099212962963
2016-10-31 22:22:51 ctwo:415.25 csi:416.25 @WZ6,@WZ6,2016-10-31 22:22:51,415.25,2016-10-31 20:00:00,416.25,-0.0024024024024,0.0024024024024,Close,0 days 02:22:51.000000000,0.0992013888889
2016-10-31 22:22:49 ctwo:1511.1 csi:1506.8 @EMDZ6,@EMDZ6,2016-10-31 22:22:49,1511.1,2016-10-31 20:00:00,1506.8,0.00285372975843,0.00285372975843,Open,0 days 02:22:49.000000000,0.0991782407407
2016-10-31 22:22:48 ctwo:1511.1 csi:1506.8 @EMDZ6,@EMDZ6,2016-10-31 22:22:48,1511.1,2016-10-31 20:00:00,1506.8,0.00285372975843,0.00285372975843,Close,0 days 02:22:48.000000000,0.0991666666667
2016-10-31 22:22:49 ctwo:2126.5 csi:2120.0 @ESZ6,@ESZ6,2016-10-31 22:22:49,2126.5,2016-10-31 20:00:00,2120.0,0.00306603773585,0.00306603773585,Open,0 days 02:22:49.000000000,0.0991782407407
2016-10-31 22:22:49 ctwo:2126.75 csi:2120.0 @ESZ6,@ESZ6,2016-10-31 22:22:49,2126.75,2016-10-31 20:00:00,2120.0,0.00318396226415,0.00318396226415,Close,0 days 02:22:49.000000000,0.0991782407407
2016-10-31 22:22:51 ctwo:3.156 csi:3.195 QNGF7,QNGF7,2016-10-31 22:22:51,3.156,2016-10-31 20:00:00,3.195,-0.01220657277,0.01220657277,Close,0 days 02:22:51.000000000,0.0992013888889
2016-10-31 22:22:51 ctwo:3.153 csi:3.195 QNGF7,QNGF7,2016-10-31 22:22:51,3.153,2016-10-31 20:00:00,3.195,-0.0131455399061,0.0131455399061,Open,0 days 02:22:51.000000000,0.0992013888889
