rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-07-26 14:12:49 1 @SMZ7 $0,@SMZ7,2017-07-26 14:12:49,326.5,2017-07-26 14:20:00,326.5,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:52:49.000000000,-8.0
ctwo opened: 2017-07-26 16:46:12 7 @TUU7 $328,@TUU7,2017-07-26 16:46:12,108.14844,2017-07-26 17:00:00,108.171875,-0.000216645962733,0.000216645962733,Open,1.0,328.0,17.5,-1 days +23:46:12.000000000,-14.0
ctwo opened: 2017-07-26 16:46:01 1 @EMDU7 $59,@EMDU7,2017-07-26 16:46:01,1776.3,2017-07-26 17:00:00,1775.7,0.000337894914681,0.000337894914681,Open,-1.0,59.0,2.5,-1 days +23:46:01.000000000,-14.0
ctwo opened: 2017-07-26 16:46:02 4 @FVU7 $312,@FVU7,2017-07-26 16:46:02,118.11719,2017-07-26 17:00:00,118.1953125,-0.000660961068147,0.000660961068147,Open,1.0,312.0,10.0,-1 days +23:46:02.000000000,-14.0
ctwo opened: 2017-07-26 16:46:04 1 @JYU7 $-74,@JYU7,2017-07-26 16:46:04,0.00901,2017-07-26 17:00:00,0.009004,0.000666370501999,0.000666370501999,Open,1.0,-74.0,2.5,-1 days +23:46:04.000000000,-14.0
ctwo opened: 2017-07-26 16:45:57 1 @BPU7 $-68,@BPU7,2017-07-26 16:45:57,1.3128,2017-07-26 17:00:00,1.3117,0.000838606388656,0.000838606388656,Open,1.0,-68.0,2.5,-1 days +23:45:57.000000000,-15.0
ctwo opened: 2017-07-26 16:46:13 2 @TYU7 $249,@TYU7,2017-07-26 16:46:13,125.89063,2017-07-26 17:00:00,126.015625,-0.000991900805952,0.000991900805952,Open,1.0,249.0,5.0,-1 days +23:46:13.000000000,-14.0
ctwo opened: 2017-07-26 14:12:44 1 @SX7 $-50,@SX7,2017-07-26 14:12:44,1001.25,2017-07-26 14:20:00,1000.25,0.000999750062484,0.000999750062484,Open,1.0,-50.0,2.5,-1 days +23:52:44.000000000,-8.0
ctwo opened: 2017-07-26 16:46:15 1 @USU7 $187,@USU7,2017-07-26 16:46:15,152.96875,2017-07-26 17:00:00,153.15625,-0.00122423995103,0.00122423995103,Open,1.0,187.0,2.5,-1 days +23:46:15.000000000,-14.0
ctwo opened: 2017-07-26 16:46:11 1 @NKDU7 $112,@NKDU7,2017-07-26 16:46:11,20025.0,2017-07-26 17:00:00,20000.0,0.00125,0.00125,Open,-1.0,112.0,2.5,-1 days +23:46:11.000000000,-14.0
ctwo opened: 2017-07-26 16:46:10 1 QNGU7 $59,QNGU7,2017-07-26 16:46:10,2.92,2017-07-26 17:00:00,2.914,0.00205902539465,0.00205902539465,Open,-1.0,59.0,2.5,-1 days +23:46:10.000000000,-14.0
ctwo opened: 2017-07-26 16:46:09 3 @PXU7 $-194,@PXU7,2017-07-26 16:46:09,0.05636,2017-07-26 17:00:00,0.05623,0.00231193313178,0.00231193313178,Open,1.0,-194.0,7.5,-1 days +23:46:09.000000000,-14.0
ctwo opened: 2017-07-26 16:45:58 1 @CDU7 $-204,@CDU7,2017-07-26 16:45:58,0.8039,2017-07-26 17:00:00,0.80185,0.0025565878905,0.0025565878905,Open,1.0,-204.0,2.5,-1 days +23:45:58.000000000,-15.0
ctwo opened: 2017-07-26 16:46:09 1 @NEU7 $-309,@NEU7,2017-07-26 16:46:09,0.7511,2017-07-26 17:00:00,0.748,0.00414438502674,0.00414438502674,Open,1.0,-309.0,2.5,-1 days +23:46:09.000000000,-14.0
ctwo opened: 2017-07-26 16:46:03 1 QGCZ7 $-1100,QGCZ7,2017-07-26 16:46:03,1266.6,2017-07-26 17:00:00,1255.6,0.00876075183179,0.00876075183179,Open,1.0,-1100.0,2.5,-1 days +23:46:03.000000000,-14.0
