symbol,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,trade_id,underlying
USDCAD,213,1458276447,,,1.29922,,forex,long,2016-03-18 00:47:27,1458276447,open,2016-03-18 00:42:45,1.29905,10000,,0,15,,,101334422,
AUDUSD,23,1458287273,,,0.76305,,forex,short,2016-03-18 03:47:53,1458287273,open,2016-03-18 03:47:49,0.76305,10000,,0,15,,,101337176,
USDCHF,-43,1458287600,,,0.96842,,forex,short,2016-03-18 03:53:20,1458287600,open,2016-03-18 03:53:17,0.96842,10000,,0,15,,,101337224,
EURJPY,-16,1458287589,,,125.51700,,forex,short,2016-03-18 03:53:09,1458287589,open,2016-03-18 03:53:06,125.51700,10000,,0,15,,,101337221,
USDJPY,-26,1458287262,,,111.28600,,forex,short,2016-03-18 03:47:42,1458287262,open,2016-03-18 03:47:38,111.28600,10000,,0,15,,,101337173,
GBPUSD,494,1458238308,,,1.44805,,forex,short,2016-03-17 14:11:48,1458238308,open,2016-03-17 14:11:45,1.44803,10000,,0,15,,,101321393,
EURUSD,17,1458287579,,,1.12793,,forex,short,2016-03-18 03:52:59,1458287579,open,2016-03-18 03:52:55,1.12788,10000,,0,15,,,101337218,
