rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-10-24 14:00:21 1 @GFF8 $0,@GFF8,2017-10-24 14:00:21,155.0,2017-10-24 14:05:00,155.0,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:55:21.000000000,-5.0
ctwo opened: 2017-10-24 16:45:48 1 QGCZ7 $9,QGCZ7,2017-10-24 16:45:48,1278.2,2017-10-24 17:00:00,1278.3,-7.82288977548e-05,7.82288977548e-05,Open,1.0,9.0,2.5,-1 days +23:45:48.000000000,-15.0
ctwo opened: 2017-10-24 16:45:45 2 @CDZ7 $-29,@CDZ7,2017-10-24 16:45:45,0.78945,2017-10-24 17:00:00,0.7893,0.000190041809198,0.000190041809198,Open,1.0,-29.0,5.0,-1 days +23:45:45.000000000,-15.0
ctwo opened: 2017-10-24 16:45:57 7 @TUZ7 $328,@TUZ7,2017-10-24 16:45:57,107.67188,2017-10-24 17:00:00,107.6953125,-0.00021758142909,0.00021758142909,Open,1.0,328.0,17.5,-1 days +23:45:57.000000000,-15.0
ctwo opened: 2017-10-24 16:45:56 1 QSIZ7 $-19,QSIZ7,2017-10-24 16:45:56,16.97,2017-10-24 17:00:00,16.966,0.000235765648945,0.000235765648945,Open,1.0,-19.0,2.5,-1 days +23:45:56.000000000,-15.0
ctwo opened: 2017-10-24 16:45:54 1 QPLF8 $19,QPLF8,2017-10-24 16:45:54,925.9,2017-10-24 17:00:00,925.5,0.000432198811453,0.000432198811453,Open,-1.0,19.0,2.5,-1 days +23:45:54.000000000,-15.0
ctwo opened: 2017-10-24 16:45:59 1 @YMZ7 $-55,@YMZ7,2017-10-24 16:45:59,23392.0,2017-10-24 17:00:00,23403.0,-0.000470025210443,0.000470025210443,Open,-1.0,-55.0,2.5,-1 days +23:45:59.000000000,-15.0
ctwo opened: 2017-10-24 14:13:14 1 @SF8 $25,@SF8,2017-10-24 14:13:14,985.25,2017-10-24 14:20:00,985.75,-0.000507227998986,0.000507227998986,Open,1.0,25.0,2.5,-1 days +23:53:14.000000000,-7.0
ctwo opened: 2017-10-24 16:45:53 1 QPAZ7 $-60,QPAZ7,2017-10-24 16:45:53,960.6,2017-10-24 17:00:00,961.2,-0.000624219725343,0.000624219725343,Open,-1.0,-60.0,2.5,-1 days +23:45:53.000000000,-15.0
ctwo opened: 2017-10-24 16:45:52 1 @NKDZ7 $65,@NKDZ7,2017-10-24 16:45:52,21920.0,2017-10-24 17:00:00,21905.0,0.000684775165487,0.000684775165487,Open,-1.0,65.0,2.5,-1 days +23:45:52.000000000,-15.0
ctwo opened: 2017-10-24 16:45:49 1 QHGZ7 $62,QHGZ7,2017-10-24 16:45:49,320.05,2017-10-24 17:00:00,319.8,0.000781738586617,0.000781738586617,Open,-1.0,62.0,2.5,-1 days +23:45:49.000000000,-15.0
ctwo opened: 2017-10-24 14:00:21 1 @LEZ7 $-40,@LEZ7,2017-10-24 14:00:21,119.425,2017-10-24 14:05:00,119.525,-0.000836645053336,0.000836645053336,Open,-1.0,-40.0,2.5,-1 days +23:55:21.000000000,-5.0
ctwo opened: 2017-10-24 16:45:58 2 @TYZ7 $218,@TYZ7,2017-10-24 16:45:58,124.625,2017-10-24 17:00:00,124.734375,-0.000876863334586,0.000876863334586,Open,1.0,218.0,5.0,-1 days +23:45:58.000000000,-15.0
ctwo opened: 2017-10-24 16:45:47 1 @ESZ7 $-125,@ESZ7,2017-10-24 16:45:47,2564.75,2017-10-24 17:00:00,2567.25,-0.000973804654786,0.000973804654786,Open,-1.0,-125.0,2.5,-1 days +23:45:47.000000000,-15.0
ctwo opened: 2017-10-24 16:45:46 1 @EMDZ7 $-209,@EMDZ7,2017-10-24 16:45:46,1828.7,2017-10-24 17:00:00,1830.8,-0.00114703954555,0.00114703954555,Open,-1.0,-209.0,2.5,-1 days +23:45:46.000000000,-15.0
ctwo opened: 2017-10-24 16:45:44 2 @ADZ7 $200,@ADZ7,2017-10-24 16:45:44,0.7774,2017-10-24 17:00:00,0.7784,-0.00128468653649,0.00128468653649,Open,1.0,200.0,5.0,-1 days +23:45:44.000000000,-15.0
ctwo opened: 2017-10-24 14:13:14 4 @CZ7 $-100,@CZ7,2017-10-24 14:13:14,352.25,2017-10-24 14:20:00,352.75,-0.00141743444366,0.00141743444366,Open,-1.0,-100.0,10.0,-1 days +23:53:14.000000000,-7.0
ctwo opened: 2017-10-24 16:45:56 1 @SFZ7 $225,@SFZ7,2017-10-24 16:45:56,1.0131,2017-10-24 17:00:00,1.0149,-0.00177357375111,0.00177357375111,Open,1.0,225.0,2.5,-1 days +23:45:56.000000000,-15.0
ctwo opened: 2017-10-24 16:45:46 1 @EUZ7 $262,@EUZ7,2017-10-24 16:45:46,1.17995,2017-10-24 17:00:00,1.18205,-0.00177657459498,0.00177657459498,Open,1.0,262.0,2.5,-1 days +23:45:46.000000000,-15.0
ctwo opened: 2017-10-24 16:45:50 3 @PXZ7 $180,@PXZ7,2017-10-24 16:45:50,0.05148,2017-10-24 17:00:00,0.0516,-0.00232558139535,0.00232558139535,Open,1.0,180.0,7.5,-1 days +23:45:50.000000000,-15.0
ctwo opened: 2017-10-24 16:45:50 1 @JYZ7 $324,@JYZ7,2017-10-24 16:45:50,0.0088,2017-10-24 17:00:00,0.008826,-0.00294584183095,0.00294584183095,Open,1.0,324.0,2.5,-1 days +23:45:50.000000000,-15.0
ctwo opened: 2017-10-24 16:45:51 1 QNGZ7 $-110,QNGZ7,2017-10-24 16:45:51,3.146,2017-10-24 17:00:00,3.135,0.00350877192982,0.00350877192982,Open,1.0,-110.0,2.5,-1 days +23:45:51.000000000,-15.0
