rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-11-16 08:24:04 8 @TUZ7 $0,@TUZ7,2017-11-16 08:24:04,107.49219,2017-11-16 17:00:00,107.4921875,2.32575041204e-08,2.32575041204e-08,Open,-1.0,0.0,20.0,-1 days +15:24:04.000000000,-516.0
ctwo opened: 2017-11-16 08:23:53 1 QGCZ7 $-10,QGCZ7,2017-11-16 08:23:53,1278.1,2017-11-16 17:00:00,1278.2,-7.82350179942e-05,7.82350179942e-05,Open,-1.0,-10.0,2.5,-1 days +15:23:53.000000000,-517.0
ctwo opened: 2017-11-16 08:23:55 1 @JYZ7 $-12,@JYZ7,2017-11-16 08:23:55,0.00886,2017-11-16 17:00:00,0.008861,-0.000112854079675,0.000112854079675,Open,-1.0,-12.0,2.5,-1 days +15:23:55.000000000,-517.0
ctwo opened: 2017-11-16 08:24:05 2 @TYZ7 $-31,@TYZ7,2017-11-16 08:24:05,124.84375,2017-11-16 17:00:00,124.859375,-0.000125140783381,0.000125140783381,Open,-1.0,-31.0,5.0,-1 days +15:24:05.000000000,-516.0
ctwo opened: 2017-11-16 08:23:49 1 QCLF8 $-9,QCLF8,2017-11-16 08:23:49,55.36,2017-11-16 17:00:00,55.35,0.000180668473351,0.000180668473351,Open,1.0,-9.0,2.5,-1 days +15:23:49.000000000,-517.0
ctwo opened: 2017-11-16 08:23:52 4 @FVZ7 $-93,@FVZ7,2017-11-16 08:23:52,116.90625,2017-11-16 17:00:00,116.9296875,-0.000200440970134,0.000200440970134,Open,-1.0,-93.0,10.0,-1 days +15:23:52.000000000,-517.0
ctwo opened: 2017-11-16 08:23:54 1 QHOF8 $25,QHOF8,2017-11-16 08:23:54,1.9047,2017-11-16 17:00:00,1.9053,-0.000314911037632,0.000314911037632,Open,1.0,25.0,2.5,-1 days +15:23:54.000000000,-517.0
ctwo opened: 2017-11-16 08:23:50 1 @EUZ7 $-87,@EUZ7,2017-11-16 08:23:50,1.1791,2017-11-16 17:00:00,1.1784,0.000594025797692,0.000594025797692,Open,1.0,-87.0,2.5,-1 days +15:23:50.000000000,-517.0
ctwo opened: 2017-11-16 08:23:46 1 @ADZ7 $-50,@ADZ7,2017-11-16 08:23:46,0.759,2017-11-16 17:00:00,0.7585,0.000659195781147,0.000659195781147,Open,1.0,-50.0,2.5,-1 days +15:23:46.000000000,-517.0
ctwo opened: 2017-11-16 08:23:57 1 @NEZ7 $49,@NEZ7,2017-11-16 08:23:57,0.6841,2017-11-16 17:00:00,0.6846,-0.00073035349109,0.00073035349109,Open,1.0,49.0,2.5,-1 days +15:23:57.000000000,-517.0
ctwo opened: 2017-11-16 08:24:06 1 @USZ7 $125,@USZ7,2017-11-16 08:24:06,153.6875,2017-11-16 17:00:00,153.5625,0.000814000814001,0.000814000814001,Open,-1.0,125.0,2.5,-1 days +15:24:06.000000000,-516.0
ctwo opened: 2017-11-16 08:24:03 1 QSIZ7 $-84,QSIZ7,2017-11-16 08:24:03,17.055,2017-11-16 17:00:00,17.072,-0.000995782567947,0.000995782567947,Open,-1.0,-84.0,2.5,-1 days +15:24:03.000000000,-516.0
ctwo opened: 2017-11-16 08:23:49 2 @CDZ7 $180,@CDZ7,2017-11-16 08:23:49,0.78355,2017-11-16 17:00:00,0.78445,-0.00114730065651,0.00114730065651,Open,1.0,180.0,5.0,-1 days +15:23:49.000000000,-517.0
ctwo opened: 2017-11-16 08:23:47 1 @BPZ7 $-112,@BPZ7,2017-11-16 08:23:47,1.3212,2017-11-16 17:00:00,1.3194,0.00136425648022,0.00136425648022,Open,1.0,-112.0,2.5,-1 days +15:23:47.000000000,-517.0
ctwo opened: 2017-11-16 09:50:51 1 @GFF8 $112,@GFF8,2017-11-16 09:50:51,153.675,2017-11-16 14:05:00,153.9,-0.00146198830409,0.00146198830409,Open,1.0,112.0,2.5,-1 days +19:45:51.000000000,-255.0
ctwo opened: 2017-11-16 08:24:02 1 @SFZ7 $-200,@SFZ7,2017-11-16 08:24:02,1.0098,2017-11-16 17:00:00,1.0082,0.00158698670899,0.00158698670899,Open,1.0,-200.0,2.5,-1 days +15:24:02.000000000,-516.0
ctwo opened: 2017-11-16 08:24:06 2 @WH8 $-75,@WH8,2017-11-16 08:24:06,438.75,2017-11-16 14:20:00,438.0,0.00171232876712,0.00171232876712,Open,1.0,-75.0,5.0,-1 days +18:04:06.000000000,-356.0
ctwo opened: 2017-11-16 08:23:59 1 QPAZ7 $-185,QPAZ7,2017-11-16 08:23:59,986.7,2017-11-16 17:00:00,984.85,0.00187845864853,0.00187845864853,Open,1.0,-185.0,2.5,-1 days +15:23:59.000000000,-517.0
ctwo opened: 2017-11-16 08:24:00 1 QPLF8 $-170,QPLF8,2017-11-16 08:24:00,932.8,2017-11-16 17:00:00,936.2,-0.00363170262764,0.00363170262764,Open,-1.0,-170.0,2.5,-1 days +15:24:00.000000000,-516.0
ctwo opened: 2017-11-16 08:23:53 1 QHGZ7 $-287,QHGZ7,2017-11-16 08:23:53,305.95,2017-11-16 17:00:00,304.8,0.00377296587927,0.00377296587927,Open,1.0,-287.0,2.5,-1 days +15:23:53.000000000,-517.0
ctwo opened: 2017-11-16 08:23:56 3 @PXZ7 $299,@PXZ7,2017-11-16 08:23:56,0.05196,2017-11-16 17:00:00,0.05216,-0.00383435582822,0.00383435582822,Open,1.0,299.0,7.5,-1 days +15:23:56.000000000,-517.0
ctwo opened: 2017-11-16 08:24:07 1 @YMZ7 $465,@YMZ7,2017-11-16 08:24:07,23331.0,2017-11-16 17:00:00,23424.0,-0.00397028688525,0.00397028688525,Open,1.0,465.0,2.5,-1 days +15:24:07.000000000,-516.0
ctwo opened: 2017-11-16 08:24:04 2 @SMF8 $-260,@SMF8,2017-11-16 08:24:04,313.8,2017-11-16 14:20:00,312.5,0.00416,0.00416,Open,1.0,-260.0,5.0,-1 days +18:04:04.000000000,-356.0
ctwo opened: 2017-11-16 09:50:38 1 @LEG8 $-219,@LEG8,2017-11-16 09:50:38,125.675,2017-11-16 14:05:00,125.125,0.0043956043956,0.0043956043956,Open,1.0,-219.0,2.5,-1 days +19:45:38.000000000,-255.0
ctwo opened: 2017-11-16 08:23:51 1 @ESZ7 $587,@ESZ7,2017-11-16 08:23:51,2573.25,2017-11-16 17:00:00,2585.0,-0.00454545454545,0.00454545454545,Open,1.0,587.0,2.5,-1 days +15:23:51.000000000,-517.0
ctwo opened: 2017-11-16 08:23:58 1 @NKDZ7 $508,@NKDZ7,2017-11-16 08:23:58,22470.0,2017-11-16 17:00:00,22585.0,-0.00509187513837,0.00509187513837,Open,1.0,508.0,2.5,-1 days +15:23:58.000000000,-517.0
ctwo opened: 2017-11-16 08:24:01 1 @SF8 $-250,@SF8,2017-11-16 08:24:01,977.0,2017-11-16 14:20:00,972.0,0.00514403292181,0.00514403292181,Open,1.0,-250.0,2.5,-1 days +18:04:01.000000000,-356.0
ctwo opened: 2017-11-16 08:24:00 1 QRBF8 $-407,QRBF8,2017-11-16 08:24:00,1.7214,2017-11-16 17:00:00,1.7117,0.00566688087866,0.00566688087866,Open,1.0,-407.0,2.5,-1 days +15:24:00.000000000,-516.0
ctwo opened: 2017-11-16 08:23:50 1 @EMDZ7 $1220,@EMDZ7,2017-11-16 08:23:50,1823.7,2017-11-16 17:00:00,1835.9,-0.00664524211558,0.00664524211558,Open,1.0,1220.0,2.5,-1 days +15:23:50.000000000,-517.0
ctwo opened: 2017-11-16 08:23:47 3 @BOF8 $-450,@BOF8,2017-11-16 08:23:47,34.84,2017-11-16 14:20:00,34.59,0.00722752240532,0.00722752240532,Open,1.0,-450.0,7.5,-1 days +18:03:47.000000000,-357.0
ctwo opened: 2017-11-16 08:23:59 1 @NQZ7 $935,@NQZ7,2017-11-16 08:23:59,6294.25,2017-11-16 17:00:00,6341.0,-0.0073726541555,0.0073726541555,Open,1.0,935.0,2.5,-1 days +15:23:59.000000000,-517.0
ctwo opened: 2017-11-16 09:51:33 1 @HEG8 $-280,@HEG8,2017-11-16 09:51:33,67.275,2017-11-16 14:05:00,66.575,0.0105144573789,0.0105144573789,Open,1.0,-280.0,2.5,-1 days +19:46:33.000000000,-254.0
ctwo opened: 2017-11-16 08:23:57 1 QNGF8 $-409,QNGF8,2017-11-16 08:23:57,3.194,2017-11-16 17:00:00,3.153,0.0130034887409,0.0130034887409,Open,1.0,-409.0,2.5,-1 days +15:23:57.000000000,-517.0
