rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta
ib: 2016-12-07 16:50:49 1 ZT20170331 $109,ZT20170331,ZT,TU,2016-12-07 16:50:49,108.453125,2016-12-07 17:00:00,108.3984375,0.000504504504505,0.000504504504505,Open,-1.0,109.0,2.5,-10.0
ib: 2016-12-07 16:50:51 1 MXP20161219 $-80,MXP20161219,MXP,MP,2016-12-07 16:50:51,0.04912,2016-12-07 17:00:00,0.04896,0.00326797385621,0.00326797385621,Open,1.0,-80.0,2.5,-10.0
ib: 2016-12-07 16:50:53 1 NIY20170309 $-745,NIY20170309,NIY,NIY,2016-12-07 16:50:53,18580.0,2016-12-07 17:00:00,18410.0,0.00923411189571,0.00923411189571,Open,1.0,-745.0,2.5,-10.0
