rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-04 14:12:50 3.0 ZC20171214 $0,ZC20171214,ZC,C,2017-08-04 14:12:50,381.0,2017-08-04 14:20:00,381.0,0.0,0.0,Open,1.0,0.0,7.5,-8.0
ib: 2017-08-04 16:47:13 2.0 CHF20170918 $24,CHF20170918,CHF,SF,2017-08-04 16:47:13,1.0305,2017-08-04 17:00:00,1.0304,9.7049689441e-05,9.7049689441e-05,Open,-1.0,24.0,5.0,-13.0
ib: 2017-08-04 16:47:05 2.0 RB20170831 $16,RB20170831,RB,RB,2017-08-04 16:47:05,1.6461,2017-08-04 17:00:00,1.6463,-0.000121484541092,0.000121484541092,Open,1.0,16.0,5.0,-13.0
ib: 2017-08-04 16:47:07 2.0 GC20171227 $40,GC20171227,GC,GC,2017-08-04 16:47:07,1264.8,2017-08-04 17:00:00,1264.6,0.000158152775581,0.000158152775581,Open,-1.0,40.0,5.0,-13.0
ib: 2017-08-04 16:47:11 2.0 PL20171027 $49,PL20171027,PL,PL,2017-08-04 16:47:11,968.5,2017-08-04 17:00:00,969.0,-0.000515995872033,0.000515995872033,Open,1.0,49.0,5.0,-13.0
ib: 2017-08-04 16:47:01 2.0 GBP20170918 $87,GBP20170918,GBP,BP,2017-08-04 16:47:01,1.306,2017-08-04 17:00:00,1.3053,0.000536275185781,0.000536275185781,Open,-1.0,87.0,5.0,-13.0
ib: 2017-08-04 16:47:03 2.0 HG20170927 $-99,HG20170927,HG,HG,2017-08-04 16:47:03,288.7,2017-08-04 17:00:00,288.5,0.000693240901213,0.000693240901213,Open,1.0,-99.0,5.0,-13.0
ib: 2017-08-04 16:47:17 2.0 SI20170927 $-120,SI20170927,SI,SI,2017-08-04 16:47:17,1624.0,2017-08-04 17:00:00,1625.2,-0.000738370662073,0.000738370662073,Open,-1.0,-120.0,5.0,-13.0
ib: 2017-08-04 16:47:19 2.0 NIY20170907 $-180,NIY20170907,NIY,NIY,2017-08-04 16:47:19,20045.0,2017-08-04 17:00:00,20025.0,0.000998751560549,0.000998751560549,Open,1.0,-180.0,5.0,-13.0
ib: 2017-08-04 14:00:04 2.0 HE20171013 $-59,HE20171013,HE,LH,2017-08-04 14:00:04,66.85,2017-08-04 14:05:00,66.775,0.00112317484088,0.00112317484088,Open,1.0,-59.0,5.0,-5.0
ib: 2017-08-04 16:47:09 2.0 HO20170831 $159,HO20170831,HO,HO,2017-08-04 16:47:09,1.6467,2017-08-04 17:00:00,1.6486,-0.00115249302438,0.00115249302438,Open,1.0,159.0,5.0,-13.0
ib: 2017-08-04 14:12:52 2.0 ZW20170914 $75,ZW20170914,ZW,W,2017-08-04 14:12:52,455.5,2017-08-04 14:20:00,454.75,0.00164925783397,0.00164925783397,Open,-1.0,75.0,5.0,-8.0
ib: 2017-08-04 16:47:15 2.0 NG20170829 $99,NG20170829,NG,NG,2017-08-04 16:47:15,2.779,2017-08-04 17:00:00,2.774,0.00180245133381,0.00180245133381,Open,-1.0,99.0,5.0,-13.0
ib: 2017-08-04 14:12:55 2.0 ZM20171214 $120,ZM20171214,ZM,SM,2017-08-04 14:12:55,310.0,2017-08-04 14:20:00,309.4,0.00193923723335,0.00193923723335,Open,-1.0,120.0,5.0,-8.0
