rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-05-29 12:41:51 6 @TUM7 $0,@TUM7,2017-05-29 12:41:51,108.3125,2017-05-29 13:00:00,108.3125,0.0,0.0,Open,1.0,0.0,15.0,-1 days +23:41:51.000000000,-19.0
ctwo opened: 2017-05-29 12:41:46 1 @ADM7 $9,@ADM7,2017-05-29 12:41:46,0.744,2017-05-29 13:00:00,0.7441,-0.000134390538906,0.000134390538906,Open,1.0,9.0,2.5,-1 days +23:41:46.000000000,-19.0
ctwo opened: 2017-05-29 12:41:53 1 @YMM7 $-30,@YMM7,2017-05-29 12:41:53,21072.0,2017-05-29 13:00:00,21066.0,0.000284819139846,0.000284819139846,Open,1.0,-30.0,2.5,-1 days +23:41:53.000000000,-19.0
ctwo opened: 2017-05-29 12:41:49 1 @JYM7 $-37,@JYM7,2017-05-29 12:41:49,0.00899,2017-05-29 13:00:00,0.008987,0.000333815511294,0.000333815511294,Open,1.0,-37.0,2.5,-1 days +23:41:49.000000000,-19.0
ctwo opened: 2017-05-29 12:41:47 4 @FVM7 $-187,@FVM7,2017-05-29 12:41:47,118.67188,2017-05-29 13:00:00,118.625,0.000395194942044,0.000395194942044,Open,1.0,-187.0,10.0,-1 days +23:41:47.000000000,-19.0
ctwo opened: 2017-05-29 12:41:50 1 @NEM7 $-39,@NEM7,2017-05-29 12:41:50,0.7054,2017-05-29 13:00:00,0.7058,-0.000566732785492,0.000566732785492,Open,-1.0,-39.0,2.5,-1 days +23:41:50.000000000,-19.0
ctwo opened: 2017-05-29 12:41:52 2 @TYM7 $-156,@TYM7,2017-05-29 12:41:52,126.26563,2017-05-29 13:00:00,126.1875,0.000619157999009,0.000619157999009,Open,1.0,-156.0,5.0,-1 days +23:41:52.000000000,-19.0
ctwo opened: 2017-05-29 12:41:49 3 @PXM7 $-74,@PXM7,2017-05-29 12:41:49,0.05386,2017-05-29 13:00:00,0.05391,-0.000927471712113,0.000927471712113,Open,-1.0,-74.0,7.5,-1 days +23:41:49.000000000,-19.0
ctwo opened: 2017-05-29 12:41:51 1 @NKDM7 $-89,@NKDM7,2017-05-29 12:41:51,19685.0,2017-05-29 13:00:00,19705.0,-0.00101497081959,0.00101497081959,Open,-1.0,-89.0,2.5,-1 days +23:41:51.000000000,-19.0
ctwo opened: 2017-05-29 12:41:48 1 QGCQ7 $200,QGCQ7,2017-05-29 12:41:48,1269.4,2017-05-29 13:00:00,1271.4,-0.00157306905773,0.00157306905773,Open,1.0,200.0,2.5,-1 days +23:41:48.000000000,-19.0
ctwo opened: 2017-05-29 12:41:53 1 @USM7 $-281,@USM7,2017-05-29 12:41:53,154.1875,2017-05-29 13:00:00,153.90625,0.00182741116751,0.00182741116751,Open,1.0,-281.0,2.5,-1 days +23:41:53.000000000,-19.0
ctwo opened: 2017-05-29 12:41:47 1 @BPM7 $287,@BPM7,2017-05-29 12:41:47,1.285,2017-05-29 13:00:00,1.2804,0.00359262730397,0.00359262730397,Open,-1.0,287.0,2.5,-1 days +23:41:47.000000000,-19.0
ctwo opened: 2017-05-29 16:37:38 1 QSIN7 $-335,QSIN7,2017-05-29 16:37:38,17.39,2017-05-29 17:00:00,17.323,0.00386769035386,0.00386769035386,Open,1.0,-335.0,2.5,-1 days +23:37:38.000000000,-23.0
ctwo opened: 2017-05-29 16:37:35 1 QCLN7 $200,QCLN7,2017-05-29 16:37:35,50.0,2017-05-29 17:00:00,49.8,0.00401606425703,0.00401606425703,Open,-1.0,200.0,2.5,-1 days +23:37:35.000000000,-23.0
ctwo opened: 2017-05-29 16:37:37 1 QPLN7 $369,QPLN7,2017-05-29 16:37:37,955.5,2017-05-29 17:00:00,962.9,-0.00768511787309,0.00768511787309,Open,1.0,369.0,2.5,-1 days +23:37:37.000000000,-23.0
ctwo opened: 2017-05-29 16:37:36 1 QNGN7 $-1000,QNGN7,2017-05-29 16:37:36,3.21,2017-05-29 17:00:00,3.31,-0.0302114803625,0.0302114803625,Open,-1.0,-1000.0,2.5,-1 days +23:37:36.000000000,-23.0
