rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-11-18 13:38:32 2.0 @TUZ6 $-31,@TUZ6,2016-11-18 13:38:32,108.695313,2016-11-18 17:00:00,108.703125,-7.18654592498e-05,7.18654592498e-05,Close,-1.0,-31.0,5.0,-1 days +20:38:32.000000000,-202.0
ctwo: 2016-11-18 13:38:33 2 @TUZ6 $-31,@TUZ6,2016-11-18 13:38:33,108.69531,2016-11-18 17:00:00,108.703125,-7.18930573522e-05,7.18930573522e-05,Open,-1.0,-31.0,5.0,-1 days +20:38:33.000000000,-202.0
ctwo: 2016-11-18 13:38:33 1 @TYZ6 $-15,@TYZ6,2016-11-18 13:38:33,125.54688,2016-11-18 17:00:00,125.5625,-0.000124400199104,0.000124400199104,Open,-1.0,-15.0,2.5,-1 days +20:38:33.000000000,-202.0
ctwo: 2016-11-18 13:38:33 1.0 @TYZ6 $-15,@TYZ6,2016-11-18 13:38:33,125.546875,2016-11-18 17:00:00,125.5625,-0.00012444001991,0.00012444001991,Close,-1.0,-15.0,2.5,-1 days +20:38:33.000000000,-202.0
ctwo: 2016-11-18 13:38:30 1 @EMDZ6 $-29,@EMDZ6,2016-11-18 13:38:30,1604.8,2016-11-18 17:00:00,1604.5,0.000186974135245,0.000186974135245,Open,1.0,-29.0,2.5,-1 days +20:38:30.000000000,-202.0
ctwo: 2016-11-18 13:38:31 1.0 @JYZ6 $-24,@JYZ6,2016-11-18 13:38:31,0.009045,2016-11-18 17:00:00,0.009047,-0.000221067757267,0.000221067757267,Close,-1.0,-24.0,2.5,-1 days +20:38:31.000000000,-202.0
ctwo: 2016-11-18 13:38:29 1.0 @EMDZ6 $-50,@EMDZ6,2016-11-18 13:38:29,1605.0,2016-11-18 17:00:00,1604.5,0.000311623558741,0.000311623558741,Close,1.0,-50.0,2.5,-1 days +20:38:29.000000000,-202.0
ctwo: 2016-11-18 13:38:31 1 @JYZ6 $37,@JYZ6,2016-11-18 13:38:31,0.00905,2016-11-18 17:00:00,0.009047,0.000331601635902,0.000331601635902,Open,-1.0,37.0,2.5,-1 days +20:38:31.000000000,-202.0
ctwo: 2016-11-18 13:38:30 1 @ESZ6 $-37,@ESZ6,2016-11-18 13:38:30,2181.5,2016-11-18 17:00:00,2180.75,0.000343918376705,0.000343918376705,Open,1.0,-37.0,2.5,-1 days +20:38:30.000000000,-202.0
ctwo: 2016-11-18 13:38:30 1.0 @ESZ6 $-50,@ESZ6,2016-11-18 13:38:30,2181.75,2016-11-18 17:00:00,2180.75,0.000458557835607,0.000458557835607,Close,1.0,-50.0,2.5,-1 days +20:38:30.000000000,-202.0
ctwo: 2016-11-18 13:38:34 1 @WH7 $-12,@WH7,2016-11-18 13:38:34,425.5,2016-11-18 14:20:00,425.25,0.000587889476778,0.000587889476778,Open,1.0,-12.0,2.5,-1 days +23:18:34.000000000,-42.0
ctwo: 2016-11-18 13:38:31 1 QHGH7 $37,QHGH7,2016-11-18 13:38:31,247.65,2016-11-18 17:00:00,247.8,-0.000605326876513,0.000605326876513,Open,1.0,37.0,2.5,-1 days +20:38:31.000000000,-202.0
ctwo: 2016-11-18 13:38:32 1.0 @SMF7 $30,@SMF7,2016-11-18 13:38:32,312.3,2016-11-18 14:20:00,312.6,-0.000959692898273,0.000959692898273,Close,1.0,30.0,2.5,-1 days +23:18:32.000000000,-42.0
ctwo: 2016-11-18 13:38:34 1.0 @WH7 $-25,@WH7,2016-11-18 13:38:34,425.75,2016-11-18 14:20:00,425.25,0.00117577895356,0.00117577895356,Close,1.0,-25.0,2.5,-1 days +23:18:34.000000000,-42.0
ctwo: 2016-11-18 13:38:32 1 @SMF7 $50,@SMF7,2016-11-18 13:38:32,312.1,2016-11-18 14:20:00,312.6,-0.00159948816379,0.00159948816379,Open,1.0,50.0,2.5,-1 days +23:18:32.000000000,-42.0
ctwo: 2016-11-17 20:00:03 1 @CH7 $187,@CH7,2016-11-17 20:00:03,349.75,2016-11-18 14:20:00,353.5,-0.0106082036775,0.0106082036775,Open,1.0,187.0,2.5,-1 days +05:40:03.000000000,-1100.0
