rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-03-29 16:35:23 2.0 GBP20170619 $-24,GBP20170619,GBP,BP,2017-03-29 16:35:23,1.2463,2017-03-29 17:00:00,1.2461,0.000160500762379,0.000160500762379,Open,1.0,-24.0,5.0,-25.0
ib: 2017-03-29 16:35:07 2.0 SI20170526 $-29,SI20170526,SI,SI,2017-03-29 16:35:07,1825.5,2017-03-29 17:00:00,1825.2,0.000164365548981,0.000164365548981,Open,1.0,-29.0,5.0,-25.0
ib: 2017-03-29 16:35:09 2.0 CL20170420 $19,CL20170420,CL,CL,2017-03-29 16:35:09,49.5,2017-03-29 17:00:00,49.51,-0.000201979398101,0.000201979398101,Open,1.0,19.0,5.0,-25.0
ib: 2017-03-29 16:35:13 2.0 NZD20170619 $-39,NZD20170619,NZD,NE,2017-03-29 16:35:13,0.702,2017-03-29 17:00:00,0.7018,0.000284981476204,0.000284981476204,Open,1.0,-39.0,5.0,-25.0
ib: 2017-03-29 14:11:11 4.0 ZM20170512 $79,ZM20170512,ZM,SM,2017-03-29 14:11:11,315.6,2017-03-29 14:20:00,315.8,-0.000633312222926,0.000633312222926,Open,1.0,79.0,10.0,-9.0
ib: 2017-03-29 16:36:17 2.0 EMD20170616 $-220,EMD20170616,EMD,EMD,2017-03-29 16:36:17,1708.3,2017-03-29 17:00:00,1709.4,-0.000643500643501,0.000643500643501,Open,-1.0,-220.0,5.0,-24.0
ib: 2017-03-29 14:11:13 8.0 ZC20170512 $-100,ZC20170512,ZC,C,2017-03-29 14:11:13,358.25,2017-03-29 14:20:00,358.5,-0.000697350069735,0.000697350069735,Open,-1.0,-100.0,20.0,-9.0
ib: 2017-03-29 16:35:40 2.0 HO20170428 $92,HO20170428,HO,HO,2017-03-29 16:35:40,1.5449,2017-03-29 17:00:00,1.546,-0.000711513583441,0.000711513583441,Open,1.0,92.0,5.0,-25.0
ib: 2017-03-29 16:35:49 2.0 RB20170428 $134,RB20170428,RB,RB,2017-03-29 16:35:49,1.6718,2017-03-29 17:00:00,1.6734,-0.000956137205689,0.000956137205689,Open,1.0,134.0,5.0,-25.0
ib: 2017-03-29 16:35:19 2.0 NIY20170608 $180,NIY20170608,NIY,NIY,2017-03-29 16:35:19,19145.0,2017-03-29 17:00:00,19165.0,-0.001043569006,0.001043569006,Open,1.0,180.0,5.0,-25.0
ib: 2017-03-29 14:11:15 4.0 ZW20170512 $-100,ZW20170512,ZW,W,2017-03-29 14:11:15,425.0,2017-03-29 14:20:00,425.5,-0.00117508813161,0.00117508813161,Open,-1.0,-100.0,10.0,-9.0
ib: 2017-03-29 16:35:21 2.0 HG20170526 $-175,HG20170526,HG,HG,2017-03-29 16:35:21,267.4,2017-03-29 17:00:00,267.75,-0.00130718954248,0.00130718954248,Open,-1.0,-175.0,5.0,-25.0
ib: 2017-03-29 16:35:04 2.0 PL20170727 $-240,PL20170727,PL,PL,2017-03-29 16:35:04,958.7,2017-03-29 17:00:00,956.3,0.00250967269685,0.00250967269685,Open,1.0,-240.0,5.0,-25.0
