rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-10-27 16:45:58 1 @ESZ7 $12,@ESZ7,2017-10-27 16:45:58,2578.25,2017-10-27 17:00:00,2578.5,-9.69555943378e-05,9.69555943378e-05,Open,1.0,12.0,2.5,-1 days +23:45:58.000000000,-15.0
ctwo opened: 2017-10-27 16:45:59 1 @JYZ7 $43,@JYZ7,2017-10-27 16:45:59,0.00881,2017-10-27 17:00:00,0.0088065,0.000397433713734,0.000397433713734,Open,-1.0,43.0,2.5,-1 days +23:45:59.000000000,-15.0
ctwo opened: 2017-10-27 16:45:59 1 QGCZ7 $220,QGCZ7,2017-10-27 16:45:59,1274.0,2017-10-27 17:00:00,1271.8,0.00172983173455,0.00172983173455,Open,-1.0,220.0,2.5,-1 days +23:45:59.000000000,-15.0
