rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-28 16:49:07 8.0 ZT20170929 $-124,ZT20170929,ZT,TU,2017-08-28 16:49:07,108.234375,2017-08-28 17:00:00,108.2421875,-7.21761097077e-05,7.21761097077e-05,Open,-1.0,-124.0,20.0,-11.0
ib: 2017-08-28 16:49:09 2.0 ZN20170920 $-31,ZN20170920,ZN,TY,2017-08-28 16:49:09,126.984375,2017-08-28 17:00:00,127.0,-0.000123031496063,0.000123031496063,Open,-1.0,-31.0,5.0,-11.0
ib: 2017-08-28 16:49:34 2.0 ES20170915 $50,ES20170915,ES,ES,2017-08-28 16:49:34,2444.25,2017-08-28 17:00:00,2443.75,0.000204603580563,0.000204603580563,Open,-1.0,50.0,5.0,-11.0
ib: 2017-08-28 16:49:11 1.0 GC20171227 $29,GC20171227,GC,GC,2017-08-28 16:49:11,1315.6,2017-08-28 17:00:00,1315.3,0.000228084847563,0.000228084847563,Open,-1.0,29.0,2.5,-11.0
ib: 2017-08-28 16:49:16 1.0 SI20171227 $-20,SI20171227,SI,SI,2017-08-28 16:49:16,1752.5,2017-08-28 17:00:00,1752.9,-0.000228193279708,0.000228193279708,Open,-1.0,-20.0,2.5,-11.0
ib: 2017-08-28 16:49:26 1.0 EUR20170918 $-37,EUR20170918,EUR,CU,2017-08-28 16:49:26,1.199,2017-08-28 17:00:00,1.1993,-0.000250145918452,0.000250145918452,Open,-1.0,-37.0,2.5,-11.0
ib: 2017-08-28 16:49:28 2.0 NIY20170907 $45,NIY20170907,NIY,NIY,2017-08-28 16:49:28,19470.0,2017-08-28 17:00:00,19465.0,0.000256871307475,0.000256871307475,Open,-1.0,45.0,5.0,-11.0
ib: 2017-08-28 16:49:32 1.0 YM20170915 $-30,YM20170915,YM,YM,2017-08-28 16:49:32,21797.0,2017-08-28 17:00:00,21791.0,0.000275343031527,0.000275343031527,Open,1.0,-30.0,2.5,-11.0
ib: 2017-08-28 16:49:30 1.0 NQ20170915 $35,NQ20170915,NQ,NQ,2017-08-28 16:49:30,5846.5,2017-08-28 17:00:00,5844.75,0.000299414004021,0.000299414004021,Open,-1.0,35.0,2.5,-11.0
ib: 2017-08-28 14:13:17 2.0 ZM20171214 $-20,ZM20171214,ZM,SM,2017-08-28 14:13:17,299.5,2017-08-28 14:20:00,299.4,0.000334001336005,0.000334001336005,Open,1.0,-20.0,5.0,-7.0
ib: 2017-08-28 14:00:52 1.0 GF20171026 $24,GF20171026,GF,FC,2017-08-28 14:00:52,146.45,2017-08-28 14:05:00,146.4,0.000341530054645,0.000341530054645,Open,-1.0,24.0,2.5,-5.0
ib: 2017-08-28 16:49:18 1.0 CHF20170918 $-49,CHF20170918,CHF,SF,2017-08-28 16:49:18,1.0482,2017-08-28 17:00:00,1.0486,-0.000381460995613,0.000381460995613,Open,-1.0,-49.0,2.5,-11.0
ib: 2017-08-28 16:48:57 1.0 EMD20170915 $-70,EMD20170915,EMD,EMD,2017-08-28 16:48:57,1708.4,2017-08-28 17:00:00,1707.7,0.000409908063477,0.000409908063477,Open,1.0,-70.0,2.5,-12.0
ib: 2017-08-28 16:49:13 1.0 NZD20170918 $-40,NZD20170918,NZD,NE,2017-08-28 16:49:13,0.7253,2017-08-28 17:00:00,0.7257,-0.000551191952598,0.000551191952598,Open,-1.0,-40.0,2.5,-11.0
ib: 2017-08-28 14:13:13 2.0 ZL20171214 $-24,ZL20171214,ZL,BO,2017-08-28 14:13:13,34.94,2017-08-28 14:20:00,34.96,-0.000572082379863,0.000572082379863,Open,-1.0,-24.0,5.0,-7.0
ib: 2017-08-28 16:49:38 1.0 PA20170927 $54,PA20170927,PA,PA,2017-08-28 16:49:38,934.75,2017-08-28 17:00:00,934.2,0.000588739028045,0.000588739028045,Open,-1.0,54.0,2.5,-11.0
ib: 2017-08-28 14:00:57 2.0 LE20171031 $60,LE20171031,LE,LC,2017-08-28 14:00:57,108.45,2017-08-28 14:05:00,108.375,0.000692041522491,0.000692041522491,Open,-1.0,60.0,5.0,-5.0
ib: 2017-08-28 16:49:01 2.0 GBP20170918 $-112,GBP20170918,GBP,BP,2017-08-28 16:49:01,1.2939,2017-08-28 17:00:00,1.2948,-0.000695088044486,0.000695088044486,Open,-1.0,-112.0,5.0,-11.0
ib: 2017-08-28 16:48:59 1.0 ZB20170920 $-125,ZB20170920,ZB,US,2017-08-28 16:48:59,156.625,2017-08-28 17:00:00,156.75,-0.000797448165869,0.000797448165869,Open,-1.0,-125.0,2.5,-12.0
ib: 2017-08-28 16:49:03 1.0 AUD20170918 $-80,AUD20170918,AUD,AD,2017-08-28 16:49:03,0.7963,2017-08-28 17:00:00,0.7971,-0.00100363818843,0.00100363818843,Open,-1.0,-80.0,2.5,-11.0
ib: 2017-08-28 16:49:05 2.0 NG20170927 $-59,NG20170927,NG,NG,2017-08-28 16:49:05,2.958,2017-08-28 17:00:00,2.961,-0.00101317122594,0.00101317122594,Open,-1.0,-59.0,5.0,-11.0
ib: 2017-08-28 14:00:50 1.0 HE20171013 $-30,HE20171013,HE,LH,2017-08-28 14:00:50,61.7,2017-08-28 14:05:00,61.625,0.00121703853955,0.00121703853955,Open,1.0,-30.0,2.5,-5.0
ib: 2017-08-28 16:50:00 2.0 HG20171227 $199,HG20171227,HG,HG,2017-08-28 16:50:00,309.0,2017-08-28 17:00:00,308.6,0.00129617627997,0.00129617627997,Open,-1.0,199.0,5.0,-10.0
ib: 2017-08-28 14:13:15 3.0 ZC20171214 $-75,ZC20171214,ZC,C,2017-08-28 14:13:15,351.5,2017-08-28 14:20:00,351.0,0.0014245014245,0.0014245014245,Open,1.0,-75.0,7.5,-7.0
ib: 2017-08-28 16:49:20 1.0 JPY20170918 $181,JPY20170918,JPY,JY,2017-08-28 16:49:20,0.91605,2017-08-28 17:00:00,0.9175,-0.00158038147139,0.00158038147139,Open,1.0,181.0,2.5,-11.0
ib: 2017-08-28 14:13:11 1.0 ZW20171214 $-49,ZW20171214,ZW,W,2017-08-28 14:13:11,429.0,2017-08-28 14:20:00,428.0,0.00233644859813,0.00233644859813,Open,1.0,-49.0,2.5,-7.0
ib: 2017-08-28 16:49:36 2.0 HO20170929 $638,HO20170929,HO,HO,2017-08-28 16:49:36,1.6385,2017-08-28 17:00:00,1.6309,0.00466000367895,0.00466000367895,Open,-1.0,638.0,5.0,-11.0
ib: 2017-08-28 16:49:29 2.0 RB20170929 $1041,RB20170929,RB,RB,2017-08-28 16:49:29,1.5837,2017-08-28 17:00:00,1.5713,0.00789155476357,0.00789155476357,Open,-1.0,1041.0,5.0,-11.0
