rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-03-07 16:47:00 1.0 YM20170317 $0,YM20170317,YM,YM,2017-03-07 16:47:00,20913.0,2017-03-07 17:00:00,20913.0,0.0,0.0,Open,-1.0,0.0,2.5,-13.0
ib: 2017-03-07 14:12:34 1.0 ZM20170512 $0,ZM20170512,ZM,SM,2017-03-07 14:12:34,331.3,2017-03-07 14:20:00,331.3,0.0,0.0,Open,1.0,0.0,2.5,-8.0
ib: 2017-03-07 16:46:38 2.0 EUR20170313 $0,EUR20170313,EUR,CU,2017-03-07 16:46:38,1.05695,2017-03-07 17:00:00,1.05695,0.0,0.0,Open,-1.0,0.0,5.0,-14.0
ib: 2017-03-07 16:47:18 10.0 ZT20170630 $0,ZT20170630,ZT,TU,2017-03-07 16:47:18,107.9609375,2017-03-07 17:00:00,107.9609375,0.0,0.0,Open,1.0,0.0,25.0,-13.0
ib: 2017-03-07 16:47:02 1.0 GBP20170313 $6,GBP20170313,GBP,BP,2017-03-07 16:47:02,1.2203,2017-03-07 17:00:00,1.2202,8.19537780692e-05,8.19537780692e-05,Open,-1.0,6.0,2.5,-13.0
ib: 2017-03-07 16:46:46 2.0 HO20170331 $25,HO20170331,HO,HO,2017-03-07 16:46:46,1.6142,2017-03-07 17:00:00,1.6139,0.000185885122994,0.000185885122994,Open,-1.0,25.0,5.0,-14.0
ib: 2017-03-07 16:46:58 2.0 CHF20170313 $49,CHF20170313,CHF,SF,2017-03-07 16:46:58,0.9872,2017-03-07 17:00:00,0.987,0.000202634245187,0.000202634245187,Open,-1.0,49.0,5.0,-14.0
ib: 2017-03-07 16:47:14 6.0 ZF20170630 $187,ZF20170630,ZF,FV,2017-03-07 16:47:14,116.890625,2017-03-07 17:00:00,116.921875,-0.000267272484298,0.000267272484298,Open,1.0,187.0,15.0,-13.0
ib: 2017-03-07 16:46:56 1.0 NQ20170317 $30,NQ20170317,NQ,NQ,2017-03-07 16:46:56,5351.25,2017-03-07 17:00:00,5349.75,0.000280386933969,0.000280386933969,Open,-1.0,30.0,2.5,-14.0
ib: 2017-03-07 16:46:52 2.0 ZN20170621 $93,ZN20170621,ZN,TY,2017-03-07 16:46:52,123.40625,2017-03-07 17:00:00,123.453125,-0.000379698772307,0.000379698772307,Open,1.0,93.0,5.0,-14.0
ib: 2017-03-07 16:46:33 2.0 AUD20170313 $59,AUD20170313,AUD,AD,2017-03-07 16:46:33,0.7589,2017-03-07 17:00:00,0.7586,0.000395465330873,0.000395465330873,Open,-1.0,59.0,5.0,-14.0
ib: 2017-03-07 16:47:04 2.0 CAD20170314 $-59,CAD20170314,CAD,CD,2017-03-07 16:47:04,0.74545,2017-03-07 17:00:00,0.74515,0.00040260350265,0.00040260350265,Open,1.0,-59.0,5.0,-13.0
ib: 2017-03-07 16:46:54 1.0 GC20170426 $-50,GC20170426,GC,GC,2017-03-07 16:46:54,1215.6,2017-03-07 17:00:00,1216.1,-0.000411150398816,0.000411150398816,Open,-1.0,-50.0,2.5,-14.0
ib: 2017-03-07 14:01:32 1.0 LE20170428 $-19,LE20170428,LE,LC,2017-03-07 14:01:32,115.3,2017-03-07 14:05:00,115.35,-0.000433463372345,0.000433463372345,Open,-1.0,-19.0,2.5,-4.0
ib: 2017-03-07 16:47:12 1.0 EMD20170317 $89,EMD20170317,EMD,EMD,2017-03-07 16:47:12,1716.9,2017-03-07 17:00:00,1717.8,-0.000523925951799,0.000523925951799,Open,1.0,89.0,2.5,-13.0
ib: 2017-03-07 14:12:28 3.0 ZC20170512 $-37,ZC20170512,ZC,C,2017-03-07 14:12:28,375.75,2017-03-07 14:20:00,376.0,-0.000664893617021,0.000664893617021,Open,-1.0,-37.0,7.5,-8.0
ib: 2017-03-07 14:12:32 1.0 ZS20170512 $-37,ZS20170512,ZS,S,2017-03-07 14:12:32,1026.0,2017-03-07 14:20:00,1025.25,0.000731528895391,0.000731528895391,Open,1.0,-37.0,2.5,-8.0
ib: 2017-03-07 16:46:40 2.0 ZB20170621 $250,ZB20170621,ZB,US,2017-03-07 16:46:40,148.71875,2017-03-07 17:00:00,148.84375,-0.000839806844426,0.000839806844426,Open,1.0,250.0,5.0,-14.0
ib: 2017-03-07 16:47:08 2.0 PL20170426 $-89,PL20170426,PL,PL,2017-03-07 16:47:08,962.0,2017-03-07 17:00:00,961.1,0.000936427010717,0.000936427010717,Open,1.0,-89.0,5.0,-13.0
ib: 2017-03-07 16:47:16 1.0 NZD20170313 $-70,NZD20170313,NZD,NE,2017-03-07 16:47:16,0.6954,2017-03-07 17:00:00,0.6961,-0.0010056026433,0.0010056026433,Open,-1.0,-70.0,2.5,-13.0
ib: 2017-03-07 16:46:42 5.0 MXP20170313 $-150,MXP20170313,MXP,MP,2017-03-07 16:46:42,0.05125,2017-03-07 17:00:00,0.05131,-0.00116936269733,0.00116936269733,Open,-1.0,-150.0,12.5,-14.0
ib: 2017-03-07 16:47:10 1.0 HG20170526 $-87,HG20170526,HG,HG,2017-03-07 16:47:10,261.5,2017-03-07 17:00:00,261.85,-0.00133664311629,0.00133664311629,Open,-1.0,-87.0,2.5,-13.0
ib: 2017-03-07 16:46:44 1.0 SI20170526 $129,SI20170526,SI,SI,2017-03-07 16:46:44,1751.0,2017-03-07 17:00:00,1753.6,-0.00148266423358,0.00148266423358,Open,1.0,129.0,2.5,-14.0
ib: 2017-03-07 14:01:34 2.0 GF20170427 $-199,GF20170427,GF,FC,2017-03-07 14:01:34,122.15,2017-03-07 14:05:00,122.35,-0.0016346546792,0.0016346546792,Open,-1.0,-199.0,5.0,-4.0
ib: 2017-03-07 14:12:30 4.0 ZL20170512 $168,ZL20170512,ZL,BO,2017-03-07 14:12:30,33.8,2017-03-07 14:20:00,33.73,0.00207530388378,0.00207530388378,Open,-1.0,168.0,10.0,-8.0
ib: 2017-03-07 16:46:50 1.0 PA20170628 $245,PA20170628,PA,PA,2017-03-07 16:46:50,772.55,2017-03-07 17:00:00,775.0,-0.00316129032258,0.00316129032258,Open,1.0,245.0,2.5,-14.0
ib: 2017-03-07 16:46:48 1.0 NG20170329 $-100,NG20170329,NG,NG,2017-03-07 16:46:48,2.834,2017-03-07 17:00:00,2.824,0.00354107648725,0.00354107648725,Open,1.0,-100.0,2.5,-14.0
ib: 2017-03-07 14:01:36 1.0 HE20170417 $-110,HE20170417,HE,LH,2017-03-07 14:01:36,68.325,2017-03-07 14:05:00,68.05,0.00404114621602,0.00404114621602,Open,1.0,-110.0,2.5,-4.0
ib: 2017-03-07 16:47:20 1.0 CL20170321 $289,CL20170321,CL,CL,2017-03-07 16:47:20,52.85,2017-03-07 17:00:00,53.14,-0.0054572826496,0.0054572826496,Open,1.0,289.0,2.5,-13.0
