rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-08-03 14:12:18 1 @CZ7 $0,@CZ7,2017-08-03 14:12:18,377.75,2017-08-03 14:20:00,377.75,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:52:18.000000000,-8.0
ctwo opened: 2017-08-03 14:12:20 1 @WU7 $0,@WU7,2017-08-03 14:12:20,457.75,2017-08-03 14:20:00,457.75,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:52:20.000000000,-8.0
ctwo opened: 2017-08-03 16:47:12 8 @TUU7 $-125,@TUU7,2017-08-03 16:47:12,108.1875,2017-08-03 17:00:00,108.1953125,-7.22073795942e-05,7.22073795942e-05,Open,-1.0,-125.0,20.0,-1 days +23:47:12.000000000,-13.0
ctwo opened: 2017-08-03 16:47:05 1 QGCZ7 $-9,QGCZ7,2017-08-03 16:47:05,1274.5,2017-08-03 17:00:00,1274.4,7.84682988072e-05,7.84682988072e-05,Open,1.0,-9.0,2.5,-1 days +23:47:05.000000000,-13.0
ctwo opened: 2017-08-03 16:47:04 4 @FVU7 $62,@FVU7,2017-08-03 16:47:04,118.35938,2017-08-03 17:00:00,118.34375,0.000132072880908,0.000132072880908,Open,-1.0,62.0,10.0,-1 days +23:47:04.000000000,-13.0
ctwo opened: 2017-08-03 16:47:08 1 @NQU7 $-20,@NQU7,2017-08-03 16:47:08,5889.0,2017-08-03 17:00:00,5890.0,-0.000169779286927,0.000169779286927,Open,-1.0,-20.0,2.5,-1 days +23:47:08.000000000,-13.0
ctwo opened: 2017-08-03 14:12:18 2 @BOZ7 $-12,@BOZ7,2017-08-03 14:12:18,33.81,2017-08-03 14:20:00,33.8,0.000295857988166,0.000295857988166,Open,1.0,-12.0,5.0,-1 days +23:52:18.000000000,-8.0
ctwo opened: 2017-08-02 16:46:25 1 @YMU7 $-35,@YMU7,2017-08-02 16:46:25,21967.0,2017-08-03 17:00:00,21974.0,-0.000318558296168,0.000318558296168,Open,-1.0,-35.0,2.5,-2 days +23:46:25.000000000,-1454.0
ctwo opened: 2017-08-03 16:47:13 2 @TYU7 $93,@TYU7,2017-08-03 16:47:13,126.40625,2017-08-03 17:00:00,126.359375,0.000370965747496,0.000370965747496,Open,-1.0,93.0,5.0,-1 days +23:47:13.000000000,-13.0
ctwo opened: 2017-08-03 16:47:02 1 @EMDU7 $70,@EMDU7,2017-08-03 16:47:02,1745.5,2017-08-03 17:00:00,1746.2,-0.000400870461574,0.000400870461574,Open,1.0,70.0,2.5,-1 days +23:47:02.000000000,-13.0
ctwo opened: 2017-08-03 16:47:06 1 @NEU7 $-29,@NEU7,2017-08-03 16:47:06,0.743,2017-08-03 17:00:00,0.7433,-0.000403605542849,0.000403605542849,Open,-1.0,-29.0,2.5,-1 days +23:47:06.000000000,-13.0
ctwo opened: 2017-08-03 16:47:01 1 @BPU7 $-37,@BPU7,2017-08-03 16:47:01,1.3159,2017-08-03 17:00:00,1.3153,0.000456169695127,0.000456169695127,Open,1.0,-37.0,2.5,-1 days +23:47:01.000000000,-13.0
ctwo opened: 2017-08-03 16:47:04 1 @ESU7 $62,@ESU7,2017-08-03 16:47:04,2470.5,2017-08-03 17:00:00,2471.75,-0.000505714574694,0.000505714574694,Open,1.0,62.0,2.5,-1 days +23:47:04.000000000,-13.0
ctwo opened: 2017-08-03 16:47:05 1 @JYU7 $68,@JYU7,2017-08-03 16:47:05,0.00911,2017-08-03 17:00:00,0.0091045,0.000604096875172,0.000604096875172,Open,-1.0,68.0,2.5,-1 days +23:47:05.000000000,-13.0
ctwo opened: 2017-08-03 16:47:07 1 @NKDU7 $68,@NKDU7,2017-08-03 16:47:07,19970.0,2017-08-03 17:00:00,19955.0,0.000751691305437,0.000751691305437,Open,-1.0,68.0,2.5,-1 days +23:47:07.000000000,-13.0
ctwo opened: 2017-08-03 16:47:11 1 QSIU7 $-75,QSIU7,2017-08-03 16:47:11,16.645,2017-08-03 17:00:00,16.63,0.000901984365604,0.000901984365604,Open,1.0,-75.0,2.5,-1 days +23:47:11.000000000,-13.0
ctwo opened: 2017-08-02 16:46:14 1 @EUU7 $-137,@EUU7,2017-08-02 16:46:14,1.1883,2017-08-03 17:00:00,1.1894,-0.000924836051791,0.000924836051791,Open,-1.0,-137.0,2.5,-2 days +23:46:14.000000000,-1454.0
ctwo opened: 2017-08-03 16:47:10 1 @SFU7 $-125,@SFU7,2017-08-03 16:47:10,1.0354,2017-08-03 17:00:00,1.0344,0.000966744006187,0.000966744006187,Open,1.0,-125.0,2.5,-1 days +23:47:10.000000000,-13.0
ctwo opened: 2017-08-03 14:12:19 1 @SX7 $-50,@SX7,2017-08-03 14:12:19,959.5,2017-08-03 14:20:00,960.5,-0.00104112441437,0.00104112441437,Open,-1.0,-50.0,2.5,-1 days +23:52:19.000000000,-8.0
ctwo opened: 2017-08-03 13:59:35 1 @LEV7 $-50,@LEV7,2017-08-03 13:59:35,114.7,2017-08-03 14:05:00,114.825,-0.0010886131069,0.0010886131069,Open,-1.0,-50.0,2.5,-1 days +23:54:35.000000000,-6.0
ctwo opened: 2017-08-03 16:47:08 1 QPAU7 $110,QPAU7,2017-08-03 16:47:08,882.1,2017-08-03 17:00:00,881.0,0.00124858115778,0.00124858115778,Open,-1.0,110.0,2.5,-1 days +23:47:08.000000000,-13.0
ctwo opened: 2017-08-03 16:47:13 1 @USU7 $218,@USU7,2017-08-03 16:47:13,155.21875,2017-08-03 17:00:00,155.0,0.00141129032258,0.00141129032258,Open,-1.0,218.0,2.5,-1 days +23:47:13.000000000,-13.0
ctwo opened: 2017-08-03 14:12:19 1 @SMZ7 $60,@SMZ7,2017-08-03 14:12:19,312.0,2017-08-03 14:20:00,312.6,-0.00191938579655,0.00191938579655,Open,1.0,60.0,2.5,-1 days +23:52:19.000000000,-8.0
ctwo opened: 2017-08-03 16:47:09 1 QPLV7 $114,QPLV7,2017-08-03 16:47:09,966.9,2017-08-03 17:00:00,964.6,0.00238440804479,0.00238440804479,Open,-1.0,114.0,2.5,-1 days +23:47:09.000000000,-13.0
ctwo opened: 2017-08-03 16:47:01 1 QCLU7 $120,QCLU7,2017-08-03 16:47:01,48.91,2017-08-03 17:00:00,49.03,-0.002447481134,0.002447481134,Open,1.0,120.0,2.5,-1 days +23:47:01.000000000,-13.0
ctwo opened: 2017-08-03 16:47:06 1 QNGU7 $80,QNGU7,2017-08-03 16:47:06,2.792,2017-08-03 17:00:00,2.8,-0.00285714285714,0.00285714285714,Open,1.0,80.0,2.5,-1 days +23:47:06.000000000,-13.0
ctwo opened: 2017-08-02 14:00:24 1 @GFQ7 $-262,@GFQ7,2017-08-02 14:00:24,150.125,2017-08-03 14:05:00,150.65,-0.00348489877199,0.00348489877199,Open,-1.0,-262.0,2.5,-2 days +23:55:24.000000000,-1445.0
ctwo opened: 2017-08-02 16:46:23 1 QRBU7 $537,QRBU7,2017-08-02 16:46:23,1.6447,2017-08-03 17:00:00,1.6319,0.00784361786874,0.00784361786874,Open,-1.0,537.0,2.5,-2 days +23:46:23.000000000,-1454.0
ctwo opened: 2017-08-02 16:46:18 1 QHOU7 $663,QHOU7,2017-08-02 16:46:18,1.6547,2017-08-03 17:00:00,1.6389,0.00964061260602,0.00964061260602,Open,-1.0,663.0,2.5,-2 days +23:46:18.000000000,-1454.0
