rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-10-12 14:13:09 2.0 ZW20171214 $0,ZW20171214,ZW,W,2017-10-12 14:13:09,430.5,2017-10-12 14:20:00,430.5,0.0,0.0,Open,-1.0,0.0,5.0,-7.0
ib: 2017-10-12 14:13:13 4.0 ZC20171214 $0,ZC20171214,ZC,C,2017-10-12 14:13:13,349.0,2017-10-12 14:20:00,349.0,0.0,0.0,Open,-1.0,0.0,10.0,-7.0
ib: 2017-10-12 16:45:55 4.0 ZF20171229 $0,ZF20171229,ZF,FV,2017-10-12 16:45:55,117.4140625,2017-10-12 17:00:00,117.4140625,0.0,0.0,Open,1.0,0.0,10.0,-15.0
ib: 2017-10-12 16:45:57 7.0 ZT20171229 $109,ZT20171229,ZT,TU,2017-10-12 16:45:57,107.7578125,2017-10-12 17:00:00,107.765625,-7.24952878063e-05,7.24952878063e-05,Open,1.0,109.0,17.5,-15.0
ib: 2017-10-12 16:46:11 1.0 NQ20171215 $-10,NQ20171215,NQ,NQ,2017-10-12 16:46:11,6074.25,2017-10-12 17:00:00,6074.75,-8.23079139059e-05,8.23079139059e-05,Open,-1.0,-10.0,2.5,-14.0
ib: 2017-10-12 16:46:09 2.0 ZN20171219 $31,ZN20171219,ZN,TY,2017-10-12 16:46:09,125.375,2017-10-12 17:00:00,125.390625,-0.0001246105919,0.0001246105919,Open,1.0,31.0,5.0,-14.0
ib: 2017-10-12 16:45:51 2.0 YM20171215 $-30,YM20171215,YM,YM,2017-10-12 16:45:51,22795.0,2017-10-12 17:00:00,22798.0,-0.000131590490394,0.000131590490394,Open,-1.0,-30.0,5.0,-15.0
ib: 2017-10-12 16:46:07 1.0 EMD20171215 $29,EMD20171215,EMD,EMD,2017-10-12 16:46:07,1819.5,2017-10-12 17:00:00,1819.2,0.000164907651715,0.000164907651715,Open,-1.0,29.0,2.5,-14.0
ib: 2017-10-12 16:46:13 1.0 ES20171215 $-37,ES20171215,ES,ES,2017-10-12 16:46:13,2548.75,2017-10-12 17:00:00,2549.5,-0.000294175328496,0.000294175328496,Open,-1.0,-37.0,2.5,-14.0
ib: 2017-10-12 16:45:53 1.0 GBP20171218 $-31,GBP20171218,GBP,BP,2017-10-12 16:45:53,1.3294,2017-10-12 17:00:00,1.3299,-0.000375968117904,0.000375968117904,Open,-1.0,-31.0,2.5,-15.0
ib: 2017-10-12 16:46:15 1.0 JPY20171218 $56,JPY20171218,JPY,JY,2017-10-12 16:46:15,0.89315,2017-10-12 17:00:00,0.8936,-0.000503581020591,0.000503581020591,Open,1.0,56.0,2.5,-14.0
ib: 2017-10-12 16:46:05 1.0 NZD20171218 $-39,NZD20171218,NZD,NE,2017-10-12 16:46:05,0.7122,2017-10-12 17:00:00,0.7126,-0.000561324726354,0.000561324726354,Open,-1.0,-39.0,2.5,-14.0
ib: 2017-10-12 14:13:15 2.0 ZM20171214 $-39,ZM20171214,ZM,SM,2017-10-12 14:13:15,326.1,2017-10-12 14:20:00,326.3,-0.000612932883849,0.000612932883849,Open,-1.0,-39.0,5.0,-7.0
ib: 2017-10-12 16:45:59 1.0 GC20171227 $90,GC20171227,GC,GC,2017-10-12 16:45:59,1295.6,2017-10-12 17:00:00,1296.5,-0.000694176629387,0.000694176629387,Open,1.0,90.0,2.5,-15.0
ib: 2017-10-12 16:46:01 1.0 SI20171227 $79,SI20171227,SI,SI,2017-10-12 16:46:01,1725.0,2017-10-12 17:00:00,1726.6,-0.000926676705664,0.000926676705664,Open,1.0,79.0,2.5,-14.0
ib: 2017-10-12 14:13:07 1.0 ZS20171114 $-50,ZS20171114,ZS,S,2017-10-12 14:13:07,991.0,2017-10-12 14:20:00,992.0,-0.00100806451613,0.00100806451613,Open,-1.0,-50.0,2.5,-7.0
ib: 2017-10-12 14:13:11 3.0 ZL20171214 $-71,ZL20171214,ZL,BO,2017-10-12 14:13:11,33.24,2017-10-12 14:20:00,33.28,-0.00120192307692,0.00120192307692,Open,-1.0,-71.0,7.5,-7.0
ib: 2017-10-12 16:45:49 1.0 PA20171227 $-255,PA20171227,PA,PA,2017-10-12 16:45:49,971.15,2017-10-12 17:00:00,973.7,-0.00261887645065,0.00261887645065,Open,-1.0,-255.0,2.5,-15.0
ib: 2017-10-12 16:46:03 3.0 MXP20171218 $-419,MXP20171218,MXP,MP,2017-10-12 16:46:03,0.05238,2017-10-12 17:00:00,0.05266,-0.00531712875047,0.00531712875047,Open,-1.0,-419.0,7.5,-14.0
