rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-18 16:43:58 2.0 ZB20170621 $0,ZB20170621,ZB,US,2017-05-18 16:43:58,153.8125,2017-05-18 17:00:00,153.8125,0.0,0.0,Open,1.0,0.0,5.0,-17.0
ib: 2017-05-18 16:44:02 12.0 ZT20170630 $187,ZT20170630,ZT,TU,2017-05-18 16:44:02,108.34375,2017-05-18 17:00:00,108.3515625,-7.21032518567e-05,7.21032518567e-05,Open,1.0,187.0,30.0,-16.0
ib: 2017-05-18 16:43:52 6.0 ZF20170630 $-93,ZF20170630,ZF,FV,2017-05-18 16:43:52,118.7109375,2017-05-18 17:00:00,118.6953125,0.000131639570855,0.000131639570855,Open,1.0,-93.0,15.0,-17.0
ib: 2017-05-18 16:43:56 2.0 HG20170727 $24,HG20170727,HG,HG,2017-05-18 16:43:56,253.2,2017-05-18 17:00:00,253.15,0.000197511356903,0.000197511356903,Open,-1.0,24.0,5.0,-17.0
ib: 2017-05-18 16:43:39 2.0 YM20170616 $-59,YM20170616,YM,YM,2017-05-18 16:43:39,20638.0,2017-05-18 17:00:00,20644.0,-0.000290641348576,0.000290641348576,Open,-1.0,-59.0,5.0,-17.0
ib: 2017-05-18 16:43:41 1.0 RB20170630 $-21,RB20170630,RB,RB,2017-05-18 16:43:41,1.6036,2017-05-18 17:00:00,1.6041,-0.000311701265507,0.000311701265507,Open,-1.0,-21.0,2.5,-17.0
ib: 2017-05-18 16:44:00 2.0 ES20170616 $-75,ES20170616,ES,ES,2017-05-18 16:44:00,2362.75,2017-05-18 17:00:00,2363.5,-0.000317325999577,0.000317325999577,Open,-1.0,-75.0,5.0,-16.0
ib: 2017-05-18 16:43:43 2.0 CHF20170619 $99,CHF20170619,CHF,SF,2017-05-18 16:43:43,1.0227,2017-05-18 17:00:00,1.0223,0.000391274576934,0.000391274576934,Open,-1.0,99.0,5.0,-17.0
ib: 2017-05-18 14:00:21 2.0 LE20170831 $-40,LE20170831,LE,LC,2017-05-18 14:00:21,119.6,2017-05-18 14:05:00,119.65,-0.000417885499373,0.000417885499373,Open,-1.0,-40.0,5.0,-5.0
ib: 2017-05-18 16:43:54 2.0 HO20170630 $58,HO20170630,HO,HO,2017-05-18 16:43:54,1.5516,2017-05-18 17:00:00,1.5509,0.000451350828551,0.000451350828551,Open,-1.0,58.0,5.0,-17.0
ib: 2017-05-18 16:43:49 2.0 AUD20170619 $80,AUD20170619,AUD,AD,2017-05-18 16:43:49,0.7415,2017-05-18 17:00:00,0.7411,0.00053973822696,0.00053973822696,Open,-1.0,80.0,5.0,-17.0
ib: 2017-05-18 16:43:45 2.0 NZD20170619 $160,NZD20170619,NZD,NE,2017-05-18 16:43:45,0.6894,2017-05-18 17:00:00,0.6886,0.00116177751961,0.00116177751961,Open,-1.0,160.0,5.0,-17.0
ib: 2017-05-18 16:44:00 6.0 MXP20170619 $-240,MXP20170619,MXP,MP,2017-05-18 16:44:00,0.05284,2017-05-18 17:00:00,0.05292,-0.00151171579743,0.00151171579743,Open,-1.0,-240.0,15.0,-16.0
ib: 2017-05-18 09:30:00 2.0 HE20170717 $-720,HE20170717,HE,LH,2017-05-18 09:30:00,78.375,2017-05-18 14:05:00,79.275,-0.0113528855251,0.0113528855251,Open,-1.0,-720.0,5.0,-275.0
ib: 2017-05-18 09:30:00 2.0 GF20170831 $-2724,GF20170831,GF,FC,2017-05-18 09:30:00,146.625,2017-05-18 14:05:00,149.35,-0.0182457315032,0.0182457315032,Open,-1.0,-2724.0,5.0,-275.0
