rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-10-19 14:00:49 1.0 LE20171229 $-9,LE20171229,LE,LC,2017-10-19 14:00:49,116.175,2017-10-19 14:05:00,116.15,0.000215238915196,0.000215238915196,Open,1.0,-9.0,2.5,-5.0
ib: 2017-10-19 14:13:14 1.0 ZS20171114 $-12,ZS20171114,ZS,S,2017-10-19 14:13:14,986.75,2017-10-19 14:20:00,986.5,0.000253421186011,0.000253421186011,Open,1.0,-12.0,2.5,-7.0
ib: 2017-10-19 14:13:18 3.0 ZL20171214 $17,ZL20171214,ZL,BO,2017-10-19 14:13:18,33.82,2017-10-19 14:20:00,33.83,-0.000295595625185,0.000295595625185,Open,1.0,17.0,7.5,-7.0
ib: 2017-10-19 14:13:22 2.0 ZM20171214 $-20,ZM20171214,ZM,SM,2017-10-19 14:13:22,321.5,2017-10-19 14:20:00,321.4,0.000311138767891,0.000311138767891,Open,1.0,-20.0,5.0,-7.0
ib: 2017-10-19 14:00:47 1.0 GF20180125 $49,GF20180125,GF,FC,2017-10-19 14:00:47,151.1,2017-10-19 14:05:00,151.2,-0.000661375661376,0.000661375661376,Open,1.0,49.0,2.5,-5.0
ib: 2017-10-19 14:13:20 4.0 ZC20171214 $-50,ZC20171214,ZC,C,2017-10-19 14:13:20,349.25,2017-10-19 14:20:00,349.0,0.000716332378223,0.000716332378223,Open,1.0,-50.0,10.0,-7.0
ib: 2017-10-19 14:13:16 2.0 ZW20171214 $-50,ZW20171214,ZW,W,2017-10-19 14:13:16,433.25,2017-10-19 14:20:00,432.75,0.00115540150202,0.00115540150202,Open,1.0,-50.0,5.0,-7.0
ib: 2017-10-19 14:00:51 1.0 HE20171214 $30,HE20171214,HE,LH,2017-10-19 14:00:51,64.175,2017-10-19 14:05:00,64.25,-0.0011673151751,0.0011673151751,Open,1.0,30.0,2.5,-5.0
ib: 2017-10-19 16:44:22 2.0 NG20171128 $120,NG20171128,NG,NG,2017-10-19 16:44:22,3.092,2017-10-19 17:00:00,3.086,0.00194426441996,0.00194426441996,Open,-1.0,120.0,5.0,-16.0
ib: 2017-10-19 16:44:24 2.0 AUD20171218 $320,AUD20171218,AUD,AD,2017-10-19 16:44:24,0.7873,2017-10-19 17:00:00,0.7857,0.00203640066183,0.00203640066183,Open,-1.0,320.0,5.0,-16.0
ib: 2017-10-19 16:44:20 6.0 MXP20171218 $570,MXP20171218,MXP,MP,2017-10-19 16:44:20,0.05265,2017-10-19 17:00:00,0.05246,0.00362180709112,0.00362180709112,Open,-1.0,570.0,15.0,-16.0
