rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-09-04 12:48:02 1.0 ZT20171229 $109,ZT20171229,ZT,TU,2017-09-04 12:48:02,108.1640625,2017-09-04 13:00:00,108.109375,0.00050585344703,0.00050585344703,Open,-1.0,109.0,2.5,-12.0
ib: 2017-09-04 12:48:04 2.0 NZD20170918 $-179,NZD20170918,NZD,NE,2017-09-04 12:48:04,0.7172,2017-09-04 13:00:00,0.7163,0.00125645679185,0.00125645679185,Open,1.0,-179.0,5.0,-12.0
ib: 2017-09-04 12:48:00 2.0 CAD20170919 $-280,CAD20170919,CAD,CD,2017-09-04 12:48:00,0.80585,2017-09-04 13:00:00,0.80725,-0.00173428305977,0.00173428305977,Open,-1.0,-280.0,5.0,-12.0
ib: 2017-09-04 12:48:12 2.0 YM20170915 $-490,YM20170915,YM,YM,2017-09-04 12:48:12,21931.0,2017-09-04 13:00:00,21980.0,-0.00222929936306,0.00222929936306,Open,-1.0,-490.0,5.0,-12.0
ib: 2017-09-04 12:47:58 2.0 AUD20170918 $-400,AUD20170918,AUD,AD,2017-09-04 12:47:58,0.7948,2017-09-04 13:00:00,0.7968,-0.00251004016064,0.00251004016064,Open,-1.0,-400.0,5.0,-13.0
ib: 2017-09-04 12:48:14 2.0 ZB20171219 $-875,ZB20171219,ZB,US,2017-09-04 12:48:14,155.625,2017-09-04 13:00:00,155.1875,0.00281917035844,0.00281917035844,Open,1.0,-875.0,5.0,-12.0
ib: 2017-09-04 12:47:56 4.0 GBP20170918 $-975,GBP20170918,GBP,BP,2017-09-04 12:47:56,1.2922,2017-09-04 13:00:00,1.2961,-0.00300902708124,0.00300902708124,Open,-1.0,-975.0,10.0,-13.0
ib: 2017-09-04 12:48:08 2.0 EUR20170918 $-1074,EUR20170918,EUR,CU,2017-09-04 12:48:08,1.19185,2017-09-04 13:00:00,1.18755,0.00362090017262,0.00362090017262,Open,1.0,-1074.0,5.0,-12.0
ib: 2017-09-04 12:48:06 2.0 CHF20170918 $-1924,CHF20170918,CHF,SF,2017-09-04 12:48:06,1.045,2017-09-04 13:00:00,1.0373,0.00742311770944,0.00742311770944,Open,1.0,-1924.0,5.0,-12.0
ib: 2017-09-04 12:48:10 2.0 NIY20170907 $-1641,NIY20170907,NIY,NIY,2017-09-04 12:48:10,19510.0,2017-09-04 13:00:00,19690.0,-0.00914169629253,0.00914169629253,Open,-1.0,-1641.0,5.0,-12.0
