rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-13 02:21:00 ctwo:8674.5 csi:8674.5 IBV6,IBV6,2016-10-13 02:21:00,8674.5,2016-10-12 20:00:00,8674.5,0.0,0.0,Open,0 days 06:21:00.000000000,0.264583333333
2016-10-13 08:00:04 ctwo:198.75 csi:198.75 @OJX6,@OJX6,2016-10-13 08:00:04,198.75,2016-10-12 20:00:00,198.75,0.0,0.0,Open,0 days 12:00:04.000000000,0.500046296296
2016-10-13 00:04:54 ctwo:151.84 csi:151.86 BBZ6,BBZ6,2016-10-13 00:04:54,151.84,2016-10-12 20:00:00,151.86,-0.000131700250231,0.000131700250231,Open,0 days 04:04:54.000000000,0.170069444444
2016-10-13 00:04:48 ctwo:522.0 csi:521.75 @MWZ6,@MWZ6,2016-10-13 00:04:48,522.0,2016-10-12 20:00:00,521.75,0.000479156684236,0.000479156684236,Open,0 days 04:04:48.000000000,0.17
2016-10-13 00:04:56 ctwo:109.01563 csi:108.9609375 @TUZ6,@TUZ6,2016-10-13 00:04:56,109.01563,2016-10-12 20:00:00,108.9609375,0.000501945938195,0.000501945938195,Open,0 days 04:04:56.000000000,0.170092592593
2016-10-13 00:04:58 ctwo:98.34 csi:98.29 HTSZ6,HTSZ6,2016-10-13 00:04:58,98.34,2016-10-12 20:00:00,98.29,0.000508698748601,0.000508698748601,Open,0 days 04:04:58.000000000,0.170115740741
2016-10-13 00:04:36 ctwo:33.36 csi:33.34 @BOZ6,@BOZ6,2016-10-13 00:04:36,33.36,2016-10-12 20:00:00,33.34,0.000599880023995,0.000599880023995,Open,0 days 04:04:36.000000000,0.169861111111
2016-10-13 00:04:59 ctwo:97.78 csi:97.72 HXSZ6,HXSZ6,2016-10-13 00:04:59,97.78,2016-10-12 20:00:00,97.72,0.000613999181334,0.000613999181334,Open,0 days 04:04:59.000000000,0.170127314815
2016-10-13 00:04:36 ctwo:1.2199 csi:1.221 @BPZ6,@BPZ6,2016-10-13 00:04:36,1.2199,2016-10-12 20:00:00,1.221,-0.000900900900901,0.000900900900901,Open,0 days 04:04:36.000000000,0.169861111111
2016-10-13 00:04:38 ctwo:1.1051 csi:1.10405 @EUZ6,@EUZ6,2016-10-13 00:04:38,1.1051,2016-10-12 20:00:00,1.10405,0.000951043883882,0.000951043883882,Open,0 days 04:04:38.000000000,0.169884259259
2016-10-13 00:04:53 ctwo:946.5 csi:945.5 @SX6,@SX6,2016-10-13 00:04:53,946.5,2016-10-12 20:00:00,945.5,0.00105764145955,0.00105764145955,Open,0 days 04:04:53.000000000,0.17005787037
2016-10-13 00:04:39 ctwo:97.85 csi:97.962 @DXZ6,@DXZ6,2016-10-13 00:04:39,97.85,2016-10-12 20:00:00,97.962,-0.00114330046345,0.00114330046345,Open,0 days 04:04:39.000000000,0.169895833333
2016-10-13 00:04:48 ctwo:0.05241 csi:0.05247 @PXZ6,@PXZ6,2016-10-13 00:04:48,0.05241,2016-10-12 20:00:00,0.05247,-0.00114351057747,0.00114351057747,Open,0 days 04:04:48.000000000,0.17
2016-10-13 00:04:42 ctwo:120.86719 csi:120.703125 @FVZ6,@FVZ6,2016-10-13 00:04:42,120.86719,2016-10-12 20:00:00,120.703125,0.00135924401294,0.00135924401294,Open,0 days 04:04:42.000000000,0.169930555556
2016-10-13 02:01:37 ctwo:131.67 csi:131.49 BLZ6,BLZ6,2016-10-13 02:01:37,131.67,2016-10-12 20:00:00,131.49,0.00136892539357,0.00136892539357,Open,0 days 06:01:37.000000000,0.251122685185
2016-10-13 04:00:20 ctwo:2041.0 csi:2038.0 LRCX6,LRCX6,2016-10-13 04:00:20,2041.0,2016-10-12 20:00:00,2038.0,0.00147203140334,0.00147203140334,Open,0 days 08:00:20.000000000,0.333564814815
2016-10-13 00:04:49 ctwo:3.215 csi:3.21 QNGX6,QNGX6,2016-10-13 00:04:49,3.215,2016-10-12 20:00:00,3.21,0.00155763239875,0.00155763239875,Open,0 days 04:04:49.000000000,0.170011574074
2016-10-13 00:04:53 ctwo:1.0142 csi:1.0126 @SFZ6,@SFZ6,2016-10-13 00:04:53,1.0142,2016-10-12 20:00:00,1.0126,0.00158009085522,0.00158009085522,Open,0 days 04:04:53.000000000,0.17005787037
2016-10-13 00:04:48 ctwo:0.7039 csi:0.7051 @NEZ6,@NEZ6,2016-10-13 00:04:48,0.7039,2016-10-12 20:00:00,0.7051,-0.00170188625727,0.00170188625727,Open,0 days 04:04:48.000000000,0.17
2016-10-13 00:04:52 ctwo:475.4 csi:474.5 @RSX6,@RSX6,2016-10-13 00:04:52,475.4,2016-10-12 20:00:00,474.5,0.00189673340358,0.00189673340358,Open,0 days 04:04:52.000000000,0.170046296296
2016-10-13 00:04:57 ctwo:130.10938 csi:129.8125 @TYZ6,@TYZ6,2016-10-13 00:04:57,130.10938,2016-10-12 20:00:00,129.8125,0.00228699085219,0.00228699085219,Open,0 days 04:04:57.000000000,0.170104166667
2016-10-13 00:04:37 ctwo:0.75315 csi:0.7549 @CDZ6,@CDZ6,2016-10-13 00:04:37,0.75315,2016-10-12 20:00:00,0.7549,-0.00231818783945,0.00231818783945,Open,0 days 04:04:37.000000000,0.169872685185
2016-10-13 03:00:04 ctwo:6964.0 csi:6981.0 LFZ6,LFZ6,2016-10-13 03:00:04,6964.0,2016-10-12 20:00:00,6981.0,-0.00243518120613,0.00243518120613,Open,0 days 07:00:04.000000000,0.291712962963
2016-10-13 00:04:52 ctwo:10.155 csi:10.18 @RRX6,@RRX6,2016-10-13 00:04:52,10.155,2016-10-12 20:00:00,10.18,-0.0024557956778,0.0024557956778,Open,0 days 04:04:52.000000000,0.170046296296
2016-10-13 00:04:44 ctwo:399.5 csi:398.5 @KWZ6,@KWZ6,2016-10-13 00:04:44,399.5,2016-10-12 20:00:00,398.5,0.00250941028858,0.00250941028858,Open,0 days 04:04:44.000000000,0.169953703704
2016-10-13 02:01:47 ctwo:163.74 csi:163.3 BDZ6,BDZ6,2016-10-13 02:01:47,163.74,2016-10-12 20:00:00,163.3,0.00269442743417,0.00269442743417,Open,0 days 06:01:47.000000000,0.251238425926
2016-10-13 03:00:14 ctwo:127.51 csi:127.16 LGZ6,LGZ6,2016-10-13 03:00:14,127.51,2016-10-12 20:00:00,127.16,0.00275243787355,0.00275243787355,Open,0 days 07:00:14.000000000,0.291828703704
