trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,currency,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
111340151,100,1493921728,2017-05-01 16:44:51,1493671491,2386.75000,USD,,future,long,,1493639458,closed,2017-05-01 07:50:55,2384.75000,50,,1,1,,@ESM7,,
111340155,740,1493921728,2017-05-01 16:44:52,1493671492,3.22900,USD,,future,short,,1493639458,closed,2017-05-01 07:50:56,3.30300,10000,,1,1,,QNGM7,,
111340153,1538,1493921728,2017-05-01 16:44:52,1493671492,266.25000,USD,,future,long,,1493639458,closed,2017-05-01 07:50:56,260.10000,250,,1,1,,QHGN7,,
111340157,78,1493921727,2017-05-01 16:44:53,1493671493,125.50000,USD,,future,short,,1493639458,closed,2017-05-01 07:50:57,125.57813,1000,,1,1,,@TYM7,,
111359579,-216,1494007278,2017-05-02 14:15:18,1493748918,32.64000,USD,,future,short,,1493728222,closed,2017-05-02 08:30:20,32.28000,600,,1,1,,@BON7,,
111359583,213,1494008399,2017-05-02 16:44:18,1493757858,263.95000,USD,,future,long,,1493728234,closed,2017-05-02 08:30:31,263.10000,250,,1,1,,QHGN7,,
111359581,-113,1494008399,2017-05-02 16:44:18,1493757858,2384.50000,USD,,future,long,,1493728234,closed,2017-05-02 08:30:30,2386.75000,50,,1,1,,@ESM7,,
111359589,406,1494008399,2017-05-02 16:44:19,1493757859,125.75000,USD,,future,long,,1493728234,closed,2017-05-02 08:30:33,125.34375,1000,,1,1,,@TYM7,,
111359587,-270,1494008399,2017-05-02 16:44:19,1493757859,3.18300,USD,,future,long,,1493728234,closed,2017-05-02 08:30:32,3.21000,10000,,1,1,,QNGM7,,
111380521,-90,1494029971,2017-05-03 14:15:43,1493835343,32.57000,USD,,future,short,,1493815232,closed,2017-05-03 08:40:30,32.42000,600,,1,1,,@BON7,,
111380553,-13,1494029971,2017-05-03 16:45:43,1493844343,2382.50000,USD,,future,short,,1493815256,closed,2017-05-03 08:40:53,2382.25000,50,,1,1,,@ESM7,,
111380557,-270,1494029971,2017-05-03 16:45:45,1493844345,3.22300,USD,,future,short,,1493815256,closed,2017-05-03 08:40:54,3.19600,10000,,1,1,,QNGM7,,
111380555,1000,1494029971,2017-05-03 16:45:45,1493844345,251.80000,USD,,future,short,,1493815256,closed,2017-05-03 08:40:53,255.80000,250,,1,1,,QHGN7,,
111380559,203,1494029971,2017-05-03 16:45:46,1493844346,125.45313,USD,,future,short,,1493815256,closed,2017-05-03 08:40:54,125.65625,1000,,1,1,,@TYM7,,
111404591,18,1494106995,2017-05-04 14:15:25,1493921725,32.53000,USD,,future,long,,1493901530,closed,2017-05-04 08:38:48,32.50000,600,,1,1,,@BON7,,
111404636,-100,1494106995,2017-05-04 16:46:09,1493930769,2386.50000,USD,,future,long,,1493901559,closed,2017-05-04 08:39:16,2388.50000,50,,1,1,,@ESM7,,
111404638,200,1494106995,2017-05-04 16:46:10,1493930770,251.50000,USD,,future,long,,1493901559,closed,2017-05-04 08:39:16,250.70000,250,,1,1,,QHGN7,,
111404642,-31,1494106995,2017-05-04 16:46:11,1493930771,125.17188,USD,,future,short,,1493901559,closed,2017-05-04 08:39:18,125.14063,1000,,1,1,,@TYM7,,
111404640,-410,1494106995,2017-05-04 16:46:11,1493930771,3.20000,USD,,future,long,,1493901559,closed,2017-05-04 08:39:17,3.24100,10000,,1,1,,QNGM7,,
111425874,12,1494106995,2017-05-05 08:30:11,1493987411,32.69000,USD,,future,short,,1493984568,closed,2017-05-05 07:42:45,32.71000,600,,1,1,,@BON7,,
111425898,38,1494106995,2017-05-05 08:30:12,1493987412,2387.25000,USD,,future,long,,1493984591,closed,2017-05-05 07:43:07,2386.50000,50,,1,1,,@ESM7,,
111425900,138,1494106995,2017-05-05 08:30:13,1493987413,251.20000,USD,,future,short,,1493984591,closed,2017-05-05 07:43:08,251.75000,250,,1,1,,QHGN7,,
111425904,141,1494106995,2017-05-05 08:30:14,1493987414,124.96875,USD,,future,short,,1493984591,closed,2017-05-05 07:43:09,125.10938,1000,,1,1,,@TYM7,,
111426435,162,1494267366,2017-05-05 14:19:58,1494008398,32.95000,USD,,future,long,,1493987416,closed,2017-05-05 08:30:12,32.68000,600,,1,1,,@BON7,,
111426438,-563,1494276490,2017-05-05 16:49:50,1494017390,2398.25000,USD,,future,short,,1493987416,closed,2017-05-05 08:30:12,2387.00000,50,,1,1,,@ESM7,,
111425902,610,1494276490,2017-05-05 16:49:51,1494017391,3.27200,USD,,future,long,,1493984591,closed,2017-05-05 07:43:09,3.21100,10000,,1,1,,QNGM7,,
111426441,675,1494276490,2017-05-05 16:49:51,1494017391,253.80000,USD,,future,long,,1493987416,closed,2017-05-05 08:30:13,251.10000,250,,1,1,,QHGN7,,
111426444,297,1494276490,2017-05-05 16:49:52,1494017392,125.25000,USD,,future,long,,1493987416,closed,2017-05-05 08:30:14,124.95313,1000,,1,1,,@TYM7,,
111457823,-18,1494526562,2017-05-08 14:16:04,1494267364,32.95000,USD,,future,short,,1494253702,closed,2017-05-08 10:28:20,32.92000,600,,1,1,,@BON7,,
111457831,-138,1494535523,2017-05-08 16:48:07,1494276487,2395.00000,USD,,future,short,,1494253714,closed,2017-05-08 10:28:30,2392.25000,50,,1,1,,@ESM7,,
111457833,-113,1494535523,2017-05-08 16:48:08,1494276488,249.20000,USD,,future,short,,1494253714,closed,2017-05-08 10:28:31,248.75000,250,,1,1,,QHGN7,,
111457837,125,1494535523,2017-05-08 16:48:08,1494276488,124.96875,USD,,future,short,,1494253714,closed,2017-05-08 10:28:32,125.09375,1000,,1,1,,@TYM7,,
111457835,-30,1494535523,2017-05-08 16:48:08,1494276488,3.17800,USD,,future,short,,1494253714,closed,2017-05-08 10:28:32,3.17500,10000,,1,1,,QNGM7,,
111478977,-90,1494612004,2017-05-09 14:16:02,1494353762,32.90000,USD,,future,long,,1494346336,closed,2017-05-09 12:12:14,33.05000,600,,1,1,,@BON7,,
111479040,-250,1494621885,2017-05-09 16:46:14,1494362774,2392.75000,USD,,future,long,,1494346365,closed,2017-05-09 12:12:42,2397.75000,50,,1,1,,@ESM7,,
111479044,-170,1494621885,2017-05-09 16:46:15,1494362775,3.21600,USD,,future,long,,1494346365,closed,2017-05-09 12:12:43,3.23300,10000,,1,1,,QNGM7,,
111479042,-100,1494621885,2017-05-09 16:46:15,1494362775,249.75000,USD,,future,long,,1494346365,closed,2017-05-09 12:12:43,250.15000,250,,1,1,,QHGN7,,
111479046,-125,1494621885,2017-05-09 16:46:16,1494362776,124.90625,USD,,future,short,,1494346365,closed,2017-05-09 12:12:44,124.78125,1000,,1,1,,@TYM7,,
111515731,246,1494634165,2017-05-10 14:15:45,1494440145,32.31000,USD,,future,short,,1494423206,closed,2017-05-10 09:33:24,32.72000,600,,1,1,,@BON7,,
111515744,-213,1494634165,2017-05-10 16:45:08,1494449108,2395.75000,USD,,future,short,,1494423216,closed,2017-05-10 09:33:32,2391.50000,50,,1,1,,@ESM7,,
111515746,-100,1494634165,2017-05-10 16:45:09,1494449109,249.40000,USD,,future,long,,1494423216,closed,2017-05-10 09:33:33,249.80000,250,,1,1,,QHGN7,,
111515748,170,1494634165,2017-05-10 16:45:10,1494449110,3.28300,USD,,future,long,,1494423216,closed,2017-05-10 09:33:33,3.26600,10000,,1,1,,QNGM7,,
111515750,234,1494634165,2017-05-10 16:45:10,1494449110,124.85938,USD,,future,short,,1494423216,closed,2017-05-10 09:33:34,125.09375,1000,,1,1,,@TYM7,,
111544493,-18,1494634165,2017-05-11 14:16:00,1494526560,32.48000,USD,,future,long,,1494512341,closed,2017-05-11 10:18:59,32.51000,600,,1,1,,@BON7,,
111544572,425,1494634165,2017-05-11 16:45:20,1494535520,2390.75000,USD,,future,long,,1494512375,closed,2017-05-11 10:19:32,2382.25000,50,,1,1,,@ESM7,,
111544574,88,1494634165,2017-05-11 16:45:21,1494535521,250.75000,USD,,future,short,,1494512375,closed,2017-05-11 10:19:32,251.10000,250,,1,1,,QHGN7,,
111544576,300,1494634165,2017-05-11 16:45:21,1494535521,3.36500,USD,,future,long,,1494512375,closed,2017-05-11 10:19:33,3.33500,10000,,1,1,,QNGM7,,
111544578,63,1494634165,2017-05-11 16:45:22,1494535522,124.96875,USD,,future,long,,1494512375,closed,2017-05-11 10:19:33,124.90625,1000,,1,1,,@TYM7,,
111567375,-330,1494871229,2017-05-12 14:16:06,1494612966,32.84000,USD,,future,short,,1494588942,closed,2017-05-12 07:35:40,32.29000,600,,1,1,,@BON7,,
111567377,-50,1494872259,2017-05-12 16:44:42,1494621882,2388.25000,USD,,future,short,,1494588952,closed,2017-05-12 07:35:48,2387.25000,50,,1,1,,@ESM7,,
111567387,480,1494872259,2017-05-12 16:44:43,1494621883,3.48900,USD,,future,long,,1494588952,closed,2017-05-12 07:35:49,3.44100,10000,,1,1,,QNGN7,,
111567385,-338,1494872259,2017-05-12 16:44:43,1494621883,252.65000,USD,,future,short,,1494588952,closed,2017-05-12 07:35:48,251.30000,250,,1,1,,QHGN7,,
111567389,469,1494872259,2017-05-12 16:44:44,1494621884,125.54688,USD,,future,long,,1494588953,closed,2017-05-12 07:35:50,125.07813,1000,,1,1,,@TYM7,,
111597879,-18,1495131422,2017-05-15 14:17:37,1494872257,33.07000,USD,,future,long,,1494854594,closed,2017-05-15 09:23:12,33.10000,600,,1,1,,@BON7,,
111597945,350,1495140210,2017-05-15 16:45:17,1494881117,2399.25000,USD,,future,long,,1494854630,closed,2017-05-15 09:23:46,2392.25000,50,,1,1,,@ESM7,,
111597947,75,1495140210,2017-05-15 16:45:18,1494881118,254.05000,USD,,future,short,,1494854630,closed,2017-05-15 09:23:47,254.35000,250,,1,1,,QHGN7,,
111597951,47,1495140210,2017-05-15 16:45:19,1494881119,125.42188,USD,,future,short,,1494854630,closed,2017-05-15 09:23:48,125.46875,1000,,1,1,,@TYM7,,
111597949,-150,1495140210,2017-05-15 16:45:19,1494881119,3.43900,USD,,future,short,,1494854630,closed,2017-05-15 09:23:48,3.42400,10000,,1,1,,QNGN7,,
111614498,125,1495226674,2017-05-16 16:45:46,1494967546,2397.75000,USD,,future,short,,1494934166,closed,2017-05-16 07:29:22,2400.25000,50,,1,1,,@ESM7,,
111614494,-132,1495226674,2017-05-17 07:51:01,1495021861,33.27000,USD,,future,short,,1494934157,closed,2017-05-16 07:29:14,33.05000,600,,1,1,,@BON7,,
111628275,-525,1495226674,2017-05-17 07:51:04,1495021864,2387.00000,USD,,future,long,,1494967548,closed,2017-05-16 16:45:46,2397.50000,50,,1,1,,@ESM7,,
111614504,-406,1495226674,2017-05-17 07:51:05,1495021865,125.81250,USD,,future,short,,1494934166,closed,2017-05-16 07:29:24,125.40625,1000,,1,1,,@TYM7,,
111636507,-420,1495335341,2017-05-18 07:04:14,1495105454,32.56000,USD,,future,long,,1495021870,closed,2017-05-17 07:51:04,33.26000,600,,1,1,,@BON7,,
111614500,-1000,1495335341,2017-05-18 07:04:16,1495105456,249.10000,USD,,future,long,,1494934166,closed,2017-05-16 07:29:23,253.10000,250,,1,1,,QHGN7,,
111614502,-1260,1495335341,2017-05-18 07:04:17,1495105457,3.29700,USD,,future,long,,1494934166,closed,2017-05-16 07:29:24,3.42300,10000,,1,1,,QNGN7,,
111660840,-1038,1495335341,2017-05-18 16:43:27,1495140207,253.25000,USD,,future,short,,1495105459,closed,2017-05-18 07:04:17,249.10000,250,,1,1,,QHGN7,,
111636514,500,1495335341,2017-05-18 16:43:28,1495140208,126.29688,USD,,future,long,,1495021870,closed,2017-05-17 07:51:08,125.79688,1000,,1,1,,@TYM7,,
111660837,30,1495335341,2017-05-19 08:16:29,1495196189,32.51000,USD,,future,short,,1495105459,closed,2017-05-18 07:04:16,32.56000,600,,1,1,,@BON7,,
111636510,875,1495335341,2017-05-19 08:16:30,1495196190,2369.50000,USD,,future,short,,1495021870,closed,2017-05-17 07:51:05,2387.00000,50,,1,1,,@ESM7,,
111675191,638,1495335341,2017-05-19 08:16:31,1495196191,255.75000,USD,,future,long,,1495140210,closed,2017-05-18 16:43:28,253.20000,250,,1,1,,QHGN7,,
111681649,294,1495476023,2017-05-19 14:17:22,1495217842,32.99000,USD,,future,long,,1495196193,closed,2017-05-19 08:16:30,32.50000,600,,1,1,,@BON7,,
111681660,625,1495485845,2017-05-19 16:44:31,1495226671,2381.75000,USD,,future,long,,1495196193,closed,2017-05-19 08:16:31,2369.25000,50,,1,1,,@ESM7,,
111681663,-800,1495485845,2017-05-19 16:44:32,1495226672,258.95000,USD,,future,short,,1495196193,closed,2017-05-19 08:16:31,255.75000,250,,1,1,,QHGN7,,
111691500,24,1495735166,2017-05-22 14:17:33,1495477053,32.95000,USD,,future,short,,1495217846,closed,2017-05-19 14:17:24,32.99000,600,,1,1,,@BON7,,
111695108,-600,1495736318,2017-05-22 16:44:00,1495485840,2393.75000,USD,,future,short,,1495226674,closed,2017-05-19 16:44:31,2381.75000,50,,1,1,,@ESM7,,
111660843,-1220,1495736318,2017-05-22 16:44:03,1495485843,3.41900,USD,,future,short,,1495105459,closed,2017-05-18 07:04:17,3.29700,10000,,1,1,,QNGN7,,
111719046,-930,1495822692,2017-05-23 16:43:50,1495572230,3.32500,USD,,future,long,,1495485845,closed,2017-05-22 16:44:04,3.41800,10000,,1,1,,QNGN7,,
111715650,-372,1495844327,2017-05-24 14:18:47,1495649927,32.32000,USD,,future,long,,1495477056,closed,2017-05-22 14:17:34,32.94000,600,,1,1,,@BON7,,
111675194,125,1495961974,2017-05-25 16:44:18,1495745058,126.17188,USD,,future,short,,1495140210,closed,2017-05-18 16:43:29,126.29688,1000,,1,1,,@TYM7,,
111754102,438,1496076120,2017-05-26 14:18:09,1495822689,31.59000,USD,,future,short,,1495649929,closed,2017-05-24 14:18:48,32.32000,600,,1,1,,@BON7,,
111739444,270,1496090266,2017-05-26 16:44:47,1495831487,3.29800,USD,,future,short,,1495572233,closed,2017-05-23 16:43:51,3.32500,10000,,1,1,,QNGN7,,
111779511,31,1496090266,2017-05-26 16:44:49,1495831489,126.18750,USD,,future,long,,1495745061,closed,2017-05-25 16:44:19,126.15625,1000,,1,1,,@TYM7,,
111719043,1063,1496275760,2017-05-29 12:41:58,1496076118,2414.75000,USD,,future,long,,1495485845,closed,2017-05-22 16:44:01,2393.50000,50,,1,1,,@ESM7,,
111799656,-94,1496275760,2017-05-29 12:41:59,1496076119,126.28125,USD,,future,short,,1495831491,closed,2017-05-26 16:44:49,126.18750,1000,,1,1,,@TYM7,,
111695111,-450,1496275760,2017-05-29 16:37:43,1496090263,257.00000,USD,,future,long,,1495226674,closed,2017-05-19 16:44:32,258.80000,250,,1,1,,QHGN7,,
111799653,-870,1496275760,2017-05-29 16:37:44,1496090264,3.21000,USD,,future,long,,1495831491,closed,2017-05-26 16:44:48,3.29700,10000,,1,1,,QNGN7,,
111797105,-114,1496427187,2017-05-30 14:19:23,1496168363,31.39000,USD,,future,long,,1495822692,closed,2017-05-26 14:18:10,31.58000,600,,1,1,,@BON7,,
111820592,0,1496427187,2017-05-30 16:44:40,1496177080,257.00000,USD,,future,short,,1496090266,closed,2017-05-29 16:37:43,257.00000,250,,1,1,,QHGN7,,
111837850,31,1496495724,2017-05-31 14:00:20,1496253620,126.50000,USD,,future,long,,1496177083,closed,2017-05-30 16:44:41,126.46875,1000,,1,1,,@TYM7,,
111835729,42,1496495724,2017-05-31 14:18:44,1496254724,31.32000,USD,,future,short,,1496168366,closed,2017-05-30 14:19:24,31.39000,600,,1,1,,@BON7,,
111816075,13,1496495724,2017-05-31 16:45:11,1496263511,2414.50000,USD,,future,short,,1496076120,closed,2017-05-29 12:41:59,2414.75000,50,,1,1,,@ESM7,,
111820595,1310,1496495724,2017-05-31 16:45:13,1496263513,3.07900,USD,,future,short,,1496090266,closed,2017-05-29 16:37:44,3.21000,10000,,1,1,,QNGN7,,
111856280,-168,1496495724,2017-06-02 14:13:05,1496427185,31.03000,USD,,future,long,,1496254727,closed,2017-05-31 14:18:45,31.31000,600,,1,1,,@BON7,,
111837848,113,1496686482,2017-06-02 16:45:10,1496436310,257.40000,USD,,future,long,,1496177083,closed,2017-05-30 16:44:41,256.95000,250,,1,1,,QHGN7,,
111859412,-710,1496686482,2017-06-02 16:45:11,1496436311,3.00700,USD,,future,long,,1496263515,closed,2017-05-31 16:45:13,3.07800,10000,,1,1,,QNGN7,,
111859414,-422,1496686482,2017-06-02 16:45:12,1496436312,126.64063,USD,,future,short,,1496263515,closed,2017-05-31 16:45:13,126.21875,1000,,1,1,,@TYU7,,
111859409,1050,1496954744,2017-06-05 16:46:27,1496695587,2435.25000,USD,,future,long,,1496263515,closed,2017-05-31 16:45:12,2414.25000,50,,1,1,,@ESM7,,
111901337,-500,1497032074,2017-06-06 16:45:13,1496781913,3.05700,USD,,future,short,,1496436314,closed,2017-06-02 16:45:11,3.00700,10000,,1,1,,QNGN7,,
111921331,163,1497053153,2017-06-07 16:46:45,1496868405,2432.00000,USD,,future,short,,1496695589,closed,2017-06-05 16:46:27,2435.25000,50,,1,1,,@ESM7,,
111901334,475,1497053153,2017-06-07 16:46:46,1496868406,255.50000,USD,,future,short,,1496436314,closed,2017-06-02 16:45:11,257.40000,250,,1,1,,QHGN7,,
111941216,-390,1497053153,2017-06-07 16:46:47,1496868407,3.01700,USD,,future,long,,1496781916,closed,2017-06-06 16:45:14,3.05600,10000,,1,1,,QNGN7,,
111960959,1488,1497150522,2017-06-08 16:45:41,1496954741,261.40000,USD,,future,long,,1496868409,closed,2017-06-07 16:46:46,255.45000,250,,1,1,,QHGN7,,
111960962,-220,1497150522,2017-06-08 16:45:42,1496954742,3.03900,USD,,future,short,,1496868409,closed,2017-06-07 16:46:47,3.01700,10000,,1,1,,QNGN7,,
