rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-09 16:46:34 1.0 ZT20170929 $-46,ZT20170929,ZT,TU,2017-08-09 16:46:34,108.1796875,2017-08-09 17:00:00,108.203125,-0.000216606498195,0.000216606498195,Open,-1.0,-46.0,2.5,-14.0
ib: 2017-08-09 14:13:07 4.0 ZL20171214 $23,ZL20171214,ZL,BO,2017-08-09 14:13:07,34.54,2017-08-09 14:20:00,34.53,0.000289603243556,0.000289603243556,Open,-1.0,23.0,10.0,-7.0
ib: 2017-08-09 16:47:31 2.0 HO20170831 $41,HO20170831,HO,HO,2017-08-09 16:47:31,1.6538,2017-08-09 17:00:00,1.6533,0.000302425452126,0.000302425452126,Open,-1.0,41.0,5.0,-13.0
ib: 2017-08-09 16:46:54 2.0 YM20170915 $80,YM20170915,YM,YM,2017-08-09 16:46:54,22026.0,2017-08-09 17:00:00,22018.0,0.000363339086202,0.000363339086202,Open,-1.0,80.0,5.0,-14.0
ib: 2017-08-09 16:46:48 8.0 ZF20170929 $375,ZF20170929,ZF,FV,2017-08-09 16:46:48,118.3046875,2017-08-09 17:00:00,118.3515625,-0.000396065746914,0.000396065746914,Open,1.0,375.0,20.0,-14.0
ib: 2017-08-09 14:00:01 2.0 HE20171013 $39,HE20171013,HE,LH,2017-08-09 14:00:01,68.3,2017-08-09 14:05:00,68.25,0.000732600732601,0.000732600732601,Open,-1.0,39.0,5.0,-5.0
ib: 2017-08-09 16:46:50 2.0 NIY20170907 $-136,NIY20170907,NIY,NIY,2017-08-09 16:46:50,19770.0,2017-08-09 17:00:00,19755.0,0.000759301442673,0.000759301442673,Open,1.0,-136.0,5.0,-14.0
ib: 2017-08-09 14:00:03 2.0 LE20171031 $-80,LE20171031,LE,LC,2017-08-09 14:00:03,108.15,2017-08-09 14:05:00,108.05,0.000925497454882,0.000925497454882,Open,1.0,-80.0,5.0,-5.0
ib: 2017-08-09 16:46:52 8.0 MXP20170918 $240,MXP20170918,MXP,MP,2017-08-09 16:46:52,0.05535,2017-08-09 17:00:00,0.05529,0.00108518719479,0.00108518719479,Open,-1.0,240.0,20.0,-14.0
ib: 2017-08-09 16:46:31 2.0 EMD20170915 $-419,EMD20170915,EMD,EMD,2017-08-09 16:46:31,1736.5,2017-08-09 17:00:00,1734.4,0.00121079335793,0.00121079335793,Open,1.0,-419.0,5.0,-14.0
ib: 2017-08-09 14:13:11 2.0 ZS20171114 $125,ZS20171114,ZS,S,2017-08-09 14:13:11,974.5,2017-08-09 14:20:00,973.25,0.00128435653737,0.00128435653737,Open,-1.0,125.0,5.0,-7.0
ib: 2017-08-09 16:46:44 2.0 NG20170829 $-80,NG20170829,NG,NG,2017-08-09 16:46:44,2.879,2017-08-09 17:00:00,2.883,-0.0013874436351,0.0013874436351,Open,-1.0,-80.0,5.0,-14.0
ib: 2017-08-09 16:46:42 2.0 JPY20170918 $-425,JPY20170918,JPY,JY,2017-08-09 16:46:42,0.91025,2017-08-09 17:00:00,0.91195,-0.00186413728823,0.00186413728823,Open,-1.0,-425.0,5.0,-14.0
ib: 2017-08-09 14:13:09 4.0 ZC20171214 $-150,ZC20171214,ZC,C,2017-08-09 14:13:09,385.5,2017-08-09 14:20:00,386.25,-0.00194174757282,0.00194174757282,Open,-1.0,-150.0,10.0,-7.0
ib: 2017-08-09 16:46:40 2.0 PL20171027 $239,PL20171027,PL,PL,2017-08-09 16:46:40,978.5,2017-08-09 17:00:00,976.1,0.00245876447085,0.00245876447085,Open,-1.0,239.0,5.0,-14.0
ib: 2017-08-09 16:46:36 2.0 GC20171227 $780,GC20171227,GC,GC,2017-08-09 16:46:36,1283.2,2017-08-09 17:00:00,1279.3,0.0030485421715,0.0030485421715,Open,-1.0,780.0,5.0,-14.0
ib: 2017-08-09 16:46:46 2.0 SI20170927 $620,SI20170927,SI,SI,2017-08-09 16:46:46,1692.5,2017-08-09 17:00:00,1686.3,0.0036766886082,0.0036766886082,Open,-1.0,620.0,5.0,-14.0
