rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-01-13 16:45:28 10 ZT20170331 $-312,ZT20170331,ZT,TU,2017-01-13 16:45:28,108.328125,2017-01-13 17:00:00,108.34375,-0.000144216902221,0.000144216902221,Open,-1.0,-312.0,25.0,-15.0
ib: 2017-01-13 14:04:04 1 LE20170428 $-9,LE20170428,LE,LC,2017-01-13 14:04:04,117.9,2017-01-13 14:05:00,117.925,-0.000211999152003,0.000211999152003,Open,-1.0,-9.0,2.5,-1.0
ib: 2017-01-13 16:45:32 2 GBP20170313 $62,GBP20170313,GBP,BP,2017-01-13 16:45:32,1.2205,2017-01-13 17:00:00,1.22,0.000409836065574,0.000409836065574,Open,-1.0,62.0,5.0,-15.0
ib: 2017-01-13 16:45:20 2 NIY20170309 $87,NIY20170309,NIY,NIY,2017-01-13 16:45:20,19290.0,2017-01-13 17:00:00,19300.0,-0.000518134715026,0.000518134715026,Open,1.0,87.0,5.0,-15.0
ib: 2017-01-13 16:45:22 2 ES20170317 $-125,ES20170317,ES,ES,2017-01-13 16:45:22,2271.25,2017-01-13 17:00:00,2272.5,-0.000550055005501,0.000550055005501,Open,-1.0,-125.0,5.0,-15.0
ib: 2017-01-13 14:12:36 2 ZM20170314 $-39,ZM20170314,ZM,SM,2017-01-13 14:12:36,333.7,2017-01-13 14:20:00,333.9,-0.000598981731057,0.000598981731057,Open,-1.0,-39.0,5.0,-8.0
ib: 2017-01-13 16:45:30 5 ZF20170331 $390,ZF20170331,ZF,FV,2017-01-13 16:45:30,117.765625,2017-01-13 17:00:00,117.84375,-0.000662954123575,0.000662954123575,Open,1.0,390.0,12.5,-15.0
ib: 2017-01-13 16:45:24 6 MXP20170313 $149,MXP20170313,MXP,MP,2017-01-13 16:45:24,0.04613,2017-01-13 17:00:00,0.04608,0.00108506944444,0.00108506944444,Open,-1.0,149.0,15.0,-15.0
ib: 2017-01-13 16:45:36 2 GC20170224 $-259,GC20170224,GC,GC,2017-01-13 16:45:36,1197.5,2017-01-13 17:00:00,1196.2,0.00108677478682,0.00108677478682,Open,1.0,-259.0,5.0,-15.0
ib: 2017-01-13 14:03:58 2 GF20170330 $-150,GF20170330,GF,FC,2017-01-13 14:03:58,129.15,2017-01-13 14:05:00,129.3,-0.00116009280742,0.00116009280742,Open,-1.0,-150.0,5.0,-2.0
ib: 2017-01-13 14:12:37 4 ZW20170314 $100,ZW20170314,ZW,W,2017-01-13 14:12:37,425.5,2017-01-13 14:20:00,426.0,-0.00117370892019,0.00117370892019,Open,1.0,100.0,10.0,-8.0
ib: 2017-01-13 14:12:33 2 ZS20170314 $124,ZS20170314,ZS,S,2017-01-13 14:12:33,1047.5,2017-01-13 14:20:00,1046.25,0.00119474313023,0.00119474313023,Open,-1.0,124.0,5.0,-8.0
ib: 2017-01-13 14:12:39 1 ZC20170314 $-25,ZC20170314,ZC,C,2017-01-13 14:12:39,358.0,2017-01-13 14:20:00,358.5,-0.00139470013947,0.00139470013947,Open,-1.0,-25.0,2.5,-8.0
ib: 2017-01-13 16:45:38 2 ZB20170322 $562,ZB20170322,ZB,US,2017-01-13 16:45:38,152.0,2017-01-13 17:00:00,152.28125,-0.00184691155346,0.00184691155346,Open,1.0,562.0,5.0,-15.0
ib: 2017-01-13 16:45:38 2 HO20170228 $378,HO20170228,HO,HO,2017-01-13 16:45:38,1.6666,2017-01-13 17:00:00,1.6621,0.00270741832621,0.00270741832621,Open,-1.0,378.0,5.0,-15.0
ib: 2017-01-13 16:45:40 2 CL20170221 $299,CL20170221,CL,CL,2017-01-13 16:45:40,53.3,2017-01-13 17:00:00,53.15,0.00282220131703,0.00282220131703,Open,-1.0,299.0,5.0,-15.0
ib: 2017-01-13 14:04:02 1 HE20170417 $-89,HE20170417,HE,LH,2017-01-13 14:04:02,69.4,2017-01-13 14:05:00,69.625,-0.0032315978456,0.0032315978456,Open,-1.0,-89.0,2.5,-1.0
ib: 2017-01-13 16:45:26 2 HG20170329 $900,HG20170329,HG,HG,2017-01-13 16:45:26,270.8,2017-01-13 17:00:00,269.0,0.00669144981413,0.00669144981413,Open,-1.0,900.0,5.0,-15.0
