rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-02-17 16:48:36 2.0 NIY20170309 $0,NIY20170309,NIY,NIY,2017-02-17 16:48:36,19130.0,2017-02-17 17:00:00,19130.0,0.0,0.0,Open,-1.0,0.0,5.0,-12.0
ib: 2017-02-17 14:18:54 6.0 ZC20170512 $0,ZC20170512,ZC,C,2017-02-17 14:18:54,375.5,2017-02-17 14:20:00,375.5,0.0,0.0,Open,-1.0,0.0,15.0,-2.0
ib: 2017-02-17 16:48:50 10.0 ZT20170331 $-312,ZT20170331,ZT,TU,2017-02-17 16:48:50,108.453125,2017-02-17 17:00:00,108.4375,0.00014409221902,0.00014409221902,Open,1.0,-312.0,25.0,-12.0
ib: 2017-02-17 16:49:00 5.0 MXP20170313 $-24,MXP20170313,MXP,MP,2017-02-17 16:49:00,0.04877,2017-02-17 17:00:00,0.04878,-0.00020500205002,0.00020500205002,Open,-1.0,-24.0,12.5,-11.0
ib: 2017-02-17 16:48:54 6.0 ZF20170331 $-187,ZF20170331,ZF,FV,2017-02-17 16:48:54,117.953125,2017-02-17 17:00:00,117.921875,0.000265005962634,0.000265005962634,Open,1.0,-187.0,15.0,-12.0
ib: 2017-02-17 16:49:04 1.0 HG20170526 $25,HG20170526,HG,HG,2017-02-17 16:49:04,272.1,2017-02-17 17:00:00,272.0,0.000367647058824,0.000367647058824,Open,-1.0,25.0,2.5,-11.0
ib: 2017-02-17 16:48:52 2.0 CHF20170313 $99,CHF20170313,CHF,SF,2017-02-17 16:48:52,0.9982,2017-02-17 17:00:00,0.9978,0.000400881940269,0.000400881940269,Open,-1.0,99.0,5.0,-12.0
ib: 2017-02-17 14:02:15 2.0 LE20170428 $-39,LE20170428,LE,LC,2017-02-17 14:02:15,114.875,2017-02-17 14:05:00,114.925,-0.000435066347618,0.000435066347618,Open,-1.0,-39.0,5.0,-3.0
ib: 2017-02-17 16:49:10 2.0 ZN20170322 $-125,ZN20170322,ZN,TY,2017-02-17 16:49:10,124.765625,2017-02-17 17:00:00,124.703125,0.000501190327027,0.000501190327027,Open,1.0,-125.0,5.0,-11.0
ib: 2017-02-17 14:18:56 4.0 ZL20170512 $48,ZL20170512,ZL,BO,2017-02-17 14:18:56,33.18,2017-02-17 14:20:00,33.16,0.000603136308806,0.000603136308806,Open,-1.0,48.0,10.0,-2.0
ib: 2017-02-17 16:48:41 2.0 EUR20170313 $162,EUR20170313,EUR,CU,2017-02-17 16:48:41,1.0621,2017-02-17 17:00:00,1.06145,0.000612369871402,0.000612369871402,Open,-1.0,162.0,5.0,-12.0
ib: 2017-02-17 16:48:58 2.0 CAD20170314 $100,CAD20170314,CAD,CD,2017-02-17 16:48:58,0.76375,2017-02-17 17:00:00,0.76325,0.000655093350803,0.000655093350803,Open,-1.0,100.0,5.0,-12.0
ib: 2017-02-17 16:49:43 2.0 JPY20170313 $-150,JPY20170313,JPY,JY,2017-02-17 16:49:43,0.88655,2017-02-17 17:00:00,0.88595,0.000677239121847,0.000677239121847,Open,1.0,-150.0,5.0,-11.0
ib: 2017-02-17 16:50:00 2.0 PL20170426 $-89,PL20170426,PL,PL,2017-02-17 16:50:00,1006.9,2017-02-17 17:00:00,1006.0,0.000894632206759,0.000894632206759,Open,1.0,-89.0,5.0,-10.0
ib: 2017-02-17 16:48:34 2.0 AUD20170313 $160,AUD20170313,AUD,AD,2017-02-17 16:48:34,0.7663,2017-02-17 17:00:00,0.7655,0.00104506858263,0.00104506858263,Open,-1.0,160.0,5.0,-12.0
ib: 2017-02-17 16:49:12 2.0 CL20170321 $-120,CL20170321,CL,CL,2017-02-17 16:49:12,53.72,2017-02-17 17:00:00,53.78,-0.00111565637784,0.00111565637784,Open,-1.0,-120.0,5.0,-11.0
ib: 2017-02-17 14:19:00 2.0 ZM20170512 $80,ZM20170512,ZM,SM,2017-02-17 14:19:00,344.3,2017-02-17 14:20:00,343.9,0.00116312881652,0.00116312881652,Open,-1.0,80.0,5.0,-1.0
ib: 2017-02-17 16:48:46 2.0 NG20170329 $80,NG20170329,NG,NG,2017-02-17 16:48:46,2.955,2017-02-17 17:00:00,2.951,0.00135547272111,0.00135547272111,Open,-1.0,80.0,5.0,-12.0
ib: 2017-02-17 14:18:58 2.0 ZS20170512 $150,ZS20170512,ZS,S,2017-02-17 14:18:58,1044.75,2017-02-17 14:20:00,1043.25,0.00143781452193,0.00143781452193,Open,-1.0,150.0,5.0,-2.0
ib: 2017-02-17 16:49:06 2.0 ZB20170322 $-500,ZB20170322,ZB,US,2017-02-17 16:49:06,151.5,2017-02-17 17:00:00,151.25,0.00165289256198,0.00165289256198,Open,1.0,-500.0,5.0,-11.0
ib: 2017-02-17 14:02:13 2.0 HE20170417 $-100,HE20170417,HE,LH,2017-02-17 14:02:13,70.65,2017-02-17 14:05:00,70.775,-0.00176616036736,0.00176616036736,Open,-1.0,-100.0,5.0,-3.0
ib: 2017-02-17 16:50:21 2.0 RB20170331 $-294,RB20170331,RB,RB,2017-02-17 16:50:21,1.7389,2017-02-17 17:00:00,1.7424,-0.00200872359963,0.00200872359963,Open,-1.0,-294.0,5.0,-10.0
ib: 2017-02-17 16:48:48 2.0 GC20170426 $539,GC20170426,GC,GC,2017-02-17 16:48:48,1236.4,2017-02-17 17:00:00,1239.1,-0.00217900088774,0.00217900088774,Open,1.0,539.0,5.0,-12.0
ib: 2017-02-17 16:48:56 2.0 HO20170228 $-848,HO20170228,HO,HO,2017-02-17 16:48:56,1.6365,2017-02-17 17:00:00,1.6466,-0.00613385157294,0.00613385157294,Open,-1.0,-848.0,5.0,-12.0
ib: 2017-02-17 16:48:45 2.0 SI20170329 $1179,SI20170329,SI,SI,2017-02-17 16:48:45,1798.5,2017-02-17 17:00:00,1810.3,-0.00651825664255,0.00651825664255,Open,1.0,1179.0,5.0,-12.0
