rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-09-01 16:49:38 8.0 ZT20171229 $0,ZT20171229,ZT,TU,2017-09-01 16:49:38,108.109375,2017-09-01 17:00:00,108.109375,0.0,0.0,Open,-1.0,0.0,20.0,-11.0
ib: 2017-09-01 16:49:52 2.0 NQ20170915 $0,NQ20170915,NQ,NQ,2017-09-01 16:49:52,5988.25,2017-09-01 17:00:00,5988.25,0.0,0.0,Open,-1.0,0.0,5.0,-11.0
ib: 2017-09-01 16:49:34 8.0 ZF20171229 $-250,ZF20171229,ZF,FV,2017-09-01 16:49:34,118.3359375,2017-09-01 17:00:00,118.3671875,-0.000264008976305,0.000264008976305,Open,-1.0,-250.0,20.0,-11.0
ib: 2017-09-01 16:49:46 2.0 CHF20170918 $74,CHF20170918,CHF,SF,2017-09-01 16:49:46,1.0376,2017-09-01 17:00:00,1.0373,0.00028921237829,0.00028921237829,Open,-1.0,74.0,5.0,-11.0
ib: 2017-09-01 16:49:48 2.0 JPY20170918 $-74,JPY20170918,JPY,JY,2017-09-01 16:49:48,0.90735,2017-09-01 17:00:00,0.90765,-0.00033052388035,0.00033052388035,Open,-1.0,-74.0,5.0,-11.0
ib: 2017-09-01 14:00:56 2.0 LE20171031 $-40,LE20171031,LE,LC,2017-09-01 14:00:56,105.1,2017-09-01 14:05:00,105.15,-0.000475511174513,0.000475511174513,Open,-1.0,-40.0,5.0,-5.0
ib: 2017-09-01 16:49:56 2.0 ZN20171219 $-124,ZN20171219,ZN,TY,2017-09-01 16:49:56,126.609375,2017-09-01 17:00:00,126.671875,-0.000493400764771,0.000493400764771,Open,-1.0,-124.0,5.0,-11.0
ib: 2017-09-01 16:49:52 2.0 EUR20170918 $-162,EUR20170918,EUR,CU,2017-09-01 16:49:52,1.1869,2017-09-01 17:00:00,1.18755,-0.000547345374932,0.000547345374932,Open,-1.0,-162.0,5.0,-11.0
ib: 2017-09-01 16:49:36 2.0 GC20171227 $-180,GC20171227,GC,GC,2017-09-01 16:49:36,1329.5,2017-09-01 17:00:00,1330.4,-0.000676488274203,0.000676488274203,Open,-1.0,-180.0,5.0,-11.0
ib: 2017-09-01 16:50:01 6.0 MXP20170918 $120,MXP20170918,MXP,MP,2017-09-01 16:50:01,0.05599,2017-09-01 17:00:00,0.05603,-0.000713903266108,0.000713903266108,Open,1.0,120.0,15.0,-10.0
ib: 2017-09-01 16:49:58 1.0 ZB20171219 $-156,ZB20171219,ZB,US,2017-09-01 16:49:58,155.03125,2017-09-01 17:00:00,155.1875,-0.00100684655658,0.00100684655658,Open,-1.0,-156.0,2.5,-11.0
ib: 2017-09-01 16:49:42 2.0 NZD20170918 $-160,NZD20170918,NZD,NE,2017-09-01 16:49:42,0.7155,2017-09-01 17:00:00,0.7163,-0.00111685048164,0.00111685048164,Open,-1.0,-160.0,5.0,-11.0
ib: 2017-09-01 16:49:40 2.0 PL20171027 $-150,PL20171027,PL,PL,2017-09-01 16:49:40,1010.5,2017-09-01 17:00:00,1009.0,0.00148662041625,0.00148662041625,Open,1.0,-150.0,5.0,-11.0
ib: 2017-09-01 16:49:44 2.0 SI20171227 $-359,SI20171227,SI,SI,2017-09-01 16:49:44,1778.0,2017-09-01 17:00:00,1781.6,-0.00202065559048,0.00202065559048,Open,-1.0,-359.0,5.0,-11.0
ib: 2017-09-01 14:13:32 4.0 ZM20171214 $320,ZM20171214,ZM,SM,2017-09-01 14:13:32,299.6,2017-09-01 14:20:00,298.8,0.00267737617135,0.00267737617135,Open,-1.0,320.0,10.0,-7.0
