rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-10-09 16:45:08 1 @SFZ7 $0,@SFZ7,2017-10-09 16:45:08,1.0254,2017-10-09 17:00:00,1.0254,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:45:08.000000000,-15.0
ctwo opened: 2017-10-09 16:45:10 2 @YMZ7 $30,@YMZ7,2017-10-09 16:45:10,22708.0,2017-10-09 17:00:00,22711.0,-0.000132094579719,0.000132094579719,Open,1.0,30.0,5.0,-1 days +23:45:10.000000000,-15.0
ctwo opened: 2017-10-09 16:45:00 4 @FVZ7 $-62,@FVZ7,2017-10-09 16:45:00,117.34375,2017-10-09 17:00:00,117.328125,0.000133173525103,0.000133173525103,Open,1.0,-62.0,10.0,-1 days +23:45:00.000000000,-15.0
ctwo opened: 2017-10-09 16:44:56 1 @CDZ7 $-14,@CDZ7,2017-10-09 16:44:56,0.79715,2017-10-09 17:00:00,0.7973,-0.000188134955475,0.000188134955475,Open,-1.0,-14.0,2.5,-1 days +23:44:56.000000000,-16.0
ctwo opened: 2017-10-09 14:12:58 2 @WZ7 $-25,@WZ7,2017-10-09 14:12:58,435.75,2017-10-09 14:20:00,436.0,-0.000573394495413,0.000573394495413,Open,-1.0,-25.0,5.0,-1 days +23:52:58.000000000,-8.0
ctwo opened: 2017-10-09 16:45:03 1 @NEZ7 $59,@NEZ7,2017-10-09 16:45:03,0.7053,2017-10-09 17:00:00,0.7059,-0.000849978750531,0.000849978750531,Open,1.0,59.0,2.5,-1 days +23:45:03.000000000,-15.0
ctwo opened: 2017-10-09 16:44:57 1 QCLX7 $49,QCLX7,2017-10-09 16:44:57,49.53,2017-10-09 17:00:00,49.58,-0.00100847115772,0.00100847115772,Open,1.0,49.0,2.5,-1 days +23:44:57.000000000,-16.0
ctwo opened: 2017-10-09 16:45:04 1 QPAZ7 $-95,QPAZ7,2017-10-09 16:45:04,928.95,2017-10-09 17:00:00,928.0,0.00102370689655,0.00102370689655,Open,1.0,-95.0,2.5,-1 days +23:45:04.000000000,-15.0
ctwo opened: 2017-10-09 16:45:02 1 QHOX7 $-151,QHOX7,2017-10-09 16:45:02,1.7316,2017-10-09 17:00:00,1.7352,-0.00207468879668,0.00207468879668,Open,-1.0,-151.0,2.5,-1 days +23:45:02.000000000,-15.0
ctwo opened: 2017-10-09 14:12:55 4 @CZ7 $-150,@CZ7,2017-10-09 14:12:55,348.75,2017-10-09 14:20:00,349.5,-0.00214592274678,0.00214592274678,Open,-1.0,-150.0,10.0,-1 days +23:52:55.000000000,-8.0
ctwo opened: 2017-10-09 14:12:54 3 @BOZ7 $180,@BOZ7,2017-10-09 14:12:54,33.16,2017-10-09 14:20:00,33.26,-0.00300661455201,0.00300661455201,Open,1.0,180.0,7.5,-1 days +23:52:54.000000000,-8.0
