rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo closed: 2017-05-03 14:00:03 1.0 @LEM7 $0,@LEM7,2017-05-03 14:00:03,130.05,2017-05-03 14:05:00,130.05,0.0,0.0,Close,-1.0,0.0,2.5,-1 days +23:55:03.000000000,-5.0
ctwo closed: 2017-05-03 14:00:02 1.0 @GFQ7 $0,@GFQ7,2017-05-03 14:00:02,160.1,2017-05-03 14:05:00,160.1,0.0,0.0,Close,-1.0,0.0,2.5,-1 days +23:55:02.000000000,-5.0
ctwo closed: 2017-05-03 14:15:35 2.0 @BON7 $0,@BON7,2017-05-03 14:15:35,32.56,2017-05-03 14:20:00,32.56,0.0,0.0,Close,-1.0,0.0,5.0,-1 days +23:55:35.000000000,-5.0
ctwo closed: 2017-05-03 14:15:37 2.0 @SMN7 $0,@SMN7,2017-05-03 14:15:37,318.8,2017-05-03 14:20:00,318.8,0.0,0.0,Close,-1.0,0.0,5.0,-1 days +23:55:37.000000000,-5.0
ctwo closed: 2017-05-03 14:15:36 1.0 @SN7 $-12,@SN7,2017-05-03 14:15:36,975.5,2017-05-03 14:20:00,975.25,0.000256344527044,0.000256344527044,Close,1.0,-12.0,2.5,-1 days +23:55:36.000000000,-5.0
ctwo opened: 2017-05-03 08:40:15 1 @ESM7 $0,@ESM7,2017-05-03 08:40:15,2382.25,2017-05-03 17:00:00,2383.25,-0.000419595090737,0.000419595090737,Open,0.0,0.0,2.5,-1 days +15:40:15.000000000,-500.0
ctwo closed: 2017-05-03 14:15:35 3.0 @CN7 $37,@CN7,2017-05-03 14:15:35,374.5,2017-05-03 14:20:00,374.75,-0.000667111407605,0.000667111407605,Close,1.0,37.0,7.5,-1 days +23:55:35.000000000,-5.0
ctwo opened: 2017-05-03 08:40:24 1 @USM7 $0,@USM7,2017-05-03 08:40:24,152.9375,2017-05-03 17:00:00,152.8125,0.00081799591002,0.00081799591002,Open,0.0,0.0,2.5,-1 days +15:40:24.000000000,-500.0
ctwo opened: 2017-05-03 08:40:23 1 @TYM7 $0,@TYM7,2017-05-03 08:40:23,125.65625,2017-05-03 17:00:00,125.546875,0.000871188550093,0.000871188550093,Open,0.0,0.0,2.5,-1 days +15:40:23.000000000,-500.0
ctwo closed: 2017-05-03 14:15:37 2.0 @WN7 $-50,@WN7,2017-05-03 14:15:37,454.5,2017-05-03 14:20:00,454.0,0.0011013215859,0.0011013215859,Close,1.0,-50.0,5.0,-1 days +23:55:37.000000000,-5.0
ctwo opened: 2017-05-03 08:40:13 2 @CDM7 $0,@CDM7,2017-05-03 08:40:13,0.729,2017-05-03 17:00:00,0.7299,-0.00123304562269,0.00123304562269,Open,0.0,0.0,5.0,-1 days +15:40:13.000000000,-500.0
ctwo closed: 2017-05-03 14:00:03 1.0 @HEM7 $40,@HEM7,2017-05-03 14:00:03,75.65,2017-05-03 14:05:00,75.55,0.00132362673726,0.00132362673726,Close,-1.0,40.0,2.5,-1 days +23:55:03.000000000,-5.0
ctwo opened: 2017-05-03 08:40:17 1 QHOM7 $0,QHOM7,2017-05-03 08:40:17,1.4757,2017-05-03 17:00:00,1.4736,0.00142508143322,0.00142508143322,Open,0.0,0.0,2.5,-1 days +15:40:17.000000000,-500.0
ctwo opened: 2017-05-03 08:40:14 1 QCLM7 $0,QCLM7,2017-05-03 08:40:14,47.91,2017-05-03 17:00:00,47.82,0.00188205771644,0.00188205771644,Open,0.0,0.0,2.5,-1 days +15:40:14.000000000,-500.0
ctwo opened: 2017-05-03 08:40:21 1 QRBM7 $0,QRBM7,2017-05-03 08:40:21,1.5369,2017-05-03 17:00:00,1.5338,0.00202112400574,0.00202112400574,Open,0.0,0.0,2.5,-1 days +15:40:21.000000000,-500.0
ctwo opened: 2017-05-03 08:40:20 1 QPAM7 $0,QPAM7,2017-05-03 08:40:20,797.0,2017-05-03 17:00:00,799.3,-0.0028775178281,0.0028775178281,Open,0.0,0.0,2.5,-1 days +15:40:20.000000000,-500.0
ctwo opened: 2017-05-03 08:40:16 1 QHGN7 $0,QHGN7,2017-05-03 08:40:16,255.5,2017-05-03 17:00:00,254.35,0.00452132887753,0.00452132887753,Open,0.0,0.0,2.5,-1 days +15:40:16.000000000,-500.0
ctwo opened: 2017-05-03 08:40:18 1 @NEM7 $0,@NEM7,2017-05-03 08:40:18,0.6908,2017-05-03 17:00:00,0.6869,0.00567768234095,0.00567768234095,Open,0.0,0.0,2.5,-1 days +15:40:18.000000000,-500.0
ctwo opened: 2017-05-03 08:40:19 1 QNGM7 $0,QNGM7,2017-05-03 08:40:19,3.198,2017-05-03 17:00:00,3.228,-0.0092936802974,0.0092936802974,Open,0.0,0.0,2.5,-1 days +15:40:19.000000000,-500.0
