rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-01-06 09:30:00 1 HE20170214 $0,HE20170214,HE,LH,2017-01-06 09:30:00,65.05,2017-01-06 14:05:00,65.05,0.0,0.0,Open,-1.0,0.0,2.5,-275.0
ib: 2017-01-06 14:13:28 6 ZC20170314 $0,ZC20170314,ZC,C,2017-01-06 14:13:28,358.25,2017-01-06 14:20:00,358.25,0.0,0.0,Open,1.0,0.0,15.0,-7.0
ib: 2017-01-06 02:24:36 11 ZT20170331 $343,ZT20170331,ZT,TU,2017-01-06 02:24:36,108.3671875,2017-01-06 17:00:00,108.3515625,0.000144206503713,0.000144206503713,Open,-1.0,343.0,27.5,-876.0
ib: 2017-01-06 02:25:00 2 ZB20170322 $62,ZB20170322,ZB,US,2017-01-06 02:25:00,152.5,2017-01-06 17:00:00,152.53125,-0.00020487604999,0.00020487604999,Open,1.0,62.0,5.0,-875.0
ib: 2017-01-06 16:44:28 2 CAD20170314 $-59,CAD20170314,CAD,CD,2017-01-06 16:44:28,0.75605,2017-01-06 17:00:00,0.75635,-0.000396641766378,0.000396641766378,Open,-1.0,-59.0,5.0,-16.0
ib: 2017-01-06 02:24:20 2 ES20170317 $125,ES20170317,ES,ES,2017-01-06 02:24:20,2262.5,2017-01-06 17:00:00,2263.75,-0.000552181115406,0.000552181115406,Open,1.0,125.0,5.0,-876.0
ib: 2017-01-06 16:44:32 2 EMD20170317 $-200,EMD20170317,EMD,EMD,2017-01-06 16:44:32,1678.2,2017-01-06 17:00:00,1679.2,-0.000595521676989,0.000595521676989,Open,-1.0,-200.0,5.0,-16.0
ib: 2017-01-06 02:25:06 5 ZF20170331 $585,ZF20170331,ZF,FV,2017-01-06 02:25:06,117.96875,2017-01-06 17:00:00,117.8515625,0.000994365263507,0.000994365263507,Open,-1.0,585.0,12.5,-875.0
ib: 2017-01-06 16:44:43 2 CHF20170313 $-324,CHF20170313,CHF,SF,2017-01-06 16:44:43,0.9855,2017-01-06 17:00:00,0.9868,-0.00131738954195,0.00131738954195,Open,-1.0,-324.0,5.0,-16.0
ib: 2017-01-06 02:24:34 2 ZM20170314 $139,ZM20170314,ZM,SM,2017-01-06 02:24:34,316.8,2017-01-06 14:20:00,317.5,-0.00220472440945,0.00220472440945,Open,1.0,139.0,5.0,-716.0
ib: 2017-01-06 02:24:58 4 ZW20170314 $200,ZW20170314,ZW,W,2017-01-06 02:24:58,425.75,2017-01-06 14:20:00,426.75,-0.00234329232572,0.00234329232572,Open,1.0,200.0,10.0,-716.0
ib: 2017-01-06 16:44:14 2 EUR20170313 $-675,EUR20170313,EUR,CU,2017-01-06 16:44:14,1.05595,2017-01-06 17:00:00,1.05865,-0.00255041798517,0.00255041798517,Open,-1.0,-675.0,5.0,-16.0
ib: 2017-01-06 02:24:50 2 NZD20170313 $-419,NZD20170313,NZD,NE,2017-01-06 02:24:50,0.6998,2017-01-06 17:00:00,0.6977,0.00300988963738,0.00300988963738,Open,1.0,-419.0,5.0,-876.0
ib: 2017-01-06 16:44:18 2 NQ20170317 $-1060,NQ20170317,NQ,NQ,2017-01-06 16:44:18,5004.75,2017-01-06 17:00:00,5031.25,-0.00526708074534,0.00526708074534,Open,-1.0,-1060.0,5.0,-16.0
ib: 2017-01-06 16:44:22 2 YM20170317 $1060,YM20170317,YM,YM,2017-01-06 16:44:22,19894.0,2017-01-06 17:00:00,19788.0,0.00535678188801,0.00535678188801,Open,-1.0,1060.0,5.0,-16.0
ib: 2017-01-06 16:44:24 2 GBP20170313 $1500,GBP20170313,GBP,BP,2017-01-06 16:44:24,1.2299,2017-01-06 17:00:00,1.2179,0.00985302569998,0.00985302569998,Open,-1.0,1500.0,5.0,-16.0
ib: 2017-01-06 02:24:26 2 NG20170224 $-659,NG20170224,NG,NG,2017-01-06 02:24:26,3.242,2017-01-06 17:00:00,3.275,-0.0100763358779,0.0100763358779,Open,-1.0,-659.0,5.0,-876.0
ib: 2017-01-06 16:44:30 2 JPY20170313 $2274,JPY20170313,JPY,JY,2017-01-06 16:44:30,0.8567,2017-01-06 17:00:00,0.8658,-0.0105105105105,0.0105105105105,Open,1.0,2274.0,5.0,-16.0
ib: 2017-01-06 16:44:12 2 NIY20170309 $2203,NIY20170309,NIY,NIY,2017-01-06 16:44:12,19580.0,2017-01-06 17:00:00,19325.0,0.0131953428202,0.0131953428202,Open,-1.0,2203.0,5.0,-16.0
