rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-12-28 20:00:38 1.0 @SH7 $0,@SH7,2016-12-28 20:00:38,1016.5,2016-12-28 14:20:00,1016.5,0.0,0.0,Close,-1.0,0.0,2.5,0 days 05:40:38.000000000,340.0
ctwo: 2016-12-28 20:00:38 1 @SH7 $0,@SH7,2016-12-28 20:00:38,1016.5,2016-12-28 14:20:00,1016.5,0.0,0.0,Open,1.0,0.0,2.5,0 days 05:40:38.000000000,340.0
ctwo: 2016-12-28 20:00:37 1 @NQH7 $20,@NQH7,2016-12-28 20:00:37,4922.75,2016-12-28 17:00:00,4923.75,-0.0002030972328,0.0002030972328,Open,1.0,20.0,2.5,0 days 03:00:37.000000000,180.0
ctwo: 2016-12-28 20:00:37 1.0 @NQH7 $-20,@NQH7,2016-12-28 20:00:37,4922.75,2016-12-28 17:00:00,4923.75,-0.0002030972328,0.0002030972328,Close,-1.0,-20.0,2.5,0 days 03:00:37.000000000,180.0
ctwo: 2016-12-28 20:00:34 1 @ADH7 $-20,@ADH7,2016-12-28 20:00:34,0.7173,2016-12-28 17:00:00,0.7171,0.00027890112955,0.00027890112955,Open,1.0,-20.0,2.5,0 days 03:00:34.000000000,180.0
ctwo: 2016-12-28 20:00:33 1.0 @ADH7 $20,@ADH7,2016-12-28 20:00:33,0.7173,2016-12-28 17:00:00,0.7171,0.00027890112955,0.00027890112955,Close,-1.0,20.0,2.5,0 days 03:00:33.000000000,180.0
ctwo: 2016-12-28 08:03:23 2.0 @BOH7 $-23,@BOH7,2016-12-28 08:03:23,35.1,2016-12-28 14:20:00,35.12,-0.000569476082004,0.000569476082004,Close,-1.0,-23.0,5.0,-1 days +17:43:23.000000000,-377.0
ctwo: 2016-12-28 08:03:24 2 @BOH7 $23,@BOH7,2016-12-28 08:03:24,35.1,2016-12-28 14:20:00,35.12,-0.000569476082004,0.000569476082004,Open,1.0,23.0,5.0,-1 days +17:43:24.000000000,-377.0
ctwo: 2016-12-28 08:03:28 1.0 QGCG7 $80,QGCG7,2016-12-28 08:03:28,1140.1,2016-12-28 17:00:00,1140.9,-0.000701200806381,0.000701200806381,Close,1.0,80.0,2.5,-1 days +15:03:28.000000000,-537.0
ctwo: 2016-12-28 08:03:28 1 QGCG7 $-90,QGCG7,2016-12-28 08:03:28,1140.0,2016-12-28 17:00:00,1140.9,-0.000788850907179,0.000788850907179,Open,-1.0,-90.0,2.5,-1 days +15:03:28.000000000,-537.0
ctwo: 2016-12-27 20:44:32 1 @SFH7 $-125,@SFH7,2016-12-27 20:44:32,0.9784,2016-12-28 17:00:00,0.9774,0.00102312257008,0.00102312257008,Open,1.0,-125.0,2.5,-1 days +03:44:32.000000000,-1216.0
