rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-04-03 16:49:24 5 @TUM7 $234,@TUM7,2017-04-03 16:49:24,108.29688,2017-04-03 17:00:00,108.2734375,0.000216512013854,0.000216512013854,Open,-1.0,234.0,12.5,-1 days +23:49:24.000000000,-11.0
ctwo opened: 2017-04-03 16:49:18 1 @EUM7 $-56,@EUM7,2017-04-03 16:49:18,1.0709,2017-04-03 17:00:00,1.07045,0.000420383950675,0.000420383950675,Open,1.0,-56.0,2.5,-1 days +23:49:18.000000000,-11.0
ctwo opened: 2017-04-03 16:49:19 1 QGCM7 $79,QGCM7,2017-04-03 16:49:19,1254.8,2017-04-03 17:00:00,1254.0,0.000637958532695,0.000637958532695,Open,-1.0,79.0,2.5,-1 days +23:49:19.000000000,-11.0
ctwo opened: 2017-04-03 14:13:55 2 @SMK7 $-39,@SMK7,2017-04-03 14:13:55,307.8,2017-04-03 14:20:00,307.6,0.000650195058518,0.000650195058518,Open,1.0,-39.0,5.0,-1 days +23:53:55.000000000,-7.0
ctwo opened: 2017-04-03 16:49:21 1 QHOK7 $58,QHOK7,2017-04-03 16:49:21,1.5648,2017-04-03 17:00:00,1.5634,0.0008954842011,0.0008954842011,Open,-1.0,58.0,2.5,-1 days +23:49:21.000000000,-11.0
ctwo opened: 2017-04-03 14:00:52 1 @LEM7 $40,@LEM7,2017-04-03 14:00:52,110.6,2017-04-03 14:05:00,110.7,-0.000903342366757,0.000903342366757,Open,1.0,40.0,2.5,-1 days +23:55:52.000000000,-5.0
ctwo opened: 2017-04-03 16:49:20 1 QHGK7 $87,QHGK7,2017-04-03 16:49:20,260.7,2017-04-03 17:00:00,260.35,0.0013443441521,0.0013443441521,Open,-1.0,87.0,2.5,-1 days +23:49:20.000000000,-11.0
ctwo opened: 2017-04-03 16:49:22 1 @NEM7 $-109,@NEM7,2017-04-03 16:49:22,0.6999,2017-04-03 17:00:00,0.6988,0.00157412707499,0.00157412707499,Open,1.0,-109.0,2.5,-1 days +23:49:22.000000000,-11.0
ctwo opened: 2017-04-03 16:49:24 1 QRBK7 $113,QRBK7,2017-04-03 16:49:24,1.6964,2017-04-03 17:00:00,1.6937,0.00159414300053,0.00159414300053,Open,-1.0,113.0,2.5,-1 days +23:49:24.000000000,-11.0
ctwo opened: 2017-04-03 16:49:23 1 @NKDM7 $247,@NKDM7,2017-04-03 16:49:23,19040.0,2017-04-03 17:00:00,18985.0,0.00289702396629,0.00289702396629,Open,-1.0,247.0,2.5,-1 days +23:49:23.000000000,-11.0
ctwo opened: 2017-04-03 16:49:25 1 @USM7 $593,@USM7,2017-04-03 16:49:25,152.34375,2017-04-03 17:00:00,151.75,0.00391268533773,0.00391268533773,Open,-1.0,593.0,2.5,-1 days +23:49:25.000000000,-11.0
