rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-02-06 14:16:51 6.0 ZC20170314 $0,ZC20170314,ZC,C,2017-02-06 14:16:51,363.75,2017-02-06 14:20:00,363.75,0.0,0.0,Open,-1.0,0.0,15.0,-4.0
ib: 2017-02-06 16:50:14 2.0 AUD20170313 $19,AUD20170313,AUD,AD,2017-02-06 16:50:14,0.7652,2017-02-06 17:00:00,0.7651,0.000130701869037,0.000130701869037,Open,-1.0,19.0,5.0,-10.0
ib: 2017-02-06 16:50:33 2.0 YM20170317 $-30,YM20170317,YM,YM,2017-02-06 16:50:33,19969.0,2017-02-06 17:00:00,19972.0,-0.000150210294412,0.000150210294412,Open,-1.0,-30.0,5.0,-10.0
ib: 2017-02-06 16:50:35 2.0 GBP20170313 $-24,GBP20170313,GBP,BP,2017-02-06 16:50:35,1.2474,2017-02-06 17:00:00,1.2476,-0.000160307790959,0.000160307790959,Open,-1.0,-24.0,5.0,-10.0
ib: 2017-02-06 14:03:11 2.0 GF20170330 $24,GF20170330,GF,FC,2017-02-06 14:03:11,123.55,2017-02-06 14:05:00,123.525,0.00020238818053,0.00020238818053,Open,-1.0,24.0,5.0,-2.0
ib: 2017-02-06 16:50:41 2.0 ZB20170322 $62,ZB20170322,ZB,US,2017-02-06 16:50:41,151.5,2017-02-06 17:00:00,151.53125,-0.000206228088266,0.000206228088266,Open,1.0,62.0,5.0,-10.0
ib: 2017-02-06 16:50:21 2.0 ES20170317 $-50,ES20170317,ES,ES,2017-02-06 16:50:21,2286.0,2017-02-06 17:00:00,2286.5,-0.000218674830527,0.000218674830527,Open,-1.0,-50.0,5.0,-10.0
ib: 2017-02-06 16:51:00 2.0 RB20170228 $33,RB20170228,RB,RB,2017-02-06 16:51:00,1.5107,2017-02-06 17:00:00,1.5103,0.000264848043435,0.000264848043435,Open,-1.0,33.0,5.0,-9.0
ib: 2017-02-06 14:03:13 2.0 HE20170417 $20,HE20170417,HE,LH,2017-02-06 14:03:13,71.25,2017-02-06 14:05:00,71.225,0.000351000351,0.000351000351,Open,-1.0,20.0,5.0,-2.0
ib: 2017-02-06 16:50:47 2.0 NZD20170313 $60,NZD20170313,NZD,NE,2017-02-06 16:50:47,0.7315,2017-02-06 17:00:00,0.7312,0.000410284463895,0.000410284463895,Open,-1.0,60.0,5.0,-10.0
ib: 2017-02-06 16:50:59 2.0 NIY20170309 $-89,NIY20170309,NIY,NIY,2017-02-06 16:50:59,18845.0,2017-02-06 17:00:00,18855.0,-0.00053036329886,0.00053036329886,Open,-1.0,-89.0,5.0,-10.0
ib: 2017-02-06 16:50:45 2.0 EMD20170317 $-219,EMD20170317,EMD,EMD,2017-02-06 16:50:45,1695.9,2017-02-06 17:00:00,1697.0,-0.000648202710666,0.000648202710666,Open,-1.0,-219.0,5.0,-10.0
ib: 2017-02-06 16:50:37 2.0 CAD20170314 $110,CAD20170314,CAD,CD,2017-02-06 16:50:37,0.7647,2017-02-06 17:00:00,0.76415,0.000719753975005,0.000719753975005,Open,-1.0,110.0,5.0,-10.0
ib: 2017-02-06 14:16:45 2.0 ZS20170314 $75,ZS20170314,ZS,S,2017-02-06 14:16:45,1036.75,2017-02-06 14:20:00,1036.0,0.000723938223938,0.000723938223938,Open,-1.0,75.0,5.0,-4.0
ib: 2017-02-06 16:51:03 2.0 PA20170329 $129,PA20170329,PA,PA,2017-02-06 16:51:03,773.65,2017-02-06 17:00:00,774.3,-0.000839467906496,0.000839467906496,Open,1.0,129.0,5.0,-9.0
ib: 2017-02-06 16:50:43 2.0 JPY20170313 $-200,JPY20170313,JPY,JY,2017-02-06 16:50:43,0.89625,2017-02-06 17:00:00,0.89545,0.000893405550282,0.000893405550282,Open,1.0,-200.0,5.0,-10.0
ib: 2017-02-06 14:16:50 4.0 ZW20170314 $100,ZW20170314,ZW,W,2017-02-06 14:16:50,423.0,2017-02-06 14:20:00,422.5,0.00118343195266,0.00118343195266,Open,-1.0,100.0,10.0,-4.0
ib: 2017-02-06 14:16:47 2.0 ZM20170314 $79,ZM20170314,ZM,SM,2017-02-06 14:16:47,333.2,2017-02-06 14:20:00,332.8,0.00120192307692,0.00120192307692,Open,-1.0,79.0,5.0,-4.0
ib: 2017-02-06 16:50:23 4.0 MXP20170313 $119,MXP20170313,MXP,MP,2017-02-06 16:50:23,0.04836,2017-02-06 17:00:00,0.0483,0.00124223602484,0.00124223602484,Open,-1.0,119.0,10.0,-10.0
ib: 2017-02-06 16:50:25 2.0 NG20170224 $120,NG20170224,NG,NG,2017-02-06 16:50:25,3.056,2017-02-06 17:00:00,3.05,0.00196721311475,0.00196721311475,Open,-1.0,120.0,5.0,-10.0
ib: 2017-02-06 16:50:29 2.0 SI20170329 $-570,SI20170329,SI,SI,2017-02-06 16:50:29,1775.0,2017-02-06 17:00:00,1769.3,0.00322161306731,0.00322161306731,Open,1.0,-570.0,5.0,-10.0
ib: 2017-02-06 16:50:39 2.0 PL20170426 $-379,PL20170426,PL,PL,2017-02-06 16:50:39,1017.9,2017-02-06 17:00:00,1014.1,0.00374716497387,0.00374716497387,Open,1.0,-379.0,5.0,-10.0
ib: 2017-02-06 16:50:31 2.0 GC20170426 $-1080,GC20170426,GC,GC,2017-02-06 16:50:31,1237.5,2017-02-06 17:00:00,1232.1,0.00438276113952,0.00438276113952,Open,1.0,-1080.0,5.0,-10.0
