rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-19 14:17:40 2.0 ZS20170714 $0,ZS20170714,ZS,S,2017-05-19 14:17:40,953.0,2017-05-19 14:20:00,953.0,0.0,0.0,Open,1.0,0.0,5.0,-3.0
ib: 2017-05-19 16:45:32 12.0 ZT20170630 $0,ZT20170630,ZT,TU,2017-05-19 16:45:32,108.34375,2017-05-19 17:00:00,108.34375,0.0,0.0,Open,-1.0,0.0,30.0,-15.0
ib: 2017-05-19 16:45:20 4.0 CAD20170620 $-19,CAD20170620,CAD,CD,2017-05-19 16:45:20,0.74035,2017-05-19 17:00:00,0.7403,6.75401864109e-05,6.75401864109e-05,Open,1.0,-19.0,10.0,-15.0
ib: 2017-05-19 16:45:04 2.0 AUD20170619 $-19,AUD20170619,AUD,AD,2017-05-19 16:45:04,0.7454,2017-05-19 17:00:00,0.7453,0.000134174158057,0.000134174158057,Open,1.0,-19.0,5.0,-15.0
ib: 2017-05-19 16:45:22 2.0 EUR20170619 $-49,EUR20170619,EUR,CU,2017-05-19 16:45:22,1.12225,2017-05-19 17:00:00,1.12205,0.00017824517624,0.00017824517624,Open,1.0,-49.0,5.0,-15.0
ib: 2017-05-19 16:45:08 6.0 ZF20170630 $140,ZF20170630,ZF,FV,2017-05-19 16:45:08,118.671875,2017-05-19 17:00:00,118.6484375,0.000197537367485,0.000197537367485,Open,-1.0,140.0,15.0,-15.0
ib: 2017-05-19 16:45:30 2.0 NQ20170616 $-60,NQ20170616,NQ,NQ,2017-05-19 16:45:30,5654.75,2017-05-19 17:00:00,5653.25,0.000265334099854,0.000265334099854,Open,1.0,-60.0,5.0,-15.0
ib: 2017-05-19 16:44:46 2.0 RB20170630 $41,RB20170630,RB,RB,2017-05-19 16:44:46,1.6473,2017-05-19 17:00:00,1.6478,-0.000303434882874,0.000303434882874,Open,1.0,41.0,5.0,-16.0
ib: 2017-05-19 16:45:28 2.0 ES20170616 $-75,ES20170616,ES,ES,2017-05-19 16:45:28,2382.25,2017-05-19 17:00:00,2381.5,0.00031492756666,0.00031492756666,Open,1.0,-75.0,5.0,-15.0
ib: 2017-05-19 16:44:44 2.0 YM20170616 $-70,YM20170616,YM,YM,2017-05-19 16:44:44,20794.0,2017-05-19 17:00:00,20787.0,0.000336748929619,0.000336748929619,Open,1.0,-70.0,5.0,-16.0
