rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-02-09 14:14:52 2 @BOH7 $0,@BOH7,2017-02-09 14:14:52,34.67,2017-02-09 14:20:00,34.67,0.0,0.0,Open,1.0,0.0,5.0,-1 days +23:54:52.000000000,-6.0
ctwo opened: 2017-02-09 16:50:33 1 @USH7 $0,@USH7,2017-02-09 16:50:33,152.1875,2017-02-09 17:00:00,152.1875,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:50:33.000000000,-10.0
ctwo opened: 2017-02-09 16:50:14 2 @FVH7 $-15,@FVH7,2017-02-09 16:50:14,118.07031,2017-02-09 17:00:00,118.078125,-6.61849940452e-05,6.61849940452e-05,Open,-1.0,-15.0,5.0,-1 days +23:50:14.000000000,-10.0
ctwo opened: 2017-02-09 16:50:31 4 @TUH7 $-62,@TUH7,2017-02-09 16:50:31,108.45313,2017-02-09 17:00:00,108.4609375,-7.19844414031e-05,7.19844414031e-05,Open,-1.0,-62.0,10.0,-1 days +23:50:31.000000000,-10.0
ctwo opened: 2017-02-09 16:50:20 1 QHOH7 $-8,QHOH7,2017-02-09 16:50:20,1.6417,2017-02-09 17:00:00,1.6415,0.000121839780688,0.000121839780688,Open,1.0,-8.0,2.5,-1 days +23:50:20.000000000,-10.0
ctwo opened: 2017-02-09 16:50:34 1 @YMH7 $20,@YMH7,2017-02-09 16:50:34,20132.0,2017-02-09 17:00:00,20136.0,-0.000198649185538,0.000198649185538,Open,1.0,20.0,2.5,-1 days +23:50:34.000000000,-10.0
ctwo opened: 2017-02-09 16:50:12 1 @ESH7 $25,@ESH7,2017-02-09 16:50:12,2303.75,2017-02-09 17:00:00,2304.25,-0.00021699034393,0.00021699034393,Open,1.0,25.0,2.5,-1 days +23:50:12.000000000,-10.0
ctwo opened: 2017-02-09 16:50:10 1 @EUH7 $31,@EUH7,2017-02-09 16:50:10,1.06675,2017-02-09 17:00:00,1.067,-0.000234301780693,0.000234301780693,Open,1.0,31.0,2.5,-1 days +23:50:10.000000000,-10.0
ctwo opened: 2017-02-09 16:50:32 1 @TYH7 $-31,@TYH7,2017-02-09 16:50:32,124.89063,2017-02-09 17:00:00,124.921875,-0.000250116322702,0.000250116322702,Open,-1.0,-31.0,2.5,-1 days +23:50:32.000000000,-10.0
ctwo opened: 2017-02-09 16:50:11 1 @EMDH7 $50,@EMDH7,2017-02-09 16:50:11,1709.2,2017-02-09 17:00:00,1709.7,-0.000292448967655,0.000292448967655,Open,1.0,50.0,2.5,-1 days +23:50:11.000000000,-10.0
ctwo opened: 2017-02-09 16:50:27 1 @NQH7 $35,@NQH7,2017-02-09 16:50:27,5210.5,2017-02-09 17:00:00,5212.25,-0.000335747517867,0.000335747517867,Open,1.0,35.0,2.5,-1 days +23:50:27.000000000,-10.0
ctwo opened: 2017-02-09 16:50:03 1 @ADH7 $29,@ADH7,2017-02-09 16:50:03,0.7619,2017-02-09 17:00:00,0.7622,-0.000393597480976,0.000393597480976,Open,1.0,29.0,2.5,-1 days +23:50:03.000000000,-10.0
ctwo opened: 2017-02-09 14:14:55 1 @SH7 $25,@SH7,2017-02-09 14:14:55,1050.0,2017-02-09 14:20:00,1050.5,-0.000475963826749,0.000475963826749,Open,1.0,25.0,2.5,-1 days +23:54:55.000000000,-6.0
ctwo opened: 2017-02-09 14:00:49 1 @LEJ7 $-30,@LEJ7,2017-02-09 14:00:49,114.9,2017-02-09 14:05:00,114.825,0.000653167864141,0.000653167864141,Open,1.0,-30.0,2.5,-1 days +23:55:49.000000000,-5.0
ctwo opened: 2017-02-09 14:14:54 3 @CH7 $37,@CH7,2017-02-09 14:14:54,369.25,2017-02-09 14:20:00,369.5,-0.000676589986468,0.000676589986468,Open,1.0,37.0,7.5,-1 days +23:54:54.000000000,-6.0
ctwo opened: 2017-02-09 16:50:05 1 @CDH7 $54,@CDH7,2017-02-09 16:50:05,0.76085,2017-02-09 17:00:00,0.7614,-0.000722353559233,0.000722353559233,Open,1.0,54.0,2.5,-1 days +23:50:05.000000000,-10.0
ctwo opened: 2017-02-09 16:50:21 1 @JYH7 $81,@JYH7,2017-02-09 16:50:21,0.00884,2017-02-09 17:00:00,0.0088335,0.000735835172921,0.000735835172921,Open,-1.0,81.0,2.5,-1 days +23:50:21.000000000,-10.0
ctwo opened: 2017-02-09 14:14:56 1 @SMH7 $29,@SMH7,2017-02-09 14:14:56,338.1,2017-02-09 14:20:00,338.4,-0.000886524822695,0.000886524822695,Open,1.0,29.0,2.5,-1 days +23:54:56.000000000,-6.0
ctwo opened: 2017-02-09 16:50:29 1 QRBH7 $-84,QRBH7,2017-02-09 16:50:29,1.5722,2017-02-09 17:00:00,1.5702,0.0012737230926,0.0012737230926,Open,1.0,-84.0,2.5,-1 days +23:50:29.000000000,-10.0
ctwo opened: 2017-02-09 16:50:26 1 @NKDH7 $-132,@NKDH7,2017-02-09 16:50:26,19185.0,2017-02-09 17:00:00,19155.0,0.00156617071261,0.00156617071261,Open,1.0,-132.0,2.5,-1 days +23:50:26.000000000,-10.0
ctwo opened: 2017-02-09 16:50:18 1 QHGH7 $-112,QHGH7,2017-02-09 16:50:18,265.8,2017-02-09 17:00:00,265.35,0.00169587337479,0.00169587337479,Open,1.0,-112.0,2.5,-1 days +23:50:18.000000000,-10.0
ctwo opened: 2017-02-09 16:50:06 1 QCLH7 $-100,QCLH7,2017-02-09 16:50:06,53.1,2017-02-09 17:00:00,53.0,0.00188679245283,0.00188679245283,Open,1.0,-100.0,2.5,-1 days +23:50:06.000000000,-10.0
ctwo opened: 2017-02-09 16:50:23 2 @PXH7 $-99,@PXH7,2017-02-09 16:50:23,0.04889,2017-02-09 17:00:00,0.04879,0.00204960032794,0.00204960032794,Open,1.0,-99.0,5.0,-1 days +23:50:23.000000000,-10.0
ctwo opened: 2017-02-09 14:00:50 1 @HEJ7 $-59,@HEJ7,2017-02-09 14:00:50,70.925,2017-02-09 14:05:00,70.775,0.00211939244083,0.00211939244083,Open,1.0,-59.0,2.5,-1 days +23:55:50.000000000,-5.0
ctwo opened: 2017-02-09 16:50:16 1 QGCJ7 $-479,QGCJ7,2017-02-09 16:50:16,1232.0,2017-02-09 17:00:00,1236.8,-0.00388098318241,0.00388098318241,Open,-1.0,-479.0,2.5,-1 days +23:50:16.000000000,-10.0
ctwo opened: 2017-02-09 16:50:30 1 QSIH7 $-404,QSIH7,2017-02-09 16:50:30,17.66,2017-02-09 17:00:00,17.741,-0.00456569528211,0.00456569528211,Open,-1.0,-404.0,2.5,-1 days +23:50:30.000000000,-10.0
ctwo opened: 2017-02-09 16:50:25 1 QNGH7 $240,QNGH7,2017-02-09 16:50:25,3.117,2017-02-09 17:00:00,3.141,-0.00764087870105,0.00764087870105,Open,1.0,240.0,2.5,-1 days +23:50:25.000000000,-10.0
