rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-02-16 16:47:48 1 @ADH7 $0,@ADH7,2017-02-16 16:47:48,0.769,2017-02-16 17:00:00,0.769,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:47:48.000000000,-13.0
ctwo opened: 2017-02-16 16:48:07 1 @TYH7 $0,@TYH7,2017-02-16 16:48:07,124.45313,2017-02-16 17:00:00,124.453125,4.01757690021e-08,4.01757690021e-08,Open,-1.0,0.0,2.5,-1 days +23:48:07.000000000,-12.0
ctwo opened: 2017-02-16 16:47:52 1 @CDH7 $4,@CDH7,2017-02-16 16:47:52,0.76525,2017-02-16 17:00:00,0.7653,-6.53338560042e-05,6.53338560042e-05,Open,1.0,4.0,2.5,-1 days +23:47:52.000000000,-13.0
ctwo opened: 2017-02-16 16:47:55 3 @FVH7 $23,@FVH7,2017-02-16 16:47:55,117.75781,2017-02-16 17:00:00,117.75,6.63269639066e-05,6.63269639066e-05,Open,-1.0,23.0,7.5,-1 days +23:47:55.000000000,-13.0
ctwo opened: 2017-02-16 16:48:05 5 @TUH7 $78,@TUH7,2017-02-16 16:48:05,108.39063,2017-02-16 17:00:00,108.3828125,7.21285951128e-05,7.21285951128e-05,Open,-1.0,78.0,12.5,-1 days +23:48:05.000000000,-12.0
ctwo opened: 2017-02-16 16:48:04 1 @SFH7 $-12,@SFH7,2017-02-16 16:48:04,1.0041,2017-02-16 17:00:00,1.004,9.96015936255e-05,9.96015936255e-05,Open,1.0,-12.0,2.5,-1 days +23:48:04.000000000,-12.0
ctwo opened: 2017-02-16 16:48:08 1 @USH7 $31,@USH7,2017-02-16 16:48:08,150.84375,2017-02-16 17:00:00,150.8125,0.000207210940738,0.000207210940738,Open,-1.0,31.0,2.5,-1 days +23:48:08.000000000,-12.0
ctwo opened: 2017-02-16 16:47:53 1 @EUH7 $31,@EUH7,2017-02-16 16:47:53,1.06825,2017-02-16 17:00:00,1.0685,-0.000233972859148,0.000233972859148,Open,1.0,31.0,2.5,-1 days +23:47:53.000000000,-13.0
ctwo opened: 2017-02-16 14:16:34 1 @SK7 $12,@SK7,2017-02-16 14:16:34,1054.5,2017-02-16 14:20:00,1054.75,-0.00023702299123,0.00023702299123,Open,1.0,12.0,2.5,-1 days +23:56:34.000000000,-4.0
ctwo opened: 2017-02-16 16:47:51 1 @BPH7 $-49,@BPH7,2017-02-16 16:47:51,1.2493,2017-02-16 17:00:00,1.2501,-0.000639948804096,0.000639948804096,Open,-1.0,-49.0,2.5,-1 days +23:47:51.000000000,-13.0
ctwo opened: 2017-02-16 16:48:01 1 QRBJ7 $50,QRBJ7,2017-02-16 16:48:01,1.7451,2017-02-16 17:00:00,1.7463,-0.00068716715341,0.00068716715341,Open,1.0,50.0,2.5,-1 days +23:48:01.000000000,-12.0
ctwo opened: 2017-02-16 14:16:35 1 @SMK7 $30,@SMK7,2017-02-16 14:16:35,345.9,2017-02-16 14:20:00,346.2,-0.000866551126516,0.000866551126516,Open,1.0,30.0,2.5,-1 days +23:56:35.000000000,-4.0
ctwo opened: 2017-02-16 14:16:32 3 @CK7 $75,@CK7,2017-02-16 14:16:32,380.5,2017-02-16 14:20:00,381.0,-0.00131233595801,0.00131233595801,Open,1.0,75.0,7.5,-1 days +23:56:32.000000000,-4.0
ctwo opened: 2017-02-16 16:47:58 2 @PXH7 $120,@PXH7,2017-02-16 16:47:58,0.04888,2017-02-16 17:00:00,0.049,-0.00244897959184,0.00244897959184,Open,1.0,120.0,5.0,-1 days +23:47:58.000000000,-13.0
ctwo opened: 2017-02-16 16:47:59 1 QNGJ7 $160,QNGJ7,2017-02-16 16:47:59,2.955,2017-02-16 17:00:00,2.971,-0.00538539212386,0.00538539212386,Open,1.0,160.0,2.5,-1 days +23:47:59.000000000,-13.0
