rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-11-15 05:12:13 1 @TYZ7 $0,@TYZ7,2017-11-15 05:12:13,125.04688,2017-11-15 17:00:00,125.046875,3.99850056356e-08,3.99850056356e-08,Open,1.0,0.0,2.5,-1 days +12:12:13.000000000,-708.0
ctwo opened: 2017-11-15 05:12:13 1 @TUZ7 $-78,@TUZ7,2017-11-15 05:12:13,107.57813,2017-11-15 17:00:00,107.5390625,0.00036328659644,0.00036328659644,Open,1.0,-78.0,2.5,-1 days +12:12:13.000000000,-708.0
ctwo opened: 2017-11-15 05:12:09 1 @ESZ7 $62,@ESZ7,2017-11-15 05:12:09,2566.25,2017-11-15 17:00:00,2565.0,0.000487329434698,0.000487329434698,Open,-1.0,62.0,2.5,-1 days +12:12:09.000000000,-708.0
ctwo opened: 2017-11-15 05:12:08 1 @EMDZ7 $-89,@EMDZ7,2017-11-15 05:12:08,1816.7,2017-11-15 17:00:00,1817.6,-0.000495158450704,0.000495158450704,Open,-1.0,-89.0,2.5,-1 days +12:12:08.000000000,-708.0
ctwo opened: 2017-11-15 05:12:07 1 @CZ7 $-12,@CZ7,2017-11-15 05:12:07,338.0,2017-11-15 14:20:00,338.25,-0.000739098300074,0.000739098300074,Open,-1.0,-12.0,2.5,-1 days +14:52:07.000000000,-548.0
ctwo opened: 2017-11-15 05:12:11 1 @JYZ7 $-131,@JYZ7,2017-11-15 05:12:11,0.00888,2017-11-15 17:00:00,0.0088695,0.00118383223406,0.00118383223406,Open,1.0,-131.0,2.5,-1 days +12:12:11.000000000,-708.0
ctwo opened: 2017-11-15 05:12:12 1 @SMF8 $40,@SMF8,2017-11-15 05:12:12,313.8,2017-11-15 14:20:00,313.4,0.00127632418634,0.00127632418634,Open,-1.0,40.0,2.5,-1 days +14:52:12.000000000,-548.0
ctwo opened: 2017-11-15 05:12:11 1 QNGF8 $80,QNGF8,2017-11-15 05:12:11,3.187,2017-11-15 17:00:00,3.179,0.00251651462724,0.00251651462724,Open,-1.0,80.0,2.5,-1 days +12:12:11.000000000,-708.0
ctwo opened: 2017-11-15 05:12:07 1 QCLF8 $-160,QCLF8,2017-11-15 05:12:07,55.36,2017-11-15 17:00:00,55.52,-0.0028818443804,0.0028818443804,Open,-1.0,-160.0,2.5,-1 days +12:12:07.000000000,-708.0
ctwo opened: 2017-11-15 05:12:08 1 @EUZ7 $549,@EUZ7,2017-11-15 05:12:08,1.1857,2017-11-15 17:00:00,1.1813,0.00372471006518,0.00372471006518,Open,-1.0,549.0,2.5,-1 days +12:12:08.000000000,-708.0
ctwo opened: 2017-11-15 05:12:10 1 QHGZ7 $-299,QHGZ7,2017-11-15 05:12:10,304.25,2017-11-15 17:00:00,305.45,-0.00392862989033,0.00392862989033,Open,-1.0,-299.0,2.5,-1 days +12:12:10.000000000,-708.0
ctwo opened: 2017-11-15 05:12:14 1 @WH8 $337,@WH8,2017-11-15 05:12:14,444.5,2017-11-15 14:20:00,437.75,0.0154197601371,0.0154197601371,Open,-1.0,337.0,2.5,-1 days +14:52:14.000000000,-548.0
