rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-10-25 14:13:15 1 @SF8 $0,@SF8,2017-10-25 14:13:15,986.25,2017-10-25 14:20:00,986.25,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:53:15.000000000,-7.0
ctwo opened: 2017-10-25 14:00:05 1 @HEZ7 $0,@HEZ7,2017-10-25 14:00:05,64.475,2017-10-25 14:05:00,64.475,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:55:05.000000000,-5.0
ctwo opened: 2017-10-25 16:45:34 1 QCLZ7 $-9,QCLZ7,2017-10-25 16:45:34,52.19,2017-10-25 17:00:00,52.18,0.000191644308164,0.000191644308164,Open,1.0,-9.0,2.5,-1 days +23:45:34.000000000,-15.0
ctwo opened: 2017-10-25 16:45:36 2 @ESZ7 $-50,@ESZ7,2017-10-25 16:45:36,2559.0,2017-10-25 17:00:00,2558.5,0.000195427008013,0.000195427008013,Open,1.0,-50.0,5.0,-1 days +23:45:36.000000000,-15.0
ctwo opened: 2017-10-25 16:45:37 4 @FVZ7 $-93,@FVZ7,2017-10-25 16:45:37,116.98438,2017-10-25 17:00:00,116.9609375,0.000200430164986,0.000200430164986,Open,1.0,-93.0,10.0,-1 days +23:45:37.000000000,-15.0
ctwo opened: 2017-10-25 14:00:04 1 @LEZ7 $10,@LEZ7,2017-10-25 14:00:04,119.05,2017-10-25 14:05:00,119.075,-0.000209951711106,0.000209951711106,Open,1.0,10.0,2.5,-1 days +23:55:04.000000000,-5.0
ctwo opened: 2017-10-25 16:45:38 1 QGCZ7 $-40,QGCZ7,2017-10-25 16:45:38,1278.6,2017-10-25 17:00:00,1279.0,-0.000312744331509,0.000312744331509,Open,-1.0,-40.0,2.5,-1 days +23:45:38.000000000,-15.0
ctwo opened: 2017-10-25 16:45:43 1 @YMZ7 $-45,@YMZ7,2017-10-25 16:45:43,23310.0,2017-10-25 17:00:00,23301.0,0.000386249517188,0.000386249517188,Open,1.0,-45.0,2.5,-1 days +23:45:43.000000000,-15.0
ctwo opened: 2017-10-25 16:45:40 1 @JYZ7 $-43,@JYZ7,2017-10-25 16:45:40,0.00881,2017-10-25 17:00:00,0.0088135,-0.000397118057525,0.000397118057525,Open,-1.0,-43.0,2.5,-1 days +23:45:40.000000000,-15.0
ctwo opened: 2017-10-25 16:45:34 1 @EUZ7 $68,@EUZ7,2017-10-25 16:45:34,1.1845,2017-10-25 17:00:00,1.18395,0.000464546644706,0.000464546644706,Open,-1.0,68.0,2.5,-1 days +23:45:34.000000000,-15.0
ctwo opened: 2017-10-25 14:00:02 1 @GFF8 $37,@GFF8,2017-10-25 14:00:02,155.525,2017-10-25 14:05:00,155.6,-0.000482005141388,0.000482005141388,Open,1.0,37.0,2.5,-1 days +23:55:02.000000000,-5.0
ctwo opened: 2017-10-25 16:45:39 1 QHOZ7 $-37,QHOZ7,2017-10-25 16:45:39,1.8192,2017-10-25 17:00:00,1.8183,0.000494967827091,0.000494967827091,Open,1.0,-37.0,2.5,-1 days +23:45:39.000000000,-15.0
ctwo opened: 2017-10-25 16:45:42 1 QPAZ7 $89,QPAZ7,2017-10-25 16:45:42,957.2,2017-10-25 17:00:00,958.1,-0.000939359148314,0.000939359148314,Open,1.0,89.0,2.5,-1 days +23:45:42.000000000,-15.0
ctwo opened: 2017-10-25 16:45:39 1 QHGZ7 $-75,QHGZ7,2017-10-25 16:45:39,318.6,2017-10-25 17:00:00,318.3,0.000942507068803,0.000942507068803,Open,1.0,-75.0,2.5,-1 days +23:45:39.000000000,-15.0
ctwo opened: 2017-10-25 16:45:41 1 @NKDZ7 $-131,@NKDZ7,2017-10-25 16:45:41,21740.0,2017-10-25 17:00:00,21710.0,0.00138185168125,0.00138185168125,Open,1.0,-131.0,2.5,-1 days +23:45:41.000000000,-15.0
ctwo opened: 2017-10-25 14:13:14 4 @CZ7 $100,@CZ7,2017-10-25 14:13:14,350.5,2017-10-25 14:20:00,351.0,-0.0014245014245,0.0014245014245,Open,1.0,100.0,10.0,-1 days +23:53:14.000000000,-7.0
ctwo opened: 2017-10-25 16:45:35 1 @EMDZ7 $-259,@EMDZ7,2017-10-25 16:45:35,1822.3,2017-10-25 17:00:00,1819.7,0.0014288069462,0.0014288069462,Open,1.0,-259.0,2.5,-1 days +23:45:35.000000000,-15.0
ctwo opened: 2017-10-25 16:45:43 1 QSIZ7 $175,QSIZ7,2017-10-25 16:45:43,16.96,2017-10-25 17:00:00,16.925,0.00206794682422,0.00206794682422,Open,-1.0,175.0,2.5,-1 days +23:45:43.000000000,-15.0
