rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-03-16 16:47:02 2.0 HG20170526 $0,HG20170526,HG,HG,2017-03-16 16:47:02,267.75,2017-03-16 17:00:00,267.75,0.0,0.0,Open,-1.0,0.0,5.0,-13.0
ib: 2017-03-16 16:47:10 9.0 ZT20170630 $-562,ZT20170630,ZT,TU,2017-03-16 16:47:10,107.96875,2017-03-16 17:00:00,108.0,-0.000289351851852,0.000289351851852,Open,-1.0,-562.0,22.5,-13.0
ib: 2017-03-16 16:46:52 2.0 NG20170426 $-19,NG20170426,NG,NG,2017-03-16 16:46:52,2.966,2017-03-16 17:00:00,2.967,-0.000337040781935,0.000337040781935,Open,-1.0,-19.0,5.0,-14.0
ib: 2017-03-16 13:59:55 1.0 GF20170525 $24,GF20170525,GF,FC,2017-03-16 13:59:55,129.475,2017-03-16 14:05:00,129.425,0.000386324125942,0.000386324125942,Open,-1.0,24.0,2.5,-6.0
ib: 2017-03-16 13:59:57 1.0 LE20170630 $-19,LE20170630,LE,LC,2017-03-16 13:59:57,109.475,2017-03-16 14:05:00,109.425,0.000456933973041,0.000456933973041,Open,1.0,-19.0,2.5,-6.0
ib: 2017-03-16 16:46:45 1.0 YM20170616 $50,YM20170616,YM,YM,2017-03-16 16:46:45,20892.0,2017-03-16 17:00:00,20882.0,0.000478881333206,0.000478881333206,Open,-1.0,50.0,2.5,-14.0
ib: 2017-03-16 16:47:08 2.0 NQ20170616 $110,NQ20170616,NQ,NQ,2017-03-16 16:47:08,5417.75,2017-03-16 17:00:00,5415.0,0.00050784856879,0.00050784856879,Open,-1.0,110.0,5.0,-13.0
ib: 2017-03-16 14:12:46 4.0 ZW20170512 $50,ZW20170512,ZW,W,2017-03-16 14:12:46,436.25,2017-03-16 14:20:00,436.0,0.000573394495413,0.000573394495413,Open,-1.0,50.0,10.0,-8.0
ib: 2017-03-16 13:59:59 1.0 HE20170614 $-19,HE20170614,HE,LH,2017-03-16 13:59:59,78.625,2017-03-16 14:05:00,78.675,-0.00063552589768,0.00063552589768,Open,-1.0,-19.0,2.5,-6.0
ib: 2017-03-16 16:47:06 2.0 ES20170616 $-175,ES20170616,ES,ES,2017-03-16 16:47:06,2380.75,2017-03-16 17:00:00,2379.0,0.00073560319462,0.00073560319462,Open,1.0,-175.0,5.0,-13.0
ib: 2017-03-16 16:46:58 6.0 ZF20170630 $-562,ZF20170630,ZF,FV,2017-03-16 16:46:58,116.984375,2017-03-16 17:00:00,117.078125,-0.000800747364207,0.000800747364207,Open,-1.0,-562.0,15.0,-14.0
ib: 2017-03-16 16:46:50 2.0 GC20170426 $-200,GC20170426,GC,GC,2017-03-16 16:46:50,1226.1,2017-03-16 17:00:00,1227.1,-0.000814929508598,0.000814929508598,Open,-1.0,-200.0,5.0,-14.0
ib: 2017-03-16 16:46:56 2.0 EMD20170616 $400,EMD20170616,EMD,EMD,2017-03-16 16:46:56,1729.5,2017-03-16 17:00:00,1727.5,0.00115774240232,0.00115774240232,Open,-1.0,400.0,5.0,-14.0
ib: 2017-03-16 16:46:54 2.0 AUD20170619 $180,AUD20170619,AUD,AD,2017-03-16 16:46:54,0.7665,2017-03-16 17:00:00,0.7656,0.00117554858934,0.00117554858934,Open,-1.0,180.0,5.0,-14.0
ib: 2017-03-16 16:47:00 4.0 CAD20170620 $360,CAD20170620,CAD,CD,2017-03-16 16:47:00,0.7518,2017-03-16 17:00:00,0.7509,0.00119856172593,0.00119856172593,Open,-1.0,360.0,10.0,-13.0
ib: 2017-03-16 16:46:47 3.0 ZN20170621 $-515,ZN20170621,ZN,TY,2017-03-16 16:46:47,123.421875,2017-03-16 17:00:00,123.59375,-0.00139064475348,0.00139064475348,Open,-1.0,-515.0,7.5,-14.0
ib: 2017-03-16 14:12:44 2.0 ZS20170512 $-150,ZS20170512,ZS,S,2017-03-16 14:12:44,1003.0,2017-03-16 14:20:00,1001.5,0.00149775336995,0.00149775336995,Open,1.0,-150.0,5.0,-8.0
ib: 2017-03-16 16:47:04 2.0 EUR20170619 $512,EUR20170619,EUR,CU,2017-03-16 16:47:04,1.0818,2017-03-16 17:00:00,1.07975,0.00189858763603,0.00189858763603,Open,-1.0,512.0,5.0,-13.0
ib: 2017-03-16 14:12:42 1.0 ZM20170512 $-69,ZM20170512,ZM,SM,2017-03-16 14:12:42,330.0,2017-03-16 14:20:00,329.3,0.00212572122684,0.00212572122684,Open,1.0,-69.0,2.5,-8.0
