rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-06-09 16:47:31 2.0 NIY20170907 $0,NIY20170907,NIY,NIY,2017-06-09 16:47:31,19915.0,2017-06-09 17:00:00,19915.0,0.0,0.0,Open,1.0,0.0,5.0,-13.0
ib: 2017-06-09 16:47:33 2.0 ES20170616 $25,ES20170616,ES,ES,2017-06-09 16:47:33,2430.75,2017-06-09 17:00:00,2430.5,0.000102859493931,0.000102859493931,Open,-1.0,25.0,5.0,-13.0
ib: 2017-06-09 16:47:27 8.0 ZF20170929 $-187,ZF20170929,ZF,FV,2017-06-09 16:47:27,118.2578125,2017-06-09 17:00:00,118.28125,-0.000198150594452,0.000198150594452,Open,-1.0,-187.0,20.0,-13.0
ib: 2017-06-09 16:47:19 2.0 AUD20170619 $39,AUD20170619,AUD,AD,2017-06-09 16:47:19,0.753,2017-06-09 17:00:00,0.7528,0.000265674814028,0.000265674814028,Open,-1.0,39.0,5.0,-13.0
ib: 2017-06-09 16:47:11 2.0 ZB20170920 $124,ZB20170920,ZB,US,2017-06-09 16:47:11,154.15625,2017-06-09 17:00:00,154.21875,-0.000405268490375,0.000405268490375,Open,1.0,124.0,5.0,-13.0
ib: 2017-06-09 16:47:15 2.0 NZD20170619 $59,NZD20170619,NZD,NE,2017-06-09 16:47:15,0.7211,2017-06-09 17:00:00,0.7208,0.000416204217536,0.000416204217536,Open,-1.0,59.0,5.0,-13.0
ib: 2017-06-09 16:47:13 4.0 ZN20170920 $-250,ZN20170920,ZN,TY,2017-06-09 16:47:13,126.359375,2017-06-09 17:00:00,126.421875,-0.00049437646768,0.00049437646768,Open,-1.0,-250.0,10.0,-13.0
ib: 2017-06-09 14:14:46 4.0 ZW20170714 $50,ZW20170714,ZW,W,2017-06-09 14:14:46,446.0,2017-06-09 14:20:00,445.75,0.000560852495794,0.000560852495794,Open,-1.0,50.0,10.0,-6.0
ib: 2017-06-09 16:47:23 2.0 HG20170727 $74,HG20170727,HG,HG,2017-06-09 16:47:23,264.8,2017-06-09 17:00:00,264.95,-0.000566144555576,0.000566144555576,Open,1.0,74.0,5.0,-13.0
ib: 2017-06-09 14:14:44 6.0 ZL20170714 $-72,ZL20170714,ZL,BO,2017-06-09 14:14:44,32.31,2017-06-09 14:20:00,32.29,0.000619386807061,0.000619386807061,Open,1.0,-72.0,15.0,-6.0
ib: 2017-06-09 14:14:48 6.0 ZC20170714 $-75,ZC20170714,ZC,C,2017-06-09 14:14:48,388.0,2017-06-09 14:20:00,387.75,0.000644745325596,0.000644745325596,Open,1.0,-75.0,15.0,-6.0
ib: 2017-06-09 14:14:50 4.0 ZM20170714 $79,ZM20170714,ZM,SM,2017-06-09 14:14:50,305.7,2017-06-09 14:20:00,305.9,-0.000653808434129,0.000653808434129,Open,1.0,79.0,10.0,-6.0
ib: 2017-06-09 16:47:29 4.0 CAD20170620 $-239,CAD20170620,CAD,CD,2017-06-09 16:47:29,0.74305,2017-06-09 17:00:00,0.74245,0.000808135227961,0.000808135227961,Open,1.0,-239.0,10.0,-13.0
ib: 2017-06-09 16:47:25 2.0 CL20170620 $-140,CL20170620,CL,CL,2017-06-09 16:47:25,45.9,2017-06-09 17:00:00,45.83,0.00152738380973,0.00152738380973,Open,1.0,-140.0,5.0,-13.0
ib: 2017-06-09 14:00:22 2.0 GF20170831 $-274,GF20170831,GF,FC,2017-06-09 14:00:22,154.45,2017-06-09 14:05:00,154.175,0.00178368736825,0.00178368736825,Open,1.0,-274.0,5.0,-5.0
ib: 2017-06-09 16:47:09 2.0 RB20170630 $-243,RB20170630,RB,RB,2017-06-09 16:47:09,1.5046,2017-06-09 17:00:00,1.5017,0.00193114470267,0.00193114470267,Open,1.0,-243.0,5.0,-13.0
ib: 2017-06-09 16:48:21 2.0 HO20170630 $-344,HO20170630,HO,HO,2017-06-09 16:48:21,1.4353,2017-06-09 17:00:00,1.4312,0.00286472889883,0.00286472889883,Open,1.0,-344.0,5.0,-12.0
ib: 2017-06-09 16:47:17 6.0 MXP20170619 $-480,MXP20170619,MXP,MP,2017-06-09 16:47:17,0.05505,2017-06-09 17:00:00,0.05489,0.00291492075059,0.00291492075059,Open,1.0,-480.0,15.0,-13.0
