rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-12-21 16:50:44 1 QCLG7 $0,QCLG7,2016-12-21 16:50:44,52.49,2016-12-21 17:00:00,52.49,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:50:44.000000000,-10.0
ctwo: 2016-12-21 14:12:44 1.0 @CH7 $0,@CH7,2016-12-21 14:12:44,347.25,2016-12-21 14:20:00,347.25,0.0,0.0,Close,1.0,0.0,2.5,-1 days +23:52:44.000000000,-8.0
ctwo: 2016-12-21 16:50:49 1.0 @JYH7 $-6,@JYH7,2016-12-21 16:50:49,0.008536,2016-12-21 17:00:00,0.0085365,-5.85720142916e-05,5.85720142916e-05,Close,-1.0,-6.0,2.5,-1 days +23:50:49.000000000,-10.0
ctwo: 2016-12-21 16:50:48 1 @EUH7 $18,@EUH7,2016-12-21 16:50:48,1.047,2016-12-21 17:00:00,1.04715,-0.000143245953302,0.000143245953302,Open,1.0,18.0,2.5,-1 days +23:50:48.000000000,-10.0
ctwo: 2016-12-21 16:50:47 1.0 @EUH7 $-18,@EUH7,2016-12-21 16:50:47,1.047,2016-12-21 17:00:00,1.04715,-0.000143245953302,0.000143245953302,Close,-1.0,-18.0,2.5,-1 days +23:50:47.000000000,-10.0
ctwo: 2016-12-21 16:50:51 2.0 @TUH7 $62,@TUH7,2016-12-21 16:50:51,108.203125,2016-12-21 17:00:00,108.1875,0.000144425187753,0.000144425187753,Close,-1.0,62.0,5.0,-1 days +23:50:51.000000000,-10.0
ctwo: 2016-12-21 16:50:51 2 @TUH7 $62,@TUH7,2016-12-21 16:50:51,108.20313,2016-12-21 17:00:00,108.1875,0.000144471403813,0.000144471403813,Open,-1.0,62.0,5.0,-1 days +23:50:51.000000000,-10.0
ctwo: 2016-12-21 16:50:44 1.0 QCLG7 $-9,QCLG7,2016-12-21 16:50:44,52.5,2016-12-21 17:00:00,52.49,0.000190512478567,0.000190512478567,Close,1.0,-9.0,2.5,-1 days +23:50:44.000000000,-10.0
ctwo: 2016-12-21 16:50:50 1 @JYH7 $43,@JYH7,2016-12-21 16:50:50,0.00854,2016-12-21 17:00:00,0.0085365,0.000410004100041,0.000410004100041,Open,-1.0,43.0,2.5,-1 days +23:50:50.000000000,-10.0
ctwo: 2016-12-21 16:50:51 1.0 @TYH7 $62,@TYH7,2016-12-21 16:50:51,123.359375,2016-12-21 17:00:00,123.296875,0.000506906602458,0.000506906602458,Close,-1.0,62.0,2.5,-1 days +23:50:51.000000000,-10.0
ctwo: 2016-12-21 16:50:51 1 @TYH7 $62,@TYH7,2016-12-21 16:50:51,123.35938,2016-12-21 17:00:00,123.296875,0.000506947154987,0.000506947154987,Open,-1.0,62.0,2.5,-1 days +23:50:51.000000000,-10.0
ctwo: 2016-12-21 16:50:49 1.0 @ESH7 $62,@ESH7,2016-12-21 16:50:49,2259.25,2016-12-21 17:00:00,2260.5,-0.00055297500553,0.00055297500553,Close,1.0,62.0,2.5,-1 days +23:50:49.000000000,-10.0
ctwo: 2016-12-21 16:50:48 1.0 @EMDH7 $110,@EMDH7,2016-12-21 16:50:48,1677.8,2016-12-21 17:00:00,1678.9,-0.000655190898803,0.000655190898803,Close,1.0,110.0,2.5,-1 days +23:50:48.000000000,-10.0
ctwo: 2016-12-21 16:50:49 1 @ESH7 $75,@ESH7,2016-12-21 16:50:49,2259.0,2016-12-21 17:00:00,2260.5,-0.000663570006636,0.000663570006636,Open,1.0,75.0,2.5,-1 days +23:50:49.000000000,-10.0
ctwo: 2016-12-21 14:12:45 1 @CH7 $12,@CH7,2016-12-21 14:12:45,347.0,2016-12-21 14:20:00,347.25,-0.000719942404608,0.000719942404608,Open,1.0,12.0,2.5,-1 days +23:52:45.000000000,-8.0
ctwo: 2016-12-21 16:50:48 1 @EMDH7 $140,@EMDH7,2016-12-21 16:50:48,1677.5,2016-12-21 17:00:00,1678.9,-0.000833879325749,0.000833879325749,Open,1.0,140.0,2.5,-1 days +23:50:48.000000000,-10.0
ctwo: 2016-12-21 14:12:45 1 @WH7 $-25,@WH7,2016-12-21 14:12:45,400.0,2016-12-21 14:20:00,399.5,0.00125156445557,0.00125156445557,Open,1.0,-25.0,2.5,-1 days +23:52:45.000000000,-8.0
ctwo: 2016-12-21 14:12:45 1.0 @WH7 $-25,@WH7,2016-12-21 14:12:45,400.0,2016-12-21 14:20:00,399.5,0.00125156445557,0.00125156445557,Close,1.0,-25.0,2.5,-1 days +23:52:45.000000000,-8.0
ctwo: 2016-12-21 16:50:50 1.0 QNGH7 $150,QNGH7,2016-12-21 16:50:50,3.542,2016-12-21 17:00:00,3.527,0.00425290615254,0.00425290615254,Close,-1.0,150.0,2.5,-1 days +23:50:50.000000000,-10.0
ctwo: 2016-12-21 16:50:50 1 QNGH7 $-150,QNGH7,2016-12-21 16:50:50,3.542,2016-12-21 17:00:00,3.527,0.00425290615254,0.00425290615254,Open,1.0,-150.0,2.5,-1 days +23:50:50.000000000,-10.0
