rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-12-23 16:50:04 1.0 @CDH7 $4,@CDH7,2016-12-23 16:50:04,0.73935,2016-12-23 17:00:00,0.7394,-6.76223965377e-05,6.76223965377e-05,Close,1.0,4.0,2.5,-1 days +23:50:04.000000000,-10.0
ctwo: 2016-12-23 16:50:04 1 @CDH7 $9,@CDH7,2016-12-23 16:50:04,0.7393,2016-12-23 17:00:00,0.7394,-0.000135244793075,0.000135244793075,Open,1.0,9.0,2.5,-1 days +23:50:04.000000000,-10.0
ctwo: 2016-12-23 14:03:42 1 @SH7 $12,@SH7,2016-12-23 14:03:42,997.25,2016-12-23 13:05:00,997.5,-0.000250626566416,0.000250626566416,Open,1.0,12.0,2.5,0 days 00:58:42.000000000,58.0
ctwo: 2016-12-23 16:50:06 1 @JYH7 $-43,@JYH7,2016-12-23 16:50:06,0.00856,2016-12-23 17:00:00,0.0085635,-0.00040871139137,0.00040871139137,Open,-1.0,-43.0,2.5,-1 days +23:50:06.000000000,-10.0
ctwo: 2016-12-23 16:50:08 1.0 @NQH7 $50,@NQH7,2016-12-23 16:50:08,4939.75,2016-12-23 17:00:00,4942.25,-0.000505842480652,0.000505842480652,Close,1.0,50.0,2.5,-1 days +23:50:08.000000000,-10.0
ctwo: 2016-12-23 16:50:05 1.0 @ESH7 $62,@ESH7,2016-12-23 16:50:05,2258.75,2016-12-23 17:00:00,2260.0,-0.000553097345133,0.000553097345133,Close,1.0,62.0,2.5,-1 days +23:50:05.000000000,-10.0
ctwo: 2016-12-23 16:50:08 1 @NQH7 $55,@NQH7,2016-12-23 16:50:08,4939.5,2016-12-23 17:00:00,4942.25,-0.000556426728717,0.000556426728717,Open,1.0,55.0,2.5,-1 days +23:50:08.000000000,-10.0
ctwo: 2016-12-23 16:50:10 1.0 @YMH7 $60,@YMH7,2016-12-23 16:50:10,19862.0,2016-12-23 17:00:00,19874.0,-0.000603803964979,0.000603803964979,Close,1.0,60.0,2.5,-1 days +23:50:10.000000000,-10.0
ctwo: 2016-12-23 16:50:10 1 @YMH7 $65,@YMH7,2016-12-23 16:50:10,19861.0,2016-12-23 17:00:00,19874.0,-0.000654120962061,0.000654120962061,Open,1.0,65.0,2.5,-1 days +23:50:10.000000000,-10.0
ctwo: 2016-12-23 16:50:05 1 @ESH7 $75,@ESH7,2016-12-23 16:50:05,2258.5,2016-12-23 17:00:00,2260.0,-0.000663716814159,0.000663716814159,Open,1.0,75.0,2.5,-1 days +23:50:05.000000000,-10.0
ctwo: 2016-12-23 16:50:09 1 QPLJ7 $-30,QPLJ7,2016-12-23 16:50:09,894.4,2016-12-23 17:00:00,895.0,-0.000670391061453,0.000670391061453,Open,-1.0,-30.0,2.5,-1 days +23:50:09.000000000,-10.0
ctwo: 2016-12-23 16:50:05 1.0 @JYH7 $-81,@JYH7,2016-12-23 16:50:05,0.008557,2016-12-23 17:00:00,0.0085635,-0.000759035441117,0.000759035441117,Close,-1.0,-81.0,2.5,-1 days +23:50:05.000000000,-10.0
ctwo: 2016-12-23 16:50:04 1.0 @EMDH7 $129,@EMDH7,2016-12-23 16:50:04,1670.9,2016-12-23 17:00:00,1672.2,-0.000777418969023,0.000777418969023,Close,1.0,129.0,2.5,-1 days +23:50:04.000000000,-10.0
ctwo: 2016-12-23 16:50:03 1 @ADH7 $-70,@ADH7,2016-12-23 16:50:03,0.7163,2016-12-23 17:00:00,0.7156,0.000978200111794,0.000978200111794,Open,1.0,-70.0,2.5,-1 days +23:50:03.000000000,-10.0
ctwo: 2016-12-23 16:50:02 1.0 @ADH7 $-80,@ADH7,2016-12-23 16:50:02,0.7164,2016-12-23 17:00:00,0.7156,0.00111794298491,0.00111794298491,Close,1.0,-80.0,2.5,-1 days +23:50:02.000000000,-10.0
ctwo: 2016-12-23 16:50:05 1 @EMDH7 $200,@EMDH7,2016-12-23 16:50:05,1670.2,2016-12-23 17:00:00,1672.2,-0.00119602918311,0.00119602918311,Open,1.0,200.0,2.5,-1 days +23:50:05.000000000,-10.0
ctwo: 2016-12-23 16:50:06 3 @PXH7 $-89,@PXH7,2016-12-23 16:50:06,0.04807,2016-12-23 17:00:00,0.04801,0.00124973963758,0.00124973963758,Open,1.0,-89.0,7.5,-1 days +23:50:06.000000000,-10.0
ctwo: 2016-12-23 14:03:43 2 @WH7 $-50,@WH7,2016-12-23 14:03:43,394.0,2016-12-23 13:05:00,393.5,0.0012706480305,0.0012706480305,Open,1.0,-50.0,5.0,0 days 00:58:43.000000000,58.0
ctwo: 2016-12-23 14:03:43 1 @SMH7 $40,@SMH7,2016-12-23 14:03:43,311.2,2016-12-23 13:05:00,311.6,-0.0012836970475,0.0012836970475,Open,1.0,40.0,2.5,0 days 00:58:43.000000000,58.0
ctwo: 2016-12-23 16:50:07 1 @NEH7 $-100,@NEH7,2016-12-23 16:50:07,0.6862,2016-12-23 17:00:00,0.6852,0.00145942790426,0.00145942790426,Open,1.0,-100.0,2.5,-1 days +23:50:07.000000000,-10.0
ctwo: 2016-12-23 16:50:04 1 @BPH7 $-112,@BPH7,2016-12-23 16:50:04,1.2317,2016-12-23 17:00:00,1.2299,0.00146353362062,0.00146353362062,Open,1.0,-112.0,2.5,-1 days +23:50:04.000000000,-10.0
ctwo: 2016-12-23 16:50:03 1.0 @BPH7 $-118,@BPH7,2016-12-23 16:50:03,1.2318,2016-12-23 17:00:00,1.2299,0.00154484104399,0.00154484104399,Close,1.0,-118.0,2.5,-1 days +23:50:03.000000000,-10.0
ctwo: 2016-12-23 16:50:06 1.0 @NEH7 $-109,@NEH7,2016-12-23 16:50:06,0.6863,2016-12-23 17:00:00,0.6852,0.00160537069469,0.00160537069469,Close,1.0,-109.0,2.5,-1 days +23:50:06.000000000,-10.0
ctwo: 2016-12-23 16:50:06 3.0 @PXH7 $-119,@PXH7,2016-12-23 16:50:06,0.04809,2016-12-23 17:00:00,0.04801,0.00166631951677,0.00166631951677,Close,1.0,-119.0,7.5,-1 days +23:50:06.000000000,-10.0
ctwo: 2016-12-23 16:50:08 1 @NKDH7 $-170,@NKDH7,2016-12-23 16:50:08,19440.0,2016-12-23 17:00:00,19400.0,0.0020618556701,0.0020618556701,Open,1.0,-170.0,2.5,-1 days +23:50:08.000000000,-10.0
ctwo: 2016-12-23 16:50:07 1 QNGH7 $-90,QNGH7,2016-12-23 16:50:07,3.641,2016-12-23 17:00:00,3.632,0.00247797356828,0.00247797356828,Open,1.0,-90.0,2.5,-1 days +23:50:07.000000000,-10.0
ctwo: 2016-12-23 14:03:41 1.0 @SH7 $-125,@SH7,2016-12-23 14:03:41,1000.0,2016-12-23 13:05:00,997.5,0.00250626566416,0.00250626566416,Close,1.0,-125.0,2.5,0 days 00:58:41.000000000,58.0
ctwo: 2016-12-23 14:03:43 2.0 @WH7 $-100,@WH7,2016-12-23 14:03:43,394.5,2016-12-23 13:05:00,393.5,0.00254129606099,0.00254129606099,Close,1.0,-100.0,5.0,0 days 00:58:43.000000000,58.0
ctwo: 2016-12-23 16:50:07 1.0 @NKDH7 $-213,@NKDH7,2016-12-23 16:50:07,19450.0,2016-12-23 17:00:00,19400.0,0.00257731958763,0.00257731958763,Close,1.0,-213.0,2.5,-1 days +23:50:07.000000000,-10.0
ctwo: 2016-12-23 14:03:39 2 @BOH7 $-107,@BOH7,2016-12-23 14:03:39,34.97,2016-12-23 13:05:00,34.88,0.00258027522936,0.00258027522936,Open,1.0,-107.0,5.0,0 days 00:58:39.000000000,58.0
ctwo: 2016-12-23 14:03:40 3 @CH7 $-150,@CH7,2016-12-23 14:03:40,346.75,2016-12-23 13:05:00,345.75,0.00289226319595,0.00289226319595,Open,1.0,-150.0,7.5,0 days 00:58:40.000000000,58.0
ctwo: 2016-12-23 16:50:09 1.0 QRBG7 $214,QRBG7,2016-12-23 16:50:09,1.6348,2016-12-23 17:00:00,1.6399,-0.0031099457284,0.0031099457284,Close,1.0,214.0,2.5,-1 days +23:50:09.000000000,-10.0
ctwo: 2016-12-23 16:50:07 1.0 QNGH7 $-120,QNGH7,2016-12-23 16:50:07,3.644,2016-12-23 17:00:00,3.632,0.00330396475771,0.00330396475771,Close,1.0,-120.0,2.5,-1 days +23:50:07.000000000,-10.0
ctwo: 2016-12-23 16:50:09 1 QRBG7 $239,QRBG7,2016-12-23 16:50:09,1.6342,2016-12-23 17:00:00,1.6399,-0.00347582169644,0.00347582169644,Open,1.0,239.0,2.5,-1 days +23:50:09.000000000,-10.0
ctwo: 2016-12-23 14:03:40 3.0 @CH7 $-225,@CH7,2016-12-23 14:03:40,347.25,2016-12-23 13:05:00,345.75,0.00433839479393,0.00433839479393,Close,1.0,-225.0,7.5,0 days 00:58:40.000000000,58.0
ctwo: 2016-12-23 16:50:09 1 QPAH7 $-325,QPAH7,2016-12-23 16:50:09,658.1,2016-12-23 17:00:00,654.85,0.00496296861877,0.00496296861877,Open,1.0,-325.0,2.5,-1 days +23:50:09.000000000,-10.0
ctwo: 2016-12-23 14:03:41 1.0 @HEG7 $-129,@HEG7,2016-12-23 14:03:41,63.525,2016-12-23 13:15:00,63.2,0.00514240506329,0.00514240506329,Close,1.0,-129.0,2.5,0 days 00:48:41.000000000,48.0
ctwo: 2016-12-23 16:50:08 1.0 QPAH7 $-369,QPAH7,2016-12-23 16:50:08,658.55,2016-12-23 17:00:00,654.85,0.00565014888906,0.00565014888906,Close,1.0,-369.0,2.5,-1 days +23:50:08.000000000,-10.0
ctwo: 2016-12-23 14:03:38 2.0 @BOH7 $-311,@BOH7,2016-12-23 14:03:38,35.14,2016-12-23 13:05:00,34.88,0.00745412844037,0.00745412844037,Close,1.0,-311.0,5.0,0 days 00:58:38.000000000,58.0
ctwo: 2016-12-23 14:03:42 1.0 @SMH7 $-239,@SMH7,2016-12-23 14:03:42,314.0,2016-12-23 13:05:00,311.6,0.00770218228498,0.00770218228498,Close,1.0,-239.0,2.5,0 days 00:58:42.000000000,58.0
ctwo: 2016-12-23 14:03:41 1 @HEG7 $380,@HEG7,2016-12-23 14:03:41,62.25,2016-12-23 13:15:00,63.2,-0.0150316455696,0.0150316455696,Open,1.0,380.0,2.5,0 days 00:48:41.000000000,48.0
