symbol,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,trade_id,underlying
USDCAD,73,1458700208,,,1.30732,,forex,long,2016-03-22 22:30:08,1458700208,open,2016-03-22 22:25:24,1.30674,10000,,0,5,,,101425532,
GBPUSD,80,1458698118,,,1.42100,,forex,short,2016-03-22 21:55:18,1458698118,open,2016-03-22 21:55:14,1.42100,10000,,0,5,,,101425134,
EURJPY,-32,1458668120,,,125.98000,,forex,long,2016-03-22 13:35:20,1458668120,open,2016-03-22 13:35:17,125.98300,10000,,0,5,,,101415884,
USDCHF,-1,1458706519,,,0.97419,,forex,long,2016-03-23 00:15:19,1458706519,open,2016-03-23 00:15:15,0.97417,10000,,0,5,,,101428449,
EURUSD,10,1458692430,,,1.12104,,forex,short,2016-03-22 20:20:30,1458692430,open,2016-03-22 20:20:24,1.12104,10000,,0,5,,,101423882,
USDJPY,-42,1458708921,,,112.44400,,forex,long,2016-03-23 00:55:21,1458708921,open,2016-03-23 00:55:16,112.44400,10000,,0,5,,,101428811,
AUDUSD,13,1458710731,,,0.76159,,forex,short,2016-03-23 01:25:31,1458710731,open,2016-03-23 01:25:28,0.76159,10000,,0,5,,,101429195,
